IDCNTRY;Variable;TOTWGT;mean;stdev;TOTWGT.se;mean.se;stdev.se;NObs;xvar;weight;method;jk2type;shortcut;missoptn;date;time;reps;npv;infile;selcrit
Poland;ASRINF0_;324400,642428002;564,33428246433;78,2127061242146;6960,99328840096;2,60044067885494;1,38487891027963;4413; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Poland;ASRIIE0_;324400,642428002;569,548815694587;71,8407406521574;6960,99328840096;2,36728022871126;1,07373657184972;4413; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Portugal;ASRINF0_;93282,9063140009;528,388315351854;67,8545458644033;2227,53168528309;2,32372112302249;1,44263872836567;4642; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Portugal;ASRIIE0_;93282,9063140009;526,449237808267;66,2049812883364;2227,53168528309;2,38759507816097;1,69610746706099;4642; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Qatar;ASRINF0_;19398,4986129999;449,632033917372;111,816227895557;136,803340063252;1,90175783897743;1,56168568141327;9077; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Qatar;ASRIIE0_;19398,4986129999;440,920434782303;113,691609397311;136,803340063252;1,88260815010726;1,39682134553025;9077; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Russian Federation;ASRINF0_;1313232,64414801;584,418656678859;69,1294280822951;17714,4359355623;2,25115996068126;1,35735761029342;4577; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Russian Federation;ASRIIE0_;1313232,64414801;582,050824989019;65,6317219664728;17714,4359355623;2,22272976244075;1,23323071681058;4577; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Russian Federation, Moscow;ASRINF0_;86963,3674739994;613,081264742548;65,9286651577675;843,132712334485;2,53975218221203;1,20480460032455;4289; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Russian Federation, Moscow;ASRIIE0_;86963,3674739994;614,113325434391;61,3830452072018;843,132712334485;2,06838962714358;1,08098868476153;4289; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Saudi Arabia;ASRINF0_;431826,952037003;428,825473537595;103,78514090116;9704,10469468598;4,53264759562481;2,6428957044067;4741; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Saudi Arabia;ASRIIE0_;431826,952037003;438,562560455516;93,7984355154973;9704,10469468598;4,14734345378496;2,51829964296039;4741; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Singapore;ASRINF0_;39126,9969689996;578,590588130514;81,5091393831235;7,30821451472016E-005;3,30634340283314;2,24410372503691;6488; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Singapore;ASRIIE0_;39126,9969689996;578,80526279729;81,5317325461846;7,30821451472016E-005;3,15851481876495;2,23499094878582;6488; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Slovak Republic;ASRINF0_;47037,9791869999;531,052144982073;85,2256160771254;819,24513933345;3,12819193426591;3,65358370645786;5451; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Slovak Republic;ASRIIE0_;47037,9791869999;531,427179772279;81,9979723855949;819,24513933345;3,19865774338109;3,82425364499763;5451; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Slovenia;ASRINF0_;19493,0118829998;544,2939268593;74,9279842947626;500,150388782093;2,07925593731926;1,30207499994903;4499; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Slovenia;ASRIIE0_;19493,0118829998;539,425805345069;72,4178838843088;500,150388782093;2,4781575919643;1,45750028876524;4499; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa;ASRINF0_;982290,861122001;313,76538901656;110,011641699532;21480,3520270136;4,45868860513661;2,59566784764088;12810; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa;ASRIIE0_;982290,861122001;308,245418536706;114,920354363797;21480,3520270136;5,25093333754036;2,67826083370715;12810; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa (Eng/Afr);ASRINF0_;482244,687448004;407,0237097372;103,536787721188;14845,576401109;5,98050420743561;2,91563274779465;5282; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa (Eng/Afr);ASRIIE0_;482244,687448004;399,807872712499;109,171739907868;14845,576401109;6,24343437593166;3,29166988398947;5282; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa (Gauteng);ASRINF0_;1906,799929;496,196892263802;88,8621148019473;121,243549901842;18,4017143720728;6,15705438099146;347; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
South Africa (Gauteng);ASRIIE0_;1906,799929;499,497429142893;89,0832453330281;121,243549901842;18,0396125176348;6,31198090326288;347; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Spain;ASRINF0_;457645,200290995;526,599133591166;65,5099078055609;7068,89546595628;1,5992775341109;1,16505144400495;14595; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Spain;ASRIIE0_;457645,200290995;529,100484951768;66,4145276778532;7068,89546595628;1,72609124722236;1,443167795424;14595; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Spain (Andalucia);ASRINF0_;94589,609298;523,890703561325;64,8654657076194;2100,61822628942;2,20465263680815;1,40687927927569;4169; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Spain (Andalucia);ASRIIE0_;94589,609298;526,894276226093;65,7829495034852;2100,61822628942;2,31017298730262;1,32631413249119;4169; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Spain, Madrid;ASRINF0_;63085,3768070009;548,328970760885;59,2892312304;840,26514923895;1,96783764385561;,895003727149043;3794; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Spain, Madrid;ASRIIE0_;63085,3768070009;550,2145010396;60,866808407337;840,26514923895;2,06024832895168;1,05222610289074;3794; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Spain, Madrid, Bilingual;ASRINF0_;22839,633752;440,796635615971;83,7130927741507;512,043307180708;4,93944881476367;2,34102881636351;1851; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Spain, Madrid, Bilingual;ASRIIE0_;22839,633752;420,305336586346;93,6924529298275;512,043307180708;5,51764546927854;2,52847212712865;1851; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Sweden;ASRINF0_;104840,250777;554,84962342369;71,3551551464792;2886,53583365515;2,60618551891855;1,35854210581607;4525; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Sweden;ASRIIE0_;104840,250777;552,830865918714;67,4809177635765;2886,53583365515;2,51062827879301;1,18112317004126;4525; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Trinidad And Tobago;ASRINF0_;18142,8595720001;479,946732428343;95,394525273563;384,15115142583;3,5003231369403;1,89630441240202;4177; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Trinidad And Tobago;ASRIIE0_;18142,8595720001;472,284040330438;99,9185483940109;384,15115142583;3,63575988144888;2,02390686097819;4177; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
United Arab Emirates;ASRINF0_;75563,0097360025;459,768575099658;112,157152688779;1035,74766076288;3,1959053386831;1,6942906555189;16471; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
United Arab Emirates;ASRIIE0_;75563,0097360025;452,586469687702;110,709542883593;1035,74766076288;3,30793179239906;1,55527233886178;16471; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
United Arab Emirates (Abu Dhabi);ASRINF0_;27349,5520950001;422,033774606516;111,631199833649;528,111478914307;4,95676314972619;2,67909744069327;4188; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
United Arab Emirates (Abu Dhabi);ASRIIE0_;27349,5520950001;416,586453106852;108,957314398661;528,111478914307;4,74078512815371;2,50239804210549;4188; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
United Arab Emirates (Dubai);ASRINF0_;21523,1421510002;523,258076184195;98,4262124475422;118,013334447295;2,09775932807682;1,23084775319765;7859; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
United Arab Emirates (Dubai);ASRIIE0_;21523,1421510002;518,78383837744;97,7341550426047;118,013334447295;1,90633722086531;1,35415129765102;7859; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
United States;ASRINF0_;3570506,03442405;543,084069939251;81,2237634061584;72029,5958236907;3,09643320326501;1,38587568334826;4425; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
United States;ASRIIE0_;3570506,03442405;554,96425536858;77,1921005512517;72029,5958236907;3,10220365362743;1,4076930672147;4425; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Table Average;ASRINF0_; ;509,459023819777;82,9863348935681; ;,481052770823371;,250803991340635; ; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Table Average;ASRIIE0_; ;507,973924032923;81,6415660481119; ;,482982522084885;,259639329788433; ; ASRINF0_ ASRIIE0_;TOTWGT;JRR;FULL;N;LISTWISE;25-FEB-26;17h23m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
