IDCNTRY;dvar;refpctile;comppctile;groupvar;refgroup;compgroup;gap;gap_se;cgap;cgap_se;gapdiff;gapdiff_se;gapdiff_t;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Chinese Taipei;PVCIV;   10,00;   50,00;SGENDER;GIRL;BOY;122,816216316569;5,54814095747519;133,121001589705;8,88260380610664;10,3047852731368;9,9998422213093;1,0304947863255;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;PVCIV;   10,00;   50,00;SGENDER;GIRL;GIRL;122,816216316569;5,54814095747519;122,816216316569;5,54814095747519;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;PVCIV;   10,00;   90,00;SGENDER;BOY;BOY;250,88997613984;7,6377469298844;250,88997613984;7,6377469298844;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;PVCIV;   10,00;   90,00;SGENDER;BOY;GIRL;250,88997613984;7,6377469298844;229,018595151958;7,24244508742134;-21,871380987882;9,73085945926203;-2,24763095998313;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;PVCIV;   10,00;   90,00;SGENDER;GIRL;BOY;229,018595151958;7,24244508742134;250,88997613984;7,6377469298844;21,871380987882;9,73085945926203;2,24763095998313;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;PVCIV;   10,00;   90,00;SGENDER;GIRL;GIRL;229,018595151958;7,24244508742134;229,018595151958;7,24244508742134;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;PVCIV;   50,00;   90,00;SGENDER;BOY;BOY;117,768974550134;6,09512349720852;117,768974550134;6,09512349720852;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;PVCIV;   50,00;   90,00;SGENDER;BOY;GIRL;117,768974550134;6,09512349720852;106,202378835389;6,48193496278717;-11,5665957147452;8,5554304592729;-1,35195952673645;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;PVCIV;   50,00;   90,00;SGENDER;GIRL;BOY;106,202378835389;6,48193496278717;117,768974550134;6,09512349720852;11,5665957147452;8,5554304592729;1,35195952673645;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Chinese Taipei;PVCIV;   50,00;   90,00;SGENDER;GIRL;GIRL;106,202378835389;6,48193496278717;106,202378835389;6,48193496278717;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;PVCIV;   10,00;   50,00;SGENDER;BOY;BOY;106,202378835389;6,23855779203943;106,202378835389;6,23855779203943;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;PVCIV;   10,00;   50,00;SGENDER;BOY;GIRL;106,202378835389;6,23855779203943;106,202378835389;7,00655210323642;4,54747350886464E-014;9,19093194095135;4,94778281253809E-015;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;PVCIV;   10,00;   50,00;SGENDER;GIRL;BOY;106,202378835389;7,00655210323642;106,202378835389;6,23855779203943;-4,54747350886464E-014;9,19093194095135;-4,94778281253809E-015;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;PVCIV;   10,00;   50,00;SGENDER;GIRL;GIRL;106,202378835389;7,00655210323642;106,202378835389;7,00655210323642;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
Colombia;PVCIV;   10,00;   90,00;SGENDER;BOY;BOY;212,825361151314;8,20985241442985;212,825361151314;8,20985241442985;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
