SGENDER;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnpv;mnpv_se;cmnpv;cmnpv_se;mnpvdiff;mnpvdiff_se;mnpvdiff_t;mnpvdiff_ci;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
BOY;PVCIV;IDCNTRY;Lithuania;Czech Republic;51,324844591267;,98751694604244;53,9993410045058;,971222288523617;2,67449641323877;1,38508572025201;1,93092483312307;488,371414184833;3,36165606275186;502,135645017552;2,44782222500328;13,7642308327187;4,15843301370316;3,30995612707042;6 to 22;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Denmark;51,324844591267;,98751694604244;47,3667255359925;,816134843356183;-3,95811905527447;1,2811189645232;-3,08957962912333;488,371414184833;3,36165606275186;573,347240442782;4,4510549900683;84,9758262579482;5,5778689486979;15,2344608737688;74 to 96;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Dominican Republic;51,324844591267;,98751694604244;45,508370833808;1,16760123263463;-5,81647375745898;1,52920971654344;-3,80358148037816;488,371414184833;3,36165606275186;366,935747392683;2,66770402321309;-121,435666792151;4,29154706833137;-28,2964779037987;-130 to -113;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Estonia;51,324844591267;,98751694604244;49,2863436410666;1,0450163949962;-2,03850095020044;1,43779309517463;-1,41779853933215;488,371414184833;3,36165606275186;508,660526368369;4,91257347260286;20,2891121835359;5,95265567691914;3,40841353586182;9 to 32;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Finland;51,324844591267;,98751694604244;48,860456982295;1,01260822413369;-2,46438760897198;1,41441335340988;-1,74233904327247;488,371414184833;3,36165606275186;562,303757192459;3,5481424437046;73,9323430076258;4,88774449874933;15,1260654124911;64 to 84;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Greece;51,324844591267;,98751694604244;49,3574998774187;1,05467477640965;-1,96734471384835;1,44482822602402;-1,36164609634062;488,371414184833;3,36165606275186;459,738855207228;5,11499013299962;-28,632558977606;6,12077246308992;-4,67793226267907;-41 to -17;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Guatemala;51,324844591267;,98751694604244;51,3146493662706;1,37658682755837;-,0101952249964512;1,6941608579259;-,00601786126078539;488,371414184833;3,36165606275186;433,770600575479;4,25777799110606;-54,600813609354;5,42488754775465;-10,0648747331091;-65 to -44;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Hong Kong, SAR;51,324844591267;,98751694604244;50,749858374188;3,22150643908362;-,57498621707898;3,3694648619296;-,170646153214283;488,371414184833;3,36165606275186;543,345770578034;8,34214673235612;54,9743563932012;8,99400598111854;6,11233264783356;37 to 73;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Indonesia;51,324844591267;,98751694604244;47,3113976104194;1,11621390355547;-4,01344698084757;1,49034331521684;-2,69296808317191;488,371414184833;3,36165606275186;422,953577665082;3,52998882766749;-65,4178365197514;4,87458230084319;-13,4201932560326;-75 to -56;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Ireland;51,324844591267;,98751694604244;51,9578088337001;1,72990419786022;,632964242433111;1,99192325467007;,317765376225779;488,371414184833;3,36165606275186;523,430711535006;5,98253899276231;35,0592973501722;6,86232499114971;5,10895321853569;22 to 49;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Italy;51,324844591267;,98751694604244;51,8381867170116;,770213267114702;,513342125744616;1,25236504085689;,409898159879468;488,371414184833;3,36165606275186;522,058539901084;3,9103149724763;33,6871257162511;5,15667476851204;6,53272258354419;24 to 44;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Korea, Republic of;51,324844591267;,98751694604244;56,8232795517103;2,48768596788337;5,49843496044328;2,67652221988251;2,05432068510332;488,371414184833;3,36165606275186;555,409825545922;2,2902498859974;67,0384113610887;4,06767452293659;16,4807707654769;59 to 75;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Latvia;51,324844591267;,98751694604244;49,7645014737314;1,2039477449584;-1,5603431175356;1,55713836614201;-1,00205810316108;488,371414184833;3,36165606275186;466,492774646365;4,95796571669511;-21,8786395384686;5,99017157785655;-3,65242284867863;-34 to -10;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Liechtenstein;51,324844591267;,98751694604244;50,4609412906356;3,13402079290668;-,863903300631399;3,285920882963;-,262910560357861;488,371414184833;3,36165606275186;526,412687611306;6,22487666839037;38,0412734264724;7,07458981290838;5,37717018689363;24 to 52;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Lithuania;51,324844591267;,98751694604244;51,324844591267;,98751694604244;0; ; ;488,371414184833;3,36165606275186;488,371414184833;3,36165606275186;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Luxembourg;51,324844591267;,98751694604244;49,3440757516648;1,02285463884661;-1,9807688396022;1,42176697490518;-1,39317403946192;488,371414184833;3,36165606275186;468,923426820968;3,39804838414432;-19,447987363866;4,77990212297513;-4,06869991550393;-29 to -10;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Malta;51,324844591267;,98751694604244;49,7667488037695;,954261873620482;-1,55809578749749;1,37324631518408;-1,13460765943408;488,371414184833;3,36165606275186;473,100145514788;3,60621685279226;-15,2712686700455;4,9300640435596;-3,09758018052426;-25 to -6;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Mexico;51,324844591267;,98751694604244;48,0220193792927;,874350643122074;-3,30282521197427;1,31896882671615;-2,50409649195224;488,371414184833;3,36165606275186;439,132563099628;3,0628006279997;-49,2388510852055;4,54768943213053;-10,8272237627576;-58 to -40;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Netherlands;51,324844591267;,98751694604244;48,6802477754529;1,91665443759434;-2,64459681581414;2,15609692543519;-1,22656675802288;488,371414184833;3,36165606275186;489,579265615478;10,4068515956538;1,20785143064475;10,9363289827162;,110443955421755;-20 to 23;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;New Zealand;51,324844591267;,98751694604244;48,1176519185705;1,49062976796081;-3,20719267269653;1,78806230983483;-1,79366941244502;488,371414184833;3,36165606275186;501,037498930203;6,4219003690471;12,6660847453692;7,24855405127144;1,74739467427266;-2 to 27;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Norway;51,324844591267;,98751694604244;49,125296129576;,932361476911951;-2,19954846169102;1,35811915616798;-1,61955484664335;488,371414184833;3,36165606275186;504,231603557076;4,46206499852265;15,8601893722426;5,58665870939663;2,83894008874501;5 to 27;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Paraguay;51,324844591267;,98751694604244;47,8311506871687;1,29903360904564;-3,49369390409827;1,63177144114951;-2,14104366334364;488,371414184833;3,36165606275186;408,412511727349;3,93506492755904;-79,9589024574841;5,17546785018916;-15,4495989100892;-90 to -70;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Poland;51,324844591267;,98751694604244;49,76966750861;1,0836990848174;-1,55517708265705;1,46614918243508;-1,06072226570703;488,371414184833;3,36165606275186;520,002424443994;5,50711983520176;31,6310102591603;6,45206171417392;4,90246554673727;19 to 44;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Russian Federation;51,324844591267;,98751694604244;50,271924165832;1,03318874668327;-1,052920425435;1,42921961398308;-,736710030518424;488,371414184833;3,36165606275186;495,916527039584;3,7506498131834;7,54511285475053;5,03667603736522;1,49803417944219;-2 to 17;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Slovak Republic;51,324844591267;,98751694604244;49,2916573012874;1,20561302542043;-2,03318728997958;1,55842628500176;-1,30464129715143;488,371414184833;3,36165606275186;519,730984957973;4,41656068581927;31,3595707731392;5,55038194863747;5,64998428276407;20 to 42;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Slovenia;51,324844591267;,98751694604244;50,4415238035869;,819573643104877;-,88332078768013;1,28331238410341;-,688313148553664;488,371414184833;3,36165606275186;501,3884137809;3,87336854477144;13,0169995960663;5,12871478714318;2,53806267969857;3 to 23;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Spain;51,324844591267;,98751694604244;49,2917841903522;1,14847482336423;-2,03306040091478;1,51465644243917;-1,34225844485287;488,371414184833;3,36165606275186;495,552709653998;4,7883696347896;7,18129546916427;5,85057392429251;1,22745145383881;-4 to 19;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Sweden;51,324844591267;,98751694604244;49,9043770429257;,863193794872282;-1,42046754834131;1,31159949917153;-1,08300403380647;488,371414184833;3,36165606275186;527,359244244761;4,21341569393524;38,987830059928;5,39013945034227;7,23317651038738;28 to 50;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Switzerland;51,324844591267;,98751694604244;50,7224626281637;1,32557009839514;-,602381963103278;1,65297483479946;-,364422948505662;488,371414184833;3,36165606275186;528,285887211243;5,45109927481837;39,9144730264092;6,40431220258364;6,23243710859487;27 to 52;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Thailand;51,324844591267;,98751694604244;47,6043826801514;1,68566236078935;-3,72046191111565;1,95362414842336;-1,90438980502887;488,371414184833;3,36165606275186;426,214129734385;4,46989725031732;-62,1572844504484;5,59291631553974;-11,1135731242297;-73 to -51;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;England;51,324844591267;,98751694604244;47,3923319269161;2,03680072263319;-3,9325126643509;2,26356950466295;-1,73730590390528;488,371414184833;3,36165606275186;509,173872951883;6,10924381111762;20,8024587670495;6,97306184024746;2,98326033005772;7 to 34;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Lithuania;Belgium (Flemish);51,324844591267;,98751694604244;51,7239621137988;1,90523910156231;,399117522531839;2,14595567355035;,185985911755355;488,371414184833;3,36165606275186;511,293230592936;5,58953605732565;22,9218164081022;6,52254895116778;3,51424214363288;10 to 36;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Austria;49,3440757516648;1,02285463884661;50,0662457551711;1,41276078401011;,722170003506311;1,74416875475021;,41404824019436;468,923426820968;3,39804838414432;496,46747778714;4,51161497981699;27,544050966173;5,64813266018911;4,87666501892162;16 to 39;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Bulgaria;49,3440757516648;1,02285463884661;48,2132189312346;1,64635895822538;-1,13085682043025;1,93822842604761;-,583448681916336;468,923426820968;3,39804838414432;453,507676521741;6,12809218171747;-15,4157502992263;7,00715681347382;-2,20000075773727;-29 to -2;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Chile;49,3440757516648;1,02285463884661;49,1709748002708;1,4484846329337;-,173100951393974;1,77322850869681;-,0976190888794081;468,923426820968;3,39804838414432;476,22754773918;4,20463532805598;7,30412091821261;5,40607908404254;1,3510939822861;-3 to 18;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Chinese Taipei;49,3440757516648;1,02285463884661;51,5847983975957;,566390516034123;2,24072264593084;1,16920050840882;1,91645712588705;468,923426820968;3,39804838414432;546,124322611916;2,74957294033027;77,2008957909485;4,37114220486846;17,6614926197011;69 to 86;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Colombia;49,3440757516648;1,02285463884661;47,7685219120201;1,36709392324838;-1,57555383964467;1,70738906145983;-,922785482939408;468,923426820968;3,39804838414432;460,626472831611;4,04960333202995;-8,29695398935614;5,28639952782363;-1,56949052860784;-19 to 2;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Cyprus;49,3440757516648;1,02285463884661;50,3539061429911;,624476034187002;1,00983039132629;1,19841642574022;,842637308398499;468,923426820968;3,39804838414432;434,814759069961;3,19984715172411;-34,1086677510069;4,66752124959091;-7,30766201739229;-43 to -25;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Czech Republic;49,3440757516648;1,02285463884661;53,9993410045058;,971222288523617;4,65526525284097;1,41049790710057;3,30044109204696;468,923426820968;3,39804838414432;502,135645017552;2,44782222500328;33,2122181965846;4,1879071701992;7,93050486718523;25 to 41;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Denmark;49,3440757516648;1,02285463884661;47,3667255359925;,816134843356183;-1,97735021567227;1,30855175470826;-1,51109821110066;468,923426820968;3,39804838414432;573,347240442782;4,4510549900683;104,423813621814;5,59987708307939;18,6475188781092;93 to 115;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Dominican Republic;49,3440757516648;1,02285463884661;45,508370833808;1,16760123263463;-3,83570491785678;1,55226423351823;-2,47103865117288;468,923426820968;3,39804838414432;366,935747392683;2,66770402321309;-101,987679428285;4,32011314394116;-23,6076408256389;-110 to -94;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Estonia;49,3440757516648;1,02285463884661;49,2863436410666;1,0450163949962;-,0577321105982435;1,46228960128317;-,0394806271942187;468,923426820968;3,39804838414432;508,660526368369;4,91257347260286;39,7370995474018;5,97328309597889;6,65247216796943;28 to 51;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Finland;49,3440757516648;1,02285463884661;48,860456982295;1,01260822413369;-,483618769369779;1,43930782940732;-,336007877876217;468,923426820968;3,39804838414432;562,303757192459;3,5481424437046;93,3803303714918;4,9128451656656;19,0073831400384;84 to 103;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Greece;49,3440757516648;1,02285463884661;49,3574998774187;1,05467477640965;,0134241257538449;1,46920743811239;,00913698461198365;468,923426820968;3,39804838414432;459,738855207228;5,11499013299962;-9,18457161374;6,14083519414659;-1,49565512236751;-21 to 3;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Guatemala;49,3440757516648;1,02285463884661;51,3146493662706;1,37658682755837;1,97057361460575;1,7149993895093;1,14902292482423;468,923426820968;3,39804838414432;433,770600575479;4,25777799110606;-35,152826245488;5,44751376708063;-6,45300365423891;-46 to -24;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Hong Kong, SAR;49,3440757516648;1,02285463884661;50,749858374188;3,22150643908362;1,40578262252322;3,37999043626861;,415913195327011;468,923426820968;3,39804838414432;543,345770578034;8,34214673235612;74,4223437570671;9,00767144855682;8,26210682550937;57 to 92;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Indonesia;49,3440757516648;1,02285463884661;47,3113976104194;1,11621390355547;-2,03267814124537;1,51398979213883;-1,34259699226491;468,923426820968;3,39804838414432;422,953577665082;3,52998882766749;-45,9698491558854;4,89975039613685;-9,38207978760099;-56 to -36;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Ireland;49,3440757516648;1,02285463884661;51,9578088337001;1,72990419786022;2,61373308203531;2,00967662721753;1,30057395634546;468,923426820968;3,39804838414432;523,430711535006;5,98253899276231;54,5072847140382;6,88022569549192;7,9223105645724;41 to 68;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Italy;49,3440757516648;1,02285463884661;51,8381867170116;,770213267114702;2,49411096534681;1,28041403032361;1,94789412352539;468,923426820968;3,39804838414432;522,058539901084;3,9103149724763;53,1351130801171;5,18047256579534;10,2568081203533;43 to 63;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Korea, Republic of;49,3440757516648;1,02285463884661;56,8232795517103;2,48768596788337;7,47920380004548;2,68976078620643;2,78062043227047;468,923426820968;3,39804838414432;555,409825545922;2,2902498859974;86,4863987249547;4,09780152780695;21,1055606617532;78 to 95;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Latvia;49,3440757516648;1,02285463884661;49,7645014737314;1,2039477449584;,420425722066601;1,57978536035768;,266128382131236;468,923426820968;3,39804838414432;466,492774646365;4,95796571669511;-2,43065217460264;6,01067025122074;-,404389539437634;-14 to 9;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Liechtenstein;49,3440757516648;1,02285463884661;50,4609412906356;3,13402079290668;1,1168655389708;3,29671320296161;,338781528817083;468,923426820968;3,39804838414432;526,412687611306;6,22487666839037;57,4892607903383;7,09195476280388;8,10626445220152;44 to 71;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Lithuania;49,3440757516648;1,02285463884661;51,324844591267;,98751694604244;1,9807688396022;1,42176697490518;1,39317403946192;468,923426820968;3,39804838414432;488,371414184833;3,36165606275186;19,447987363866;4,77990212297513;4,06869991550393;10 to 29;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Luxembourg;49,3440757516648;1,02285463884661;49,3440757516648;1,02285463884661;0; ; ;468,923426820968;3,39804838414432;468,923426820968;3,39804838414432;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Malta;49,3440757516648;1,02285463884661;49,7667488037695;,954261873620482;,42267305210471;1,39887359531007;,302152427154094;468,923426820968;3,39804838414432;473,100145514788;3,60621685279226;4,17671869382044;4,95495033379233;,842938558906551;-6 to 14;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Mexico;49,3440757516648;1,02285463884661;48,0220193792927;,874350643122074;-1,32205637237207;1,34563020898686;-,982481192487096;468,923426820968;3,39804838414432;439,132563099628;3,0628006279997;-29,7908637213395;4,57465632674862;-6,51215339328299;-39 to -21;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Netherlands;49,3440757516648;1,02285463884661;48,6802477754529;1,91665443759434;-,663827976211942;2,17250911283707;-,305558201017188;468,923426820968;3,39804838414432;489,579265615478;10,4068515956538;20,6558387945107;10,9475701849747;1,88679665400642;-1 to 42;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;New Zealand;49,3440757516648;1,02285463884661;48,1176519185705;1,49062976796081;-1,22642383309434;1,80781877336776;-,678399766150036;468,923426820968;3,39804838414432;501,037498930203;6,4219003690471;32,1140721092352;7,26550322902366;4,42007540247845;18 to 46;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Norway;49,3440757516648;1,02285463884661;49,125296129576;,932361476911951;-,218779622088827;1,38402656616102;-,158074727348386;468,923426820968;3,39804838414432;504,231603557076;4,46206499852265;35,3081767361085;5,60863235308098;6,29532736563;24 to 46;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Paraguay;49,3440757516648;1,02285463884661;47,8311506871687;1,29903360904564;-1,51292506449607;1,65339648289217;-,915040693596747;468,923426820968;3,39804838414432;408,412511727349;3,93506492755904;-60,5109150936182;5,19917962808471;-11,6385505833945;-71 to -50;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;PVCIV;IDCNTRY;Luxembourg;Poland;49,3440757516648;1,02285463884661;49,76966750861;1,0836990848174;,425591756945147;1,49017962630151;,285597621544073;468,923426820968;3,39804838414432;520,002424443994;5,50711983520176;51,0789976230262;6,47109741081514;7,89340576725949;38 to 64;TOTWGTS;JRR;HALF;N;26-FEB-26;10h10m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
