"";"IDCNTRY";"dvar";"refpctile";"comppctile";"groupvar";"refgroup";"compgroup";"gap";"gap_se";"cgap";"cgap_se";"gapdiff";"gapdiff_se";"gapdiff_t";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"102";"Greece";"ASRREA0";10;90;"ASBGSEX";"GIRL";"BOY";172,8255728;3,79271707952842;194,530723;7,73090934586902;21,7051502;7,56426365198514;2,86943332472339;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"103";"Greece";"ASRREA0";10;90;"ASBGSEX";"BOY";"GIRL";194,530723;7,73090934586902;172,8255728;3,79271707952842;-21,7051502;7,56426365198514;-2,86943332472339;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"104";"Greece";"ASRREA0";10;90;"ASBGSEX";"BOY";"BOY";194,530723;7,73090934586902;194,530723;7,73090934586902;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"105";"Greece";"ASRREA0";50;90;"ASBGSEX";"GIRL";"GIRL";80,5279744;4,84633337641845;80,5279744;4,84633337641845;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"106";"Greece";"ASRREA0";50;90;"ASBGSEX";"GIRL";"BOY";80,5279744;4,84633337641845;86,9243136;7,71606141840484;6,39633920000001;8,25227426946119;0,775100171315276;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"107";"Greece";"ASRREA0";50;90;"ASBGSEX";"BOY";"GIRL";86,9243136;7,71606141840484;80,5279744;4,84633337641845;-6,39633920000001;8,25227426946119;-0,775100171315276;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"108";"Greece";"ASRREA0";50;90;"ASBGSEX";"BOY";"BOY";86,9243136;7,71606141840484;86,9243136;7,71606141840484;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"109";"Hong Kong, SAR";"ASRREA0";10;50;"ASBGSEX";"GIRL";"GIRL";80,2024198;6,49221345101645;80,2024198;6,49221345101645;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"110";"Hong Kong, SAR";"ASRREA0";10;50;"ASBGSEX";"GIRL";"BOY";80,2024198;6,49221345101645;92,027355;7,05563258796916;11,8249352;7,95938048061737;1,4856602506685;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"111";"Hong Kong, SAR";"ASRREA0";10;50;"ASBGSEX";"BOY";"GIRL";92,027355;7,05563258796916;80,2024198;6,49221345101645;-11,8249352;7,95938048061737;-1,4856602506685;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"112";"Hong Kong, SAR";"ASRREA0";10;50;"ASBGSEX";"BOY";"BOY";92,027355;7,05563258796916;92,027355;7,05563258796916;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"113";"Hong Kong, SAR";"ASRREA0";10;90;"ASBGSEX";"GIRL";"GIRL";146,6427142;6,41349205586442;146,6427142;6,41349205586442;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"114";"Hong Kong, SAR";"ASRREA0";10;90;"ASBGSEX";"GIRL";"BOY";146,6427142;6,41349205586442;163,7998528;7,92407364117436;17,1571386;8,06528533469347;2,12728228302068;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"115";"Hong Kong, SAR";"ASRREA0";10;90;"ASBGSEX";"BOY";"GIRL";163,7998528;7,92407364117436;146,6427142;6,41349205586442;-17,1571386;8,06528533469347;-2,12728228302068;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"116";"Hong Kong, SAR";"ASRREA0";10;90;"ASBGSEX";"BOY";"BOY";163,7998528;7,92407364117436;163,7998528;7,92407364117436;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"117";"Hong Kong, SAR";"ASRREA0";50;90;"ASBGSEX";"GIRL";"GIRL";66,4402944;3,2552938016341;66,4402944;3,2552938016341;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"118";"Hong Kong, SAR";"ASRREA0";50;90;"ASBGSEX";"GIRL";"BOY";66,4402944;3,2552938016341;71,7724978;3,67468801966106;5,3322034;3,8739073672883;1,37644060491113;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"119";"Hong Kong, SAR";"ASRREA0";50;90;"ASBGSEX";"BOY";"GIRL";71,7724978;3,67468801966106;66,4402944;3,2552938016341;-5,3322034;3,8739073672883;-1,37644060491113;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"120";"Hong Kong, SAR";"ASRREA0";50;90;"ASBGSEX";"BOY";"BOY";71,7724978;3,67468801966106;71,7724978;3,67468801966106;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"121";"Hungary";"ASRREA0";10;50;"ASBGSEX";"GIRL";"GIRL";88,7007844;5,66983327033793;88,7007844;5,66983327033793;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"122";"Hungary";"ASRREA0";10;50;"ASBGSEX";"GIRL";"BOY";88,7007844;5,66983327033793;93,7923602;4,7984047322016;5,09157579999999;6,17728418534824;0,824241794165239;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"123";"Hungary";"ASRREA0";10;50;"ASBGSEX";"BOY";"GIRL";93,7923602;4,7984047322016;88,7007844;5,66983327033793;-5,09157579999999;6,17728418534824;-0,824241794165239;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"124";"Hungary";"ASRREA0";10;50;"ASBGSEX";"BOY";"BOY";93,7923602;4,7984047322016;93,7923602;4,7984047322016;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"125";"Hungary";"ASRREA0";10;90;"ASBGSEX";"GIRL";"GIRL";164,0970142;4,4914905430791;164,0970142;4,4914905430791;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"126";"Hungary";"ASRREA0";10;90;"ASBGSEX";"GIRL";"BOY";164,0970142;4,4914905430791;171,1278064;4,13484076419993;7,03079220000002;6,13214776805665;1,14654644113838;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"127";"Hungary";"ASRREA0";10;90;"ASBGSEX";"BOY";"GIRL";171,1278064;4,13484076419993;164,0970142;4,4914905430791;-7,03079220000002;6,13214776805665;-1,14654644113838;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"128";"Hungary";"ASRREA0";10;90;"ASBGSEX";"BOY";"BOY";171,1278064;4,13484076419993;171,1278064;4,13484076419993;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"129";"Hungary";"ASRREA0";50;90;"ASBGSEX";"GIRL";"GIRL";75,3962298;4,21726243489653;75,3962298;4,21726243489653;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"130";"Hungary";"ASRREA0";50;90;"ASBGSEX";"GIRL";"BOY";75,3962298;4,21726243489653;77,3354462;4,05268687043337;1,93921640000003;4,5327234482808;0,427825880428587;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"131";"Hungary";"ASRREA0";50;90;"ASBGSEX";"BOY";"GIRL";77,3354462;4,05268687043337;75,3962298;4,21726243489653;-1,93921640000003;4,5327234482808;-0,427825880428587;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"132";"Hungary";"ASRREA0";50;90;"ASBGSEX";"BOY";"BOY";77,3354462;4,05268687043337;77,3354462;4,05268687043337;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"133";"Iceland";"ASRREA0";10;50;"ASBGSEX";"GIRL";"GIRL";96,6296026;2,95659578817398;96,6296026;2,95659578817398;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"134";"Iceland";"ASRREA0";10;50;"ASBGSEX";"GIRL";"BOY";96,6296026;2,95659578817398;109,2003252;5,99108244278168;12,5707226;6,22740031193999;2,01861482646261;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"135";"Iceland";"ASRREA0";10;50;"ASBGSEX";"BOY";"GIRL";109,2003252;5,99108244278168;96,6296026;2,95659578817398;-12,5707226;6,22740031193999;-2,01861482646261;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"136";"Iceland";"ASRREA0";10;50;"ASBGSEX";"BOY";"BOY";109,2003252;5,99108244278168;109,2003252;5,99108244278168;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"137";"Iceland";"ASRREA0";10;90;"ASBGSEX";"GIRL";"GIRL";182,140954;3,50949114411043;182,140954;3,50949114411043;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"138";"Iceland";"ASRREA0";10;90;"ASBGSEX";"GIRL";"BOY";182,140954;3,50949114411043;199,0082026;6,4768882797762;16,8672485999999;7,6644393433451;2,20071525709777;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"139";"Iceland";"ASRREA0";10;90;"ASBGSEX";"BOY";"GIRL";199,0082026;6,4768882797762;182,140954;3,50949114411043;-16,8672485999999;7,6644393433451;-2,20071525709777;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"140";"Iceland";"ASRREA0";10;90;"ASBGSEX";"BOY";"BOY";199,0082026;6,4768882797762;199,0082026;6,4768882797762;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"141";"Iceland";"ASRREA0";50;90;"ASBGSEX";"GIRL";"GIRL";85,5113514;4,07148105752559;85,5113514;4,07148105752559;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"142";"Iceland";"ASRREA0";50;90;"ASBGSEX";"GIRL";"BOY";85,5113514;4,07148105752559;89,8078774;4,08050292986422;4,29652599999997;5,87182625517631;0,731718857691398;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"143";"Iceland";"ASRREA0";50;90;"ASBGSEX";"BOY";"GIRL";89,8078774;4,08050292986422;85,5113514;4,07148105752559;-4,29652599999997;5,87182625517631;-0,731718857691398;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"144";"Iceland";"ASRREA0";50;90;"ASBGSEX";"BOY";"BOY";89,8078774;4,08050292986422;89,8078774;4,08050292986422;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"145";"Iran, Islamic Republic of";"ASRREA0";10;50;"ASBGSEX";"GIRL";"GIRL";124,8363648;7,30053414332448;124,8363648;7,30053414332448;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"146";"Iran, Islamic Republic of";"ASRREA0";10;50;"ASBGSEX";"GIRL";"BOY";124,8363648;7,30053414332448;118,0621196;6,61037292548756;-6,77424519999998;8,4980032579706;-0,797157284406329;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"147";"Iran, Islamic Republic of";"ASRREA0";10;50;"ASBGSEX";"BOY";"GIRL";118,0621196;6,61037292548756;124,8363648;7,30053414332448;6,77424519999998;8,4980032579706;0,797157284406329;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"148";"Iran, Islamic Republic of";"ASRREA0";10;50;"ASBGSEX";"BOY";"BOY";118,0621196;6,61037292548756;118,0621196;6,61037292548756;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"149";"Iran, Islamic Republic of";"ASRREA0";10;90;"ASBGSEX";"GIRL";"GIRL";236,998498;7,97633492252568;236,998498;7,97633492252568;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"150";"Iran, Islamic Republic of";"ASRREA0";10;90;"ASBGSEX";"GIRL";"BOY";236,998498;7,97633492252568;240,8098352;8,60960055960668;3,81133719999998;10,4641547255437;0,364227909464705;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"151";"Iran, Islamic Republic of";"ASRREA0";10;90;"ASBGSEX";"BOY";"GIRL";240,8098352;8,60960055960668;236,998498;7,97633492252568;-3,81133719999998;10,4641547255437;-0,364227909464705;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"152";"Iran, Islamic Republic of";"ASRREA0";10;90;"ASBGSEX";"BOY";"BOY";240,8098352;8,60960055960668;240,8098352;8,60960055960668;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"153";"Iran, Islamic Republic of";"ASRREA0";50;90;"ASBGSEX";"GIRL";"GIRL";112,1621332;4,54182656323601;112,1621332;4,54182656323601;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"154";"Iran, Islamic Republic of";"ASRREA0";50;90;"ASBGSEX";"GIRL";"BOY";112,1621332;4,54182656323601;122,7477156;5,85021246615628;10,5855824;7,35848985079874;1,43855364546721;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"155";"Iran, Islamic Republic of";"ASRREA0";50;90;"ASBGSEX";"BOY";"GIRL";122,7477156;5,85021246615628;112,1621332;4,54182656323601;-10,5855824;7,35848985079874;-1,43855364546721;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"156";"Iran, Islamic Republic of";"ASRREA0";50;90;"ASBGSEX";"BOY";"BOY";122,7477156;5,85021246615628;122,7477156;5,85021246615628;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"157";"Israel";"ASRREA0";10;50;"ASBGSEX";"GIRL";"GIRL";135,5594398;4,78920485273596;135,5594398;4,78920485273596;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"158";"Israel";"ASRREA0";10;50;"ASBGSEX";"GIRL";"BOY";135,5594398;4,78920485273596;144,1029736;7,22755336306625;8,5435338;7,53728746089623;1,13350244956481;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"159";"Israel";"ASRREA0";10;50;"ASBGSEX";"BOY";"GIRL";144,1029736;7,22755336306625;135,5594398;4,78920485273596;-8,5435338;7,53728746089623;-1,13350244956481;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"160";"Israel";"ASRREA0";10;50;"ASBGSEX";"BOY";"BOY";144,1029736;7,22755336306625;144,1029736;7,22755336306625;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"161";"Israel";"ASRREA0";10;90;"ASBGSEX";"GIRL";"GIRL";230,122768;7,30295956315579;230,122768;7,30295956315579;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"162";"Israel";"ASRREA0";10;90;"ASBGSEX";"GIRL";"BOY";230,122768;7,30295956315579;246,916033;8,96028962654725;16,793265;8,83319588131066;1,90115392273043;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"163";"Israel";"ASRREA0";10;90;"ASBGSEX";"BOY";"GIRL";246,916033;8,96028962654725;230,122768;7,30295956315579;-16,793265;8,83319588131066;-1,90115392273043;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"164";"Israel";"ASRREA0";10;90;"ASBGSEX";"BOY";"BOY";246,916033;8,96028962654725;246,916033;8,96028962654725;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"165";"Israel";"ASRREA0";50;90;"ASBGSEX";"GIRL";"GIRL";94,5633282;4,73711377337333;94,5633282;4,73711377337333;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"166";"Israel";"ASRREA0";50;90;"ASBGSEX";"GIRL";"BOY";94,5633282;4,73711377337333;102,8130594;5,13021766277165;8,24973120000001;5,81323125009353;1,4191300578086;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"167";"Israel";"ASRREA0";50;90;"ASBGSEX";"BOY";"GIRL";102,8130594;5,13021766277165;94,5633282;4,73711377337333;-8,24973120000001;5,81323125009353;-1,4191300578086;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"168";"Israel";"ASRREA0";50;90;"ASBGSEX";"BOY";"BOY";102,8130594;5,13021766277165;102,8130594;5,13021766277165;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"169";"Italy";"ASRREA0";10;50;"ASBGSEX";"GIRL";"GIRL";99,1897132;5,14297218377795;99,1897132;5,14297218377795;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"170";"Italy";"ASRREA0";10;50;"ASBGSEX";"GIRL";"BOY";99,1897132;5,14297218377795;97,73801;3,86079321518815;-1,45170320000003;6,09789313610213;-0,238066356296952;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"171";"Italy";"ASRREA0";10;50;"ASBGSEX";"BOY";"GIRL";97,73801;3,86079321518815;99,1897132;5,14297218377795;1,45170320000003;6,09789313610213;0,238066356296952;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"172";"Italy";"ASRREA0";10;50;"ASBGSEX";"BOY";"BOY";97,73801;3,86079321518815;97,73801;3,86079321518815;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"173";"Italy";"ASRREA0";10;90;"ASBGSEX";"GIRL";"GIRL";176,6088516;5,33596933270229;176,6088516;5,33596933270229;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"174";"Italy";"ASRREA0";10;90;"ASBGSEX";"GIRL";"BOY";176,6088516;5,33596933270229;182,5056156;5,36432604219567;5,89676400000004;6,57122725303725;0,897361143198104;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"175";"Italy";"ASRREA0";10;90;"ASBGSEX";"BOY";"GIRL";182,5056156;5,36432604219567;176,6088516;5,33596933270229;-5,89676400000004;6,57122725303725;-0,897361143198104;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"176";"Italy";"ASRREA0";10;90;"ASBGSEX";"BOY";"BOY";182,5056156;5,36432604219567;182,5056156;5,36432604219567;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"177";"Italy";"ASRREA0";50;90;"ASBGSEX";"GIRL";"GIRL";77,4191384;3,73047466060715;77,4191384;3,73047466060715;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"178";"Italy";"ASRREA0";50;90;"ASBGSEX";"GIRL";"BOY";77,4191384;3,73047466060715;84,7676056000001;3,98165825970927;7,34846720000007;4,52809419491487;1,62286093965371;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"179";"Italy";"ASRREA0";50;90;"ASBGSEX";"BOY";"GIRL";84,7676056000001;3,98165825970927;77,4191384;3,73047466060715;-7,34846720000007;4,52809419491487;-1,62286093965371;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"180";"Italy";"ASRREA0";50;90;"ASBGSEX";"BOY";"BOY";84,7676056000001;3,98165825970927;84,7676056000001;3,98165825970927;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"181";"Kuwait";"ASRREA0";10;50;"ASBGSEX";"GIRL";"GIRL";111,8946562;4,14418487509585;111,8946562;4,14418487509585;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"182";"Kuwait";"ASRREA0";10;50;"ASBGSEX";"GIRL";"BOY";111,8946562;4,14418487509585;120,3473542;5,41174027350656;8,452698;7,07058164010226;1,19547420993752;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"183";"Kuwait";"ASRREA0";10;50;"ASBGSEX";"BOY";"GIRL";120,3473542;5,41174027350656;111,8946562;4,14418487509585;-8,452698;7,07058164010226;-1,19547420993752;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"184";"Kuwait";"ASRREA0";10;50;"ASBGSEX";"BOY";"BOY";120,3473542;5,41174027350656;120,3473542;5,41174027350656;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"185";"Kuwait";"ASRREA0";10;90;"ASBGSEX";"GIRL";"GIRL";211,5869738;7,60867224177495;211,5869738;7,60867224177495;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"186";"Kuwait";"ASRREA0";10;90;"ASBGSEX";"GIRL";"BOY";211,5869738;7,60867224177495;233,0161954;7,66904067431309;21,4292216;11,175248206712;1,91756113185293;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"187";"Kuwait";"ASRREA0";10;90;"ASBGSEX";"BOY";"GIRL";233,0161954;7,66904067431309;211,5869738;7,60867224177495;-21,4292216;11,175248206712;-1,91756113185293;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"188";"Kuwait";"ASRREA0";10;90;"ASBGSEX";"BOY";"BOY";233,0161954;7,66904067431309;233,0161954;7,66904067431309;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"189";"Kuwait";"ASRREA0";50;90;"ASBGSEX";"GIRL";"GIRL";99,6923176;5,59376559848362;99,6923176;5,59376559848362;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"190";"Kuwait";"ASRREA0";50;90;"ASBGSEX";"GIRL";"BOY";99,6923176;5,59376559848362;112,6688412;5,8421957488806;12,9765236;8,40113028091135;1,54461639875823;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"191";"Kuwait";"ASRREA0";50;90;"ASBGSEX";"BOY";"GIRL";112,6688412;5,8421957488806;99,6923176;5,59376559848362;-12,9765236;8,40113028091135;-1,54461639875823;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"192";"Kuwait";"ASRREA0";50;90;"ASBGSEX";"BOY";"BOY";112,6688412;5,8421957488806;112,6688412;5,8421957488806;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"193";"Latvia";"ASRREA0";10;50;"ASBGSEX";"GIRL";"GIRL";85,3763848;5,13681898137108;85,3763848;5,13681898137108;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"194";"Latvia";"ASRREA0";10;50;"ASBGSEX";"GIRL";"BOY";85,3763848;5,13681898137108;83,0727106;5,82963338670843;-2,30367420000003;8,35259546330144;-0,275803396695269;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"195";"Latvia";"ASRREA0";10;50;"ASBGSEX";"BOY";"GIRL";83,0727106;5,82963338670843;85,3763848;5,13681898137108;2,30367420000003;8,35259546330144;0,275803396695269;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"196";"Latvia";"ASRREA0";10;50;"ASBGSEX";"BOY";"BOY";83,0727106;5,82963338670843;83,0727106;5,82963338670843;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"197";"Latvia";"ASRREA0";10;90;"ASBGSEX";"GIRL";"GIRL";154,9887182;6,8967414183101;154,9887182;6,8967414183101;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"198";"Latvia";"ASRREA0";10;90;"ASBGSEX";"GIRL";"BOY";154,9887182;6,8967414183101;153,2035218;5,84034013300813;-1,78519639999998;10,3058230937977;-0,173222107904643;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"199";"Latvia";"ASRREA0";10;90;"ASBGSEX";"BOY";"GIRL";153,2035218;5,84034013300813;154,9887182;6,8967414183101;1,78519639999998;10,3058230937977;0,173222107904643;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"200";"Latvia";"ASRREA0";10;90;"ASBGSEX";"BOY";"BOY";153,2035218;5,84034013300813;153,2035218;5,84034013300813;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"201";"Latvia";"ASRREA0";50;90;"ASBGSEX";"GIRL";"GIRL";69,6123334;4,25245346552361;69,6123334;4,25245346552361;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"202";"Latvia";"ASRREA0";50;90;"ASBGSEX";"GIRL";"BOY";69,6123334;4,25245346552361;70,1308112;4,08323759187217;0,518477800000051;5,38485799688611;0,096284396041617;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"203";"Latvia";"ASRREA0";50;90;"ASBGSEX";"BOY";"GIRL";70,1308112;4,08323759187217;69,6123334;4,25245346552361;-0,518477800000051;5,38485799688611;-0,096284396041617;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"204";"Latvia";"ASRREA0";50;90;"ASBGSEX";"BOY";"BOY";70,1308112;4,08323759187217;70,1308112;4,08323759187217;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"205";"Lithuania";"ASRREA0";10;50;"ASBGSEX";"GIRL";"GIRL";88,0156436;8,05230411937246;88,0156436;8,05230411937246;0;0;NA;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
