"";"IDCNTRY";"EqVar";"b";"beta";"b.se";"beta.se";"b.t";"beta.t";"xvar";"dvar";"weight";"method";"jk2type";"shortcut";"missoptn";"date";"time";"reps";"npv";"selcrit"
"11";"Australia";"BSBG01_D2";-9,9162253259663;-0,058970760913137;2,65955763066355;0,0159497229585423;-3,72852432736803;-3,69729060914839;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"12";"Australia";"BSSSCI0_";0,746359407072927;0,721582307879035;0,0205353569467537;0,010779107689167;36,3450905191553;66,9426754687888;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"13";"Bahrain";"(CONSTANT)";234,820603527184;NA;48,8357130893237;NA;4,80837871861689;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"14";"Bahrain";"BSDAGE";3,28125542859541;0,026441755895146;2,82342060719821;0,0227676785318681;1,16215608125476;1,16137250700089;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"15";"Bahrain";"BSDGSLM_D2";-12,3637973518793;-0,0794904218309078;3,45651271186673;0,0226802300594612;-3,5769570033498;-3,50483313540058;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"16";"Bahrain";"BSDGSLM_D3";-27,4382160214846;-0,182238783310993;3,0752638635974;0,020940201191853;-8,92223146972103;-8,70281912009018;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"17";"Bahrain";"BSBG01_D2";4,63775943485716;0,0309164022802004;3,24659167355892;0,0215804448503008;1,4285009946364;1,43261190835783;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"18";"Bahrain";"BSSSCI0_";0,4643693482268;0,649697508696212;0,0199279684388766;0,0200432856582821;23,3023927978972;32,4147208083995;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"19";"Botswana";"(CONSTANT)";372,117121214943;NA;33,8466634337359;NA;10,9942039617425;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"20";"Botswana";"BSDAGE";-9,34112206972362;-0,111506276387709;1,94657167810155;0,0235105598636607;-4,79875576882625;-4,74281671871455;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"21";"Botswana";"BSDGSLM_D2";-11,0734756340878;-0,069693358737761;2,75590085825501;0,0180172629567385;-4,01809651494479;-3,86814350798469;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"22";"Botswana";"BSDGSLM_D3";-26,3824640370422;-0,109428982708863;3,02935161157086;0,0134626892390482;-8,70894746462317;-8,12831528424992;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"23";"Botswana";"BSBG01_D2";-6,24037659064762;-0,040275730261782;2,75044111332499;0,0175118688239373;-2,26886391437905;-2,29991045882712;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"24";"Botswana";"BSSSCI0_";0,471107126167784;0,649010312339376;0,0176196160794083;0,0147582305585244;26,737649903641;43,9761602697354;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"25";"Canada";"(CONSTANT)";112,069763729006;NA;37,9702934626904;NA;2,95151165579286;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"26";"Canada";"BSDAGE";5,89810933571506;0,0410205960550924;2,61485424903655;0,0172226120178248;2,25561686196783;2,38178715357679;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"27";"Canada";"BSDGSLM_D2";-14,3130224134231;-0,101736306199929;2,30149320813949;0,0159702911906004;-6,21901570806445;-6,37034760266659;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"28";"Canada";"BSDGSLM_D3";-38,7882833604927;-0,27445969328754;2,40832280775743;0,0158955036012186;-16,105931993648;-17,2664987642479;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"29";"Canada";"BSBG01_D2";-3,88916069501851;-0,0280945843422901;1,89793434429432;0,0133171249630667;-2,04915449615543;-2,10965838498976;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"30";"Canada";"BSSSCI0_";0,64940466182911;0,651766978693054;0,016686160859475;0,0115612885853439;38,9187583230301;56,3749424540175;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"31";"Canada (Ontario)";"(CONSTANT)";186,941771304679;NA;42,2625041351324;NA;4,42334819316294;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"32";"Canada (Ontario)";"BSDAGE";1,18170229028191;0,00548165273211018;3,15056730713884;0,0145824205404137;0,375076033958807;0,375908287442289;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"33";"Canada (Ontario)";"BSDGSLM_D2";-19,5401651993179;-0,137759480758286;2,71546745104282;0,0186312596930976;-7,19587531487955;-7,39399713317947;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"34";"Canada (Ontario)";"BSDGSLM_D3";-46,0797264477849;-0,316242189271933;2,92180470199306;0,0192113174257009;-15,7709810023758;-16,461244289726;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"35";"Canada (Ontario)";"BSBG01_D2";-4,29269272556157;-0,0308346075601235;1,62366892242963;0,0114431898055416;-2,64382268223626;-2,69458150079721;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"36";"Canada (Ontario)";"BSSSCI0_";0,630452221698633;0,636604481704861;0,0167650687392136;0,0135330402204908;37,6051080675859;47,0407588636998;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"37";"Canada (Quebec)";"(CONSTANT)";396,738574252278;NA;42,0455527835722;NA;9,43592242191402;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"38";"Canada (Quebec)";"BSDAGE";-11,3547869073754;-0,106176100884928;2,90949899953945;0,0279837806882323;-3,90266052993068;-3,79420143646198;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"39";"Canada (Quebec)";"BSDGSLM_D2";-12,8180314844987;-0,0985973885602458;4,18140054730426;0,0325117173111032;-3,06548758950214;-3,03267242442999;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"40";"Canada (Quebec)";"BSDGSLM_D3";-35,7553616772257;-0,277504551554675;4,38804088505937;0,0337212838251228;-8,14836566335728;-8,22935903015442;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"41";"Canada (Quebec)";"BSBG01_D2";-1,15534827099523;-0,00885647620483416;3,63559784782425;0,0281269192486969;-0,317787698022391;-0,314875444641683;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"42";"Canada (Quebec)";"BSSSCI0_";0,601111589747995;0,628536013111129;0,0211215678384023;0,015982757033517;28,4596103067254;39,3258817482518;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"43";"Chile";"(CONSTANT)";272,443273421182;NA;29,3539283454738;NA;9,28132242522119;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"44";"Chile";"BSDAGE";-9,26347516491159;-0,080125556471987;1,98093960623619;0,0173392328593091;-4,67630367717889;-4,62105544819241;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"45";"Chile";"BSDGSLM_D2";-22,5596796157682;-0,129196656510948;3,4494134525492;0,020089269940614;-6,54014948515264;-6,43112750701579;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"46";"Chile";"BSDGSLM_D3";-43,1615973645284;-0,261205700995698;5,10378237894153;0,0311907917543042;-8,45678639093535;-8,37444919812438;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"47";"Chile";"BSBG01_D2";-5,58667396608978;-0,0337232757245756;3,01812190979849;0,018255891249978;-1,85104317620582;-1,84725441572819;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"48";"Chile";"BSSSCI0_";0,672759195602408;0,658105981995064;0,0231314948191539;0,0146265589008698;29,0841210592812;44,9939036553517;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"49";"Chinese Taipei";"(CONSTANT)";163,784370822455;NA;51,9318478673748;NA;3,15383290886803;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"50";"Chinese Taipei";"BSDAGE";-2,71398827226463;-0,00815486652804293;3,4651305614566;0,010440518767853;-0,783228286533532;-0,78107867141164;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"51";"Chinese Taipei";"BSDGSLM_D2";-21,3325559295278;-0,095903459573858;3,94757171643546;0,0173526718767969;-5,40396918964414;-5,52672581229954;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"52";"Chinese Taipei";"BSDGSLM_D3";-58,5881009848569;-0,277712862878343;3,88960061336407;0,0178622252018181;-15,0627549737516;-15,5474953283019;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"53";"Chinese Taipei";"BSBG01_D2";-14,0071679677425;-0,0669273032231182;3,03920106311043;0,0149973440245951;-4,60883228087813;-4,4626103871032;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"54";"Chinese Taipei";"BSSSCI0_";0,939913210667948;0,745237007106626;0,0215561060499843;0,011627830854412;43,6031075598012;64,0908021829243;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"55";"Egypt";"(CONSTANT)";303,382581650813;NA;48,1604982833848;NA;6,29940703407295;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"56";"Egypt";"BSDAGE";-4,90663584113002;-0,0270760210491043;3,18476227863367;0,0178575211660761;-1,54065999652416;-1,51622505706675;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"57";"Egypt";"BSDGSLM_D2";-26,27854975593;-0,130456419035911;3,73912518456891;0,0186485913034571;-7,02799410524676;-6,99551064812745;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"58";"Egypt";"BSDGSLM_D3";-37,921589494758;-0,152264278944327;5,07744339843158;0,0199549630369139;-7,46863854877674;-7,63039644135946;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"59";"Egypt";"BSBG01_D2";-8,08999643949287;-0,0406366645985315;3,86625622506032;0,0193674241342675;-2,092462570653;-2,09819665830685;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"60";"Egypt";"BSSSCI0_";0,560454182143084;0,640580297071435;0,0171908699528449;0,0126600021950374;32,6018510802784;50,5987508692957;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"61";"England";"(CONSTANT)";38,2007784144051;NA;51,4718874745032;NA;0,742167817982737;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"62";"England";"BSDAGE";2,96286722029569;0,00985502998114817;3,59326535751328;0,0119580287082791;0,824561207009254;0,824134999301772;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"63";"England";"BSDGSLM_D2";-21,2014375264631;-0,114998607223819;4,07869395804846;0,0221721280692358;-5,19809471966545;-5,1866292159561;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"64";"England";"BSDGSLM_D3";-44,9020854652593;-0,249970821996282;5,76208526352258;0,0326796089611272;-7,79267980456939;-7,64913748795541;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"65";"England";"BSBG01_D2";-12,8089880785382;-0,0714028511015165;3,3878363401193;0,0190627378655846;-3,78087569545557;-3,74567659719151;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"66";"England";"BSSSCI0_";0,835632731120407;0,749105709350913;0,0295303066204563;0,0179638657692407;28,2974620568804;41,7006962183829;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"67";"Georgia";"(CONSTANT)";125,563567034983;NA;58,8076825945025;NA;2,13515584181038;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"68";"Georgia";"BSDAGE";2,72946701272174;0,0179542469838277;3,93528073910597;0,0259669653616237;0,693588893315356;0,691426461806048;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"69";"Georgia";"BSDGSLM_D2";-12,8464054479657;-0,067544895827009;5,86666071332523;0,0307677549760947;-2,18973042343954;-2,19531440885071;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"70";"Georgia";"BSDGSLM_D3";-28,9171348248907;-0,144092870401754;6,50766425875875;0,0330439144005712;-4,44355050830577;-4,36064773243882;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"71";"Georgia";"BSBG01_D2";-10,7274913584775;-0,0566884980269947;4,37154470903728;0,0228711476585042;-2,4539360963873;-2,47860312361353;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"72";"Georgia";"BSSSCI0_";0,736415342440853;0,664227310930044;0,0274546371139746;0,0168869376886547;26,822985836007;39,3337929692425;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"73";"Hong Kong, SAR";"(CONSTANT)";347,870655566776;NA;31,7350822571625;NA;10,9617064404572;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"74";"Hong Kong, SAR";"BSDAGE";-9,11314332680814;-0,0757599941047686;2,0128868907463;0,0162421635431936;-4,52739961132608;-4,66440286131192;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"75";"Hong Kong, SAR";"BSDGSLM_D2";-25,5865452725763;-0,157749900419666;4,08711045294759;0,0240153916289811;-6,26030188494747;-6,56869989283447;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"76";"Hong Kong, SAR";"BSDGSLM_D3";-51,2834147451176;-0,323738800460405;4,39522924905617;0,0270721223782163;-11,6679726674394;-11,9583827207025;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"77";"Hong Kong, SAR";"BSBG01_D2";-12,1511093604683;-0,0769293586769602;3,11772031447589;0,0200976137503279;-3,89743406554126;-3,82778570792789;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"78";"Hong Kong, SAR";"BSSSCI0_";0,760508000947175;0,686210816191487;0,0297278217446555;0,0172295191326982;25,582365485083;39,827624375726;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
