"";"IDCNTRY";"EqVar";"TOTWGT";"mean";"stdev";"var";"TOTWGT.se";"mean.se";"stdev.se";"var.se";"NObs";"xvar";"dvar";"weight";"method";"jk2type";"shortcut";"missoptn";"date";"time";"reps";"npv";"selcrit"
"1";"Australia";"BSDAGE";279602,746733996;14,0686861939683;0,385887064454196;0,148908826513077;6603,02219652651;0,00820448276769702;0,00673027959262974;0,00519394535953303;7755;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"2";"Australia";"BSMALG0_";279602,746733996;502,492981178483;94,0108086272484;8838,6599311073;6603,02219652651;3,37573623922772;2,16620811612739;406,875675075417;7755;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"3";"Australia";"BSDGSLM_D2";279602,746733996;0,31214220076683;0,463368336400915;0,214710215178951;6603,02219652651;0,00865661206868663;0,00350962578410329;0,00325246155532261;7755;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"4";"Australia";"BSDGSLM_D3";279602,746733996;0,58298006795361;0,493067112901002;0,243115177824529;6603,02219652651;0,0104088658208018;0,00175190777536618;0,00172758809194046;7755;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"5";"Australia";"BSBG01_D2";279602,746733996;0,514763898456727;0,499782873507757;0,24978292065167;6603,02219652651;0,0171005541786452;0,000511978506463103;0,000511721107855966;7755;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"6";"Australia";"BSSSCI0_";279602,746733996;524,918057599704;92,8910123609846;8629,1416612171;6603,02219652651;3,12482210470513;2,07465997702602;385,35939695739;7755;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"7";"Austria";"BSDAGE";77583,7589900007;14,418952174976;0,558741300986181;0,31219184142773;1310,30327726047;0,0128145313347017;0,0112567414673894;0,0125784497694686;4540;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"8";"Austria";"BSMALG0_";77583,7589900007;518,388588496457;77,2090167233185;5962,51656542017;1310,30327726047;2,7355334049184;2,06006331811557;316,888527287314;4540;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"9";"Austria";"BSDGSLM_D2";77583,7589900007;0,28478512023177;0,451314946445211;0,203685180884843;1310,30327726047;0,00923412358567037;0,00440364538577528;0,00397477967338964;4540;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"10";"Austria";"BSDGSLM_D3";77583,7589900007;0,613166438998288;0,487028145366502;0,237196414379135;1310,30327726047;0,00918966608366576;0,00213543094496331;0,00208000913957961;4540;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
