"";"BSBG01";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnpv";"mnpv_se";"cmnpv";"cmnpv_se";"mnpvdiff";"mnpvdiff_se";"mnpvdiff_t";"mnpvdiff_ci";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"153";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Georgia";49,7876094282282;0,789525201696447;49,6073118140674;0,780774067391333;-0,180297614160789;1,11038650407172;-0,162373744186955;431,251219842871;2,74269743660374;462,652814488956;3,46925191768023;31,4015946460848;4,42245385471467;7,10049119282688;"23 to 40";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"154";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Palestinian National Authority";49,7876094282282;0,789525201696447;48,8652577680232;2,69987914119203;-0,922351660204934;2,81295172748443;-0,327894592428636;431,251219842871;2,74269743660374;391,350908008186;4,09617540648679;-39,9003118346853;4,92960872579761;-8,09401192956333;"-50 to -30";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"155";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Hong Kong, SAR";49,7876094282282;0,789525201696447;46,8440632375723;1,58186688602013;-2,94354619065587;1,76795160827463;-1,66494726262815;431,251219842871;2,74269743660374;571,505586042395;5,69364538446409;140,254366199523;6,31980909464692;22,1928169188407;"128 to 153";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"156";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Hungary";49,7876094282282;0,789525201696447;50,0449628194721;1,04643938598453;0,257353391243984;1,31087201230841;0,196322286865208;431,251219842871;2,74269743660374;498,146792468549;3,84025635743181;66,8955726256771;4,71910564827152;14,1754767982741;"58 to 76";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"157";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Iran, Islamic Republic of";49,7876094282282;0,789525201696447;48,5497587372755;1,37934248169335;-1,23785069095268;1,58931926494263;-0,778855902811547;431,251219842871;2,74269743660374;423,176713405812;5,48667921717992;-8,07450643705954;6,13400668902364;-1,31635109748222;"-20 to 4";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"158";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Ireland";49,7876094282282;0,789525201696447;45,769985586492;1,5357720840411;-4,01762384173612;1,7268311840576;-2,32658749669772;431,251219842871;2,74269743660374;514,123102405813;3,43473191287477;82,8718825629416;4,39542632085593;18,8541171011607;"74 to 91";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"159";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Israel";49,7876094282282;0,789525201696447;49,9188810415208;0,980083304574736;0,131271613292674;1,25853618462877;0,104304997262669;431,251219842871;2,74269743660374;480,610606346317;4,27078191408926;49,3593865034461;5,0756248271976;9,72479018523103;"39 to 59";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"160";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Italy";49,7876094282282;0,789525201696447;49,1134209698383;0,724749557895953;-0,674188458389894;1,07173315978568;-0,629063729375245;431,251219842871;2,74269743660374;492,647170180726;3,35601897648467;61,3959503378544;4,33419572692304;14,1654771048932;"53 to 70";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"161";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Ivory Coast";49,7876094282282;0,789525201696447;49,4586711063087;1,38300947180577;-0,328938321919448;1,59250282361391;-0,206554310009309;431,251219842871;2,74269743660374;257,880957237575;8,6713260480756;-173,370262605297;9,09473939488026;-19,0626971348836;"-191 to -156";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"162";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Japan";49,7876094282282;0,789525201696447;47,9933093763009;1,29014699872148;-1,79430005192731;1,51255721294233;-1,18626921122337;431,251219842871;2,74269743660374;587,597477975184;3,36871874022313;156,346258132313;4,34403673781463;35,9910073437745;"148 to 165";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"163";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Kazakhstan";49,7876094282282;0,789525201696447;47,4454085602607;0,792863971159607;-2,34220086796746;1,11892060526062;-2,0932681523207;431,251219842871;2,74269743660374;451,793893922497;4,00497477438091;20,5426740796259;4,85409231187254;4,23203201747542;"11 to 30";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"164";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Jordan";49,7876094282282;0,789525201696447;48,289772317815;2,07839751587388;-1,4978371104132;2,22330525976631;-0,673698361407484;431,251219842871;2,74269743660374;393,688321496527;4,10730981104977;-37,5628983463448;4,93886455703114;-7,60557369261502;"-47 to -28";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"165";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Korea, Republic of";49,7876094282282;0,789525201696447;49,3071137082008;0,996958943896182;-0,480495720027395;1,27172213157136;-0,377830744703394;431,251219842871;2,74269743660374;593,1198244024;3,56547151317474;161,868604559528;4,49833039471461;35,9841519755238;"153 to 171";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"166";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Kuwait";49,7876094282282;0,789525201696447;49,4379800180549;1,40916340561995;-0,34962941017323;1,61526825878931;-0,216452845074346;431,251219842871;2,74269743660374;397,900845982858;5,50040683650621;-33,3503738600139;6,14628868471348;-5,42609948389832;"-45 to -21";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"167";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Lithuania";49,7876094282282;0,789525201696447;50,3314604670363;0,835165153138632;0,543851038808162;1,14928276639428;0,47320907848851;431,251219842871;2,74269743660374;509,952820284701;3,08196596708766;78,7016004418295;4,12563976263552;19,0762172583759;"71 to 87";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"168";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Malaysia";49,7876094282282;0,789525201696447;51,6975468152477;1,13590493788811;1,90993738701953;1,3833401866614;1,38067078903349;431,251219842871;2,74269743660374;410,870860789391;3,71806455080259;-20,3803590534805;4,6202157127874;-4,41112716816959;"-29 to -11";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"169";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Malta";49,7876094282282;0,789525201696447;48,5062293738703;0,682207093774956;-1,28138005435787;1,04343498259867;-1,22804015173672;431,251219842871;2,74269743660374;496,245333821407;1,91712102907014;64,994113978536;3,34630277602844;19,4226638558015;"58 to 72";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"170";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Morocco";49,7876094282282;0,789525201696447;50,3077898259251;0,631228015482492;0,520180397696905;1,01084066580435;0,514601771865782;431,251219842871;2,74269743660374;374,523575715886;3,3543328778928;-56,7276441269857;4,33289029222589;-13,092333362044;"-65 to -48";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"171";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Oman";49,7876094282282;0,789525201696447;48,482779042038;0,849163995830589;-1,30483038619018;1,15949537986522;-1,12534332507806;431,251219842871;2,74269743660374;418,47993883999;3,15145794175898;-12,7712810028814;4,17780760536294;-3,05693373397263;"-21 to -5";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"172";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"New Zealand";49,7876094282282;0,789525201696447;44,0901556625666;1,66838644958221;-5,69745376566157;1,84576905090083;-3,08676416634081;431,251219842871;2,74269743660374;474,704460392953;5,32506990263422;43,4532405500812;5,98988803707494;7,25443285101884;"32 to 55";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"173";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Norway";49,7876094282282;0,789525201696447;47,0873731842267;0,752662461382375;-2,70023624400147;1,09080283502015;-2,47545766962698;431,251219842871;2,74269743660374;501,390593291758;2,67842941738287;70,1393734488861;3,83358492440883;18,2960270430691;"63 to 78";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"174";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Portugal";49,7876094282282;0,789525201696447;48,8042766257817;0,986793519400215;-0,983332802446492;1,26376876605021;-0,778095509924496;431,251219842871;2,74269743660374;468,458125518292;3,31940374277801;37,2069056754204;4,30590645930928;8,64089966352611;"29 to 46";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"175";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Qatar";49,7876094282282;0,789525201696447;47,866532250906;2,06087443035708;-1,92107717732219;2,20693304425246;-0,870473702102231;431,251219842871;2,74269743660374;447,613217010935;4,87927897992756;16,3619971680631;5,59729868710932;2,92319529164044;"5 to 27";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"176";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Romania";49,7876094282282;0,789525201696447;48,2884434653477;1,03960033258651;-1,49916596288043;1,30541904981802;-1,14841740902234;431,251219842871;2,74269743660374;495,79674718965;5,34933042607744;64,5455273467786;6,01146614696536;10,7370690891043;"53 to 76";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"177";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Saudi Arabia";49,7876094282282;0,789525201696447;48,1767119803031;0,542659114156241;-1,61089744792503;0,958033902474568;-1,68146183946532;431,251219842871;2,74269743660374;399,408011632924;4,27460732003767;-31,8432082099476;5,07884405837316;-6,26977474479646;"-42 to -22";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"178";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Singapore";49,7876094282282;0,789525201696447;47,5421284196775;2,32174329658285;-2,24548100855068;2,45231359726712;-0,915658181340699;431,251219842871;2,74269743660374;601,863465990549;6,91160603613559;170,612246147677;7,43590527289709;22,9443813343799;"156 to 185";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"179";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"South Africa";49,7876094282282;0,789525201696447;49,5597930352033;0,638645586993601;-0,227816393024825;1,01548915794321;-0,224341531608519;431,251219842871;2,74269743660374;398,259163007147;3,20488244545504;-32,9920568357249;4,21825327806885;-7,82126028497486;"-41 to -25";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"180";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Sweden";49,7876094282282;0,789525201696447;48,8013270680624;0,67936278427634;-0,986282360165791;1,04157757117438;-0,946912056731174;431,251219842871;2,74269743660374;514,916015825097;2,75348119215836;83,6647959822254;3,88639265956523;21,5276229941174;"76 to 91";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"181";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"United Arab Emirates";49,7876094282282;0,789525201696447;49,482946884242;0,402170742384907;-0,304662543986203;0,886053807702581;-0,343842034578184;431,251219842871;2,74269743660374;482,404788399047;1,87013719115231;51,1535685561755;3,31960876346653;15,4095172657509;"45 to 58";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"182";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Turkey";49,7876094282282;0,789525201696447;51,3512308319016;1,71349595880351;1,56362140367345;1,88664210833687;0,828785383705777;431,251219842871;2,74269743660374;509,873127915291;4,50809575914421;78,6219080724191;5,27686617248976;14,8993560765865;"68 to 89";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"183";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"United States";49,7876094282282;0,789525201696447;48,9352379992091;0,693977434047126;-0,852371429019024;1,05116826582638;-0,810880100484127;431,251219842871;2,74269743660374;481,790132153687;4,35552013204728;50,5389123108155;5,14712976807675;9,8188533392465;"40 to 61";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"184";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"Uzbekistan";49,7876094282282;0,789525201696447;49,8210138691407;0,895428909211241;0,0334044409124999;1,19379352300348;0,0279817575391575;431,251219842871;2,74269743660374;415,609201170903;3,69510976066433;-15,6420186719681;4,60176328944781;-3,39913587207677;"-25 to -7";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"185";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"England";49,7876094282282;0,789525201696447;47,5991474341517;1,66020653547802;-2,18846199407644;1,83837857487454;-1,19043053698871;431,251219842871;2,74269743660374;512,191865775134;5,10381263328596;80,9406459322625;5,79407392293558;13,9695570006214;"70 to 92";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"186";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"United Arab Emirates (Dubai)";49,7876094282282;0,789525201696447;48,550099531187;0,738272585843895;-1,23750989704118;1,08092388960669;-1,14486312028081;431,251219842871;2,74269743660374;534,431974068593;3,39276383944079;103,180754225721;4,36270967392625;23,6506121052201;"95 to 112";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"187";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"United Arab Emirates (Abu Dhabi)";49,7876094282282;0,789525201696447;49,9888632205124;0,503617323416349;0,201253792284253;0,936472344791271;0,214906284636851;431,251219842871;2,74269743660374;450,156607065784;3,17568471409857;18,9053872229128;4,19611280021307;4,50545257552485;"11 to 27";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"188";"Girl";"BSMMAT0";"IDCNTRY";"Bahrain";"United Arab Emirates (Sharjah)";49,7876094282282;0,789525201696447;49,613550962311;0,850423503603399;-0,174058465917199;1,16041810550977;-0,149996337605172;431,251219842871;2,74269743660374;490,520301717701;5,36470314069476;59,2690818748292;6,02514970905561;9,83694758418195;"47 to 71";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"189";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Azerbaijan, Republic of";49,0237126866669;0,559422958431892;48,173025775456;0,831822972665367;-0,850686911210958;1,00243877831743;-0,848617321687034;367,431520814768;2,80354672713355;479,230741333356;3,96343210876254;111,799220518588;4,85475728867995;23,0287970892542;"102 to 121";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"190";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Australia";49,0237126866669;0,559422958431892;46,0780289547813;1,63565385876896;-2,94568373188563;1,7286750973293;-1,70401235977572;367,431520814768;2,80354672713355;502,576565859101;4,44651128104327;135,145045044333;5,2565517997701;25,7098284564119;"125 to 145";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"191";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Austria";49,0237126866669;0,559422958431892;47,8333494401682;0,990796153505148;-1,19036324649876;1,13781855505229;-1,0461802026458;367,431520814768;2,80354672713355;508,790352461001;2,47289667923153;141,358831646233;3,73832746524105;37,8133892658112;"134 to 149";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"192";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Bahrain";49,0237126866669;0,559422958431892;49,7876094282282;0,789525201696447;0,763896741561246;0,967628074486528;0,789452850431823;367,431520814768;2,80354672713355;431,251219842871;2,74269743660374;63,8196990281035;3,922022881113;16,2721383741628;"56 to 72";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"193";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Brazil";49,0237126866669;0,559422958431892;49,0237126866669;0,559422958431892;0;NA;NA;367,431520814768;2,80354672713355;367,431520814768;2,80354672713355;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"194";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Chile";49,0237126866669;0,559422958431892;46,9490667886146;1,10310706639687;-2,07464589805233;1,23685053517206;-1,67736184692982;367,431520814768;2,80354672713355;404,066359362215;3,43725233265324;36,6348385474468;4,43560343691266;8,25926823001697;"28 to 45";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"195";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Chinese Taipei";49,0237126866669;0,559422958431892;47,9574124847015;0,774237114674004;-1,06630020196539;0,955194826283841;-1,11631697809106;367,431520814768;2,80354672713355;604,887493117466;3,38115591267311;237,455972302698;4,39227612486118;54,0621685778472;"229 to 246";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"196";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Cyprus";49,0237126866669;0,559422958431892;49,4784013024527;0,734700056629575;0,454688615785761;0,923438259783615;0,492386589973331;367,431520814768;2,80354672713355;491,667681050731;3,20435960743266;124,236160235963;4,25767480498068;29,1793445780853;"116 to 133";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"197";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Czech Republic";49,0237126866669;0,559422958431892;48,3611180932062;0,654654630473704;-0,662594593460761;0,861119464198407;-0,769457225168581;367,431520814768;2,80354672713355;508,270257117388;2,46147771206688;140,83873630262;3,73078366810825;37,7504430252945;"134 to 148";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"198";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Finland";49,0237126866669;0,559422958431892;48,9927388027346;0,874850332905715;-0,0309738839323018;1,03842050798601;-0,029827881570227;367,431520814768;2,80354672713355;503,30245107587;2,82073190642352;135,870930261102;3,97698412608561;34,1643129450543;"128 to 144";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"199";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"France";49,0237126866669;0,559422958431892;49,7490993260901;0,727279817428013;0,725386639423183;0,917545627889324;0,790572825344747;367,431520814768;2,80354672713355;472,895876693163;3,52039794743143;105,464355878395;4,50034176030006;23,4347437362987;"97 to 114";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"200";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Georgia";49,0237126866669;0,559422958431892;49,6073118140674;0,780774067391333;0,583599127400457;0,960501010270939;0,607598660657145;367,431520814768;2,80354672713355;462,652814488956;3,46925191768023;95,2212936741883;4,46044651571445;21,3479285848888;"86 to 104";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"201";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Palestinian National Authority";49,0237126866669;0,559422958431892;48,8652577680232;2,69987914119203;-0,158454918643689;2,75722712583938;-0,0574689394133428;367,431520814768;2,80354672713355;391,350908008186;4,09617540648679;23,9193871934181;4,96372110537331;4,81884189011445;"14 to 34";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"202";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Hong Kong, SAR";49,0237126866669;0,559422958431892;46,8440632375723;1,58186688602013;-2,17964944909463;1,67787272804218;-1,29905529344764;367,431520814768;2,80354672713355;571,505586042395;5,69364538446409;204,074065227627;6,34645349902215;32,1556071054598;"192 to 217";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"203";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Hungary";49,0237126866669;0,559422958431892;50,0449628194721;1,04643938598453;1,02125013280523;1,18658730608429;0,860661602874658;367,431520814768;2,80354672713355;498,146792468549;3,84025635743181;130,715271653781;4,75472850350225;27,4916373369159;"121 to 140";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"204";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Iran, Islamic Republic of";49,0237126866669;0,559422958431892;48,5497587372755;1,37934248169335;-0,473953949391432;1,48846892081248;-0,31841709475044;367,431520814768;2,80354672713355;423,176713405812;5,48667921717992;55,7451925910439;6,16145462398737;9,04740779458481;"44 to 68";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"205";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Ireland";49,0237126866669;0,559422958431892;45,769985586492;1,5357720840411;-3,25372710017488;1,6344876691308;-1,99067093721494;367,431520814768;2,80354672713355;514,123102405813;3,43473191287477;146,691581591045;4,43365059116543;33,0859589800209;"138 to 155";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"206";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Israel";49,0237126866669;0,559422958431892;49,9188810415208;0,980083304574736;0,895168354853919;1,12850225091793;0,793235772570049;367,431520814768;2,80354672713355;480,610606346317;4,27078191408926;113,17908553155;5,10876231673907;22,1539148847684;"103 to 123";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"207";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Italy";49,0237126866669;0,559422958431892;49,1134209698383;0,724749557895953;0,0897082831713519;0,915541352474627;0,0979838681550302;367,431520814768;2,80354672713355;492,647170180726;3,35601897648467;125,215649365958;4,37295525037091;28,6341026140931;"117 to 134";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"208";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Ivory Coast";49,0237126866669;0,559422958431892;49,4586711063087;1,38300947180577;0,434958419641798;1,49186770376101;0,29155294302924;367,431520814768;2,80354672713355;257,880957237575;8,6713260480756;-109,550563577193;9,11327436672767;-12,0209881946668;"-127 to -92";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"209";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Japan";49,0237126866669;0,559422958431892;47,9933093763009;1,29014699872148;-1,03040331036607;1,40621240384614;-0,732750833051825;367,431520814768;2,80354672713355;587,597477975184;3,36871874022313;220,165957160416;4,38270923082421;50,2351275352602;"212 to 229";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"210";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Kazakhstan";49,0237126866669;0,559422958431892;47,4454085602607;0,792863971159607;-1,57830412640622;0,970354225622619;-1,6265236804565;367,431520814768;2,80354672713355;451,793893922497;4,00497477438091;84,3623731077293;4,88873165500508;17,2564949482059;"75 to 94";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"211";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Jordan";49,0237126866669;0,559422958431892;48,289772317815;2,07839751587388;-0,733940368851958;2,1523685280201;-0,340991962713322;367,431520814768;2,80354672713355;393,688321496527;4,10730981104977;26,2568006817587;4,97291344537253;5,27996333943667;"17 to 36";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"212";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Korea, Republic of";49,0237126866669;0,559422958431892;49,3071137082008;0,996958943896182;0,283401021533851;1,14318904046325;0,247903899970043;367,431520814768;2,80354672713355;593,1198244024;3,56547151317474;225,688303587632;4,53568752919354;49,7583447129039;"217 to 235";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"213";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Kuwait";49,0237126866669;0,559422958431892;49,4379800180549;1,40916340561995;0,414267331388015;1,51614496343823;0,273237283622644;367,431520814768;2,80354672713355;397,900845982858;5,50040683650621;30,4693251680896;6,17368201467369;4,93535706822439;"18 to 43";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"214";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Lithuania";49,0237126866669;0,559422958431892;50,3314604670363;0,835165153138632;1,30774778036941;1,0052138476154;1,30096474841814;367,431520814768;2,80354672713355;509,952820284701;3,08196596708766;142,521299469933;4,16633993734403;34,2077942782527;"134 to 151";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"215";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Malaysia";49,0237126866669;0,559422958431892;51,6975468152477;1,13590493788811;2,67383412858078;1,2661887988524;2,11171835590727;367,431520814768;2,80354672713355;410,870860789391;3,71806455080259;43,4393399746229;4,65659513541344;9,32856276129021;"34 to 53";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"216";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Malta";49,0237126866669;0,559422958431892;48,5062293738703;0,682207093774956;-0,517483312796622;0,882247451238915;-0,586551213120463;367,431520814768;2,80354672713355;496,245333821407;1,91712102907014;128,813813006639;3,39635500078013;37,9270756375736;"122 to 135";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"217";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Morocco";49,0237126866669;0,559422958431892;50,3077898259251;0,631228015482492;1,28407713925815;0,84344700719764;1,52241590556413;367,431520814768;2,80354672713355;374,523575715886;3,3543328778928;7,0920549011178;4,37166138978465;1,62227909912921;"-1 to 16";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"218";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"Oman";49,0237126866669;0,559422958431892;48,482779042038;0,849163995830589;-0,54093364462893;1,01687439648939;-0,531957188121192;367,431520814768;2,80354672713355;418,47993883999;3,15145794175898;51,0484180252221;4,2180044345516;12,1025045889144;"43 to 59";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"219";"Girl";"BSMMAT0";"IDCNTRY";"Brazil";"New Zealand";49,0237126866669;0,559422958431892;44,0901556625666;1,66838644958221;-4,93355702410033;1,75967820682369;-2,8036700147612;367,431520814768;2,80354672713355;474,704460392953;5,32506990263422;107,272939578185;6,01799332993665;17,8253669781508;"95 to 119";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
