"";"IDCNTRY";"ASBGSEX";"dvar";"groupvar";"refpctile";"comppctile";"val";"val_se";"cval";"cval_se";"gap";"gap_se";"gap_t";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"105";"Lithuania";"GIRL";"ASRREA0";"Percentile";50;90;555,384912;3,57026316446786;628,6829046;5,60820717225598;73,2979926;5,59577328459107;13,0988138497031;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"106";"Lithuania";"BOY";"ASRREA0";"Percentile";10;50;450,7836922;6,31473219609278;538,860828;4,49575219615154;88,0771358000001;6,837296715537;12,8818653722976;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"107";"Lithuania";"BOY";"ASRREA0";"Percentile";10;90;450,7836922;6,31473219609278;613,4140702;3,08014879006275;162,630378;6,80396549653379;23,9022931675433;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"108";"Lithuania";"BOY";"ASRREA0";"Percentile";50;90;538,860828;4,49575219615154;613,4140702;3,08014879006275;74,5532422;4,36128031307957;17,0943477254634;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"109";"Moldova";"GIRL";"ASRREA0";"Percentile";10;50;413,293542;6,65480871548784;506,556541;4,23787209835481;93,262999;4,83102009113332;19,3050323204351;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"110";"Moldova";"GIRL";"ASRREA0";"Percentile";10;90;413,293542;6,65480871548784;592,1994814;6,05143520445618;178,9059394;7,26028334337738;24,6417296596548;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"111";"Moldova";"GIRL";"ASRREA0";"Percentile";50;90;506,556541;4,23787209835481;592,1994814;6,05143520445618;85,6429404;5,17628127888755;16,5452640198111;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"112";"Moldova";"BOY";"ASRREA0";"Percentile";10;50;375,4056856;4,48184817945168;483,477781;4,89932387832525;108,0720954;5,66503091862601;19,0770530562632;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"113";"Moldova";"BOY";"ASRREA0";"Percentile";10;90;375,4056856;4,48184817945168;574,9530402;3,6888839361939;199,5473546;5,46062521600873;36,5429500664125;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"114";"Moldova";"BOY";"ASRREA0";"Percentile";50;90;483,477781;4,89932387832525;574,9530402;3,6888839361939;91,4752592;5,13011820556708;17,8310236790905;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"115";"Morocco";"GIRL";"ASRREA0";"Percentile";10;50;215,3297338;7,91962451362571;360,945671;11,4482348969034;145,6159372;9,93124605258518;14,6624035321424;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"116";"Morocco";"GIRL";"ASRREA0";"Percentile";10;90;215,3297338;7,91962451362571;506,4312656;18,2437015969059;291,1015318;18,5210129521948;15,7173655971934;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"117";"Morocco";"GIRL";"ASRREA0";"Percentile";50;90;360,945671;11,4482348969034;506,4312656;18,2437015969059;145,4855946;15,0226060508999;9,6844445036409;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"118";"Morocco";"BOY";"ASRREA0";"Percentile";10;50;194,5844488;10,6736033443438;336,7403752;10,2323655388658;142,1559264;7,72886128182997;18,3928681362414;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"119";"Morocco";"BOY";"ASRREA0";"Percentile";10;90;194,5844488;10,6736033443438;495,9973064;19,1118251971595;301,4128576;17,9805774246823;16,7632468346786;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"120";"Morocco";"BOY";"ASRREA0";"Percentile";50;90;336,7403752;10,2323655388658;495,9973064;19,1118251971595;159,2569312;14,3745106809177;11,0791201686897;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"121";"Netherlands";"GIRL";"ASRREA0";"Percentile";10;50;490,6305712;6,96425214385597;562,9664714;3,41075654290852;72,3359002;6,05046199672162;11,9554341865455;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"122";"Netherlands";"GIRL";"ASRREA0";"Percentile";10;90;490,6305712;6,96425214385597;631,2880502;4,94605598315776;140,657479;6,398330005357;21,9834673863703;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"123";"Netherlands";"GIRL";"ASRREA0";"Percentile";50;90;562,9664714;3,41075654290852;631,2880502;4,94605598315776;68,3215788;4,6039589133493;14,8397455507042;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"124";"Netherlands";"BOY";"ASRREA0";"Percentile";10;50;473,578052;4,30385866001918;548,849052;2,85735940095852;75,271;3,80005297006325;19,8078817829603;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"125";"Netherlands";"BOY";"ASRREA0";"Percentile";10;90;473,578052;4,30385866001918;619,7038816;2,32301873258582;146,1258296;4,76077128543397;30,6937302464174;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"126";"Netherlands";"BOY";"ASRREA0";"Percentile";50;90;548,849052;2,85735940095852;619,7038816;2,32301873258582;70,8548296;2,83276359387107;25,0126165675458;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"127";"New Zealand";"GIRL";"ASRREA0";"Percentile";10;50;424,9062438;14,7076909544775;551,0548528;3,02652452879076;126,148609;13,5465261821812;9,31224782674788;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"128";"New Zealand";"GIRL";"ASRREA0";"Percentile";10;90;424,9062438;14,7076909544775;650,7329722;9,93323054661671;225,8267284;15,4761919920611;14,5918794827464;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"129";"New Zealand";"GIRL";"ASRREA0";"Percentile";50;90;551,0548528;3,02652452879076;650,7329722;9,93323054661671;99,6781194000001;8,85713515388545;11,2539910104311;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"130";"New Zealand";"BOY";"ASRREA0";"Percentile";10;50;385,8406872;6,58991879137578;527,53732;6,74946657793243;141,6966328;7,28172531640789;19,4592114702151;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"131";"New Zealand";"BOY";"ASRREA0";"Percentile";10;90;385,8406872;6,58991879137578;629,6120048;6,0266292798175;243,7713176;8,57774494509431;28,4190447676362;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"132";"New Zealand";"BOY";"ASRREA0";"Percentile";50;90;527,53732;6,74946657793243;629,6120048;6,0266292798175;102,0746848;7,90069565374889;12,9197085008034;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"133";"Norway";"GIRL";"ASRREA0";"Percentile";10;50;408,1630038;5,79014801016305;516,8945166;2,90872736749753;108,7315128;6,30091887888978;17,2564533665538;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"134";"Norway";"GIRL";"ASRREA0";"Percentile";10;90;408,1630038;5,79014801016305;604,8686054;5,65265801021691;196,7056016;7,80373472862406;25,2065976664333;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"135";"Norway";"GIRL";"ASRREA0";"Percentile";50;90;516,8945166;2,90872736749753;604,8686054;5,65265801021691;87,9740888;5,35539911779478;16,4271769227586;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"136";"Norway";"BOY";"ASRREA0";"Percentile";10;50;376,079008;4,43731565228342;498,0434586;4,1402815273857;121,9644506;5,58705805391796;21,8298162329764;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"137";"Norway";"BOY";"ASRREA0";"Percentile";10;90;376,079008;4,43731565228342;589,5659004;3,45208175000145;213,4868924;4,97710007390571;42,8938315946838;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"138";"Norway";"BOY";"ASRREA0";"Percentile";50;90;498,0434586;4,1402815273857;589,5659004;3,45208175000145;91,5224418000001;4,88218524647982;18,7462042465492;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"139";"Romania";"GIRL";"ASRREA0";"Percentile";10;50;404,1499444;10,7419496119346;525,2321252;5,78769429585677;121,0821808;10,4719300962413;11,5625467022035;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"140";"Romania";"GIRL";"ASRREA0";"Percentile";10;90;404,1499444;10,7419496119346;624,5194966;5,01856463430545;220,3695522;11,4323212780183;19,2760111302785;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"141";"Romania";"GIRL";"ASRREA0";"Percentile";50;90;525,2321252;5,78769429585677;624,5194966;5,01856463430545;99,2873714;5,00307905813471;19,8452533422522;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"142";"Romania";"BOY";"ASRREA0";"Percentile";10;50;380,364071;12,6444057180052;513,8910952;5,49227229704518;133,5270242;10,6002086548341;12,5966411179186;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"143";"Romania";"BOY";"ASRREA0";"Percentile";10;90;380,364071;12,6444057180052;615,3230644;4,89000336387481;234,9589934;12,5171887513699;18,7709075949092;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"144";"Romania";"BOY";"ASRREA0";"Percentile";50;90;513,8910952;5,49227229704518;615,3230644;4,89000336387481;101,4319692;5,74518029288855;17,6551411842642;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"145";"Russian Federation";"GIRL";"ASRREA0";"Percentile";10;50;451,066983;4,93286452066669;538,6018474;3,13090921100533;87,5348644;4,50354464864231;19,4368816630672;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"146";"Russian Federation";"GIRL";"ASRREA0";"Percentile";10;90;451,066983;4,93286452066669;612,100309;3,39958626193155;161,033326;5,54175741927013;29,058169424747;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"147";"Russian Federation";"GIRL";"ASRREA0";"Percentile";50;90;538,6018474;3,13090921100533;612,100309;3,39958626193155;73,4984616;3,08243894491537;23,8442554462398;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"148";"Russian Federation";"BOY";"ASRREA0";"Percentile";10;50;435,1742478;7,61748584951786;526,508752;3,27037319872797;91,3345042;5,78845544292402;15,7787349493465;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"149";"Russian Federation";"BOY";"ASRREA0";"Percentile";10;90;435,1742478;7,61748584951786;603,0214752;7,19776175311505;167,8472274;8,53118800840937;19,6745432446864;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"150";"Russian Federation";"BOY";"ASRREA0";"Percentile";50;90;526,508752;3,27037319872797;603,0214752;7,19776175311505;76,5127232;6,3527201643688;12,0440883936845;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"151";"Singapore";"GIRL";"ASRREA0";"Percentile";10;50;426,9903216;12,4914398625173;550,4890548;4,2851449416454;123,4987332;11,0586560108858;11,1676078068105;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"152";"Singapore";"GIRL";"ASRREA0";"Percentile";10;90;426,9903216;12,4914398625173;642,5769358;7,06999752877542;215,5866142;12,4697469622351;17,2887721661801;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"153";"Singapore";"GIRL";"ASRREA0";"Percentile";50;90;550,4890548;4,2851449416454;642,5769358;7,06999752877542;92,087881;5,20968676390791;17,6762798174305;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"154";"Singapore";"BOY";"ASRREA0";"Percentile";10;50;381,1278744;12,2858342356612;529,897596;6,16259835246103;148,7697216;10,711347203439;13,8889832225992;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"155";"Singapore";"BOY";"ASRREA0";"Percentile";10;90;381,1278744;12,2858342356612;623,6818146;5,23182230092989;242,5539402;12,5600501270462;19,311542370177;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"156";"Singapore";"BOY";"ASRREA0";"Percentile";50;90;529,897596;6,16259835246103;623,6818146;5,23182230092989;93,7842186;5,44095114719126;17,2367323401559;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"157";"Slovak Republic";"GIRL";"ASRREA0";"Percentile";10;50;438,0820498;4,96783887809858;532,4913404;2,99465718069165;94,4092906;4,22995515035608;22,319217874462;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"158";"Slovak Republic";"GIRL";"ASRREA0";"Percentile";10;90;438,0820498;4,96783887809858;607,5889458;7,70776060221243;169,506896;7,06336653465019;23,9980319821241;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"159";"Slovak Republic";"GIRL";"ASRREA0";"Percentile";50;90;532,4913404;2,99465718069165;607,5889458;7,70776060221243;75,0976054;6,99422923415333;10,7370809399974;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"160";"Slovak Republic";"BOY";"ASRREA0";"Percentile";10;50;416,4391392;7,84436211095189;516,4455694;3,1962527366703;100,0064302;6,33100300151531;15,7963011826189;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"161";"Slovak Republic";"BOY";"ASRREA0";"Percentile";10;90;416,4391392;7,84436211095189;596,37721;4,15204325673015;179,9380708;7,36316603352422;24,4375951840212;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"162";"Slovak Republic";"BOY";"ASRREA0";"Percentile";50;90;516,4455694;3,1962527366703;596,37721;4,15204325673015;79,9316406;3,86703445720479;20,6700099222227;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"163";"Slovenia";"GIRL";"ASRREA0";"Percentile";10;50;420,6693102;7,36824363744259;517,4093172;4,07614521801511;96,740007;6,80367012282417;14,2187973922292;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"164";"Slovenia";"GIRL";"ASRREA0";"Percentile";10;90;420,6693102;7,36824363744259;595,8375864;2,8139910644416;175,1682762;7,14085537036173;24,5304332765287;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"165";"Slovenia";"GIRL";"ASRREA0";"Percentile";50;90;517,4093172;4,07614521801511;595,8375864;2,8139910644416;78,4282692;4,21263040645489;18,6174104141267;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"166";"Slovenia";"BOY";"ASRREA0";"Percentile";10;50;393,3752198;6,06912565261551;495,2736998;3,91648077086906;101,89848;5,90128787594486;17,2671596678691;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"167";"Slovenia";"BOY";"ASRREA0";"Percentile";10;90;393,3752198;6,06912565261551;581,3892398;3,22966008417219;188,01402;6,90921152522547;27,2120804687427;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"168";"Slovenia";"BOY";"ASRREA0";"Percentile";50;90;495,2736998;3,91648077086906;581,3892398;3,22966008417219;86,11554;4,36559589508861;19,7259531274715;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"169";"Sweden";"GIRL";"ASRREA0";"Percentile";10;50;492,397577;3,91108034009031;574,692037;3,0829786743205;82,29446;3,49615592760791;23,5385554031357;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"170";"Sweden";"GIRL";"ASRREA0";"Percentile";10;90;492,397577;3,91108034009031;650,3516618;7,50587558271142;157,9540848;7,17136853245863;22,0256543901039;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"171";"Sweden";"GIRL";"ASRREA0";"Percentile";50;90;574,692037;3,0829786743205;650,3516618;7,50587558271142;75,6596248;6,48872815308052;11,6601625179937;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"172";"Sweden";"BOY";"ASRREA0";"Percentile";10;50;462,2698472;5,15329549724556;555,401102;2,5941716057218;93,1312548;5,10394578045319;18,2469130367076;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"173";"Sweden";"BOY";"ASRREA0";"Percentile";10;90;462,2698472;5,15329549724556;630,5608816;3,13411626061978;168,2910344;4,81100924746471;34,980401355222;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"174";"Sweden";"BOY";"ASRREA0";"Percentile";50;90;555,401102;2,5941716057218;630,5608816;3,13411626061978;75,1597796;3,23413433214626;23,2395354926775;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"175";"Turkey";"GIRL";"ASRREA0";"Percentile";10;50;350,0325098;5,13224060560928;459,9451036;6,79895858214471;109,9125938;5,83630784211637;18,8325559194875;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"176";"Turkey";"GIRL";"ASRREA0";"Percentile";10;90;350,0325098;5,13224060560928;564,4649812;4,73158850321956;214,4324714;5,79328253825812;37,0139847286775;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"177";"Turkey";"GIRL";"ASRREA0";"Percentile";50;90;459,9451036;6,79895858214471;564,4649812;4,73158850321956;104,5198776;4,83075882172729;21,6363270155201;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"178";"Turkey";"BOY";"ASRREA0";"Percentile";10;50;322,0378508;6,03791724107627;443,2026112;4,18881433523835;121,1647604;5,0009388825668;24,2284025550439;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"179";"Turkey";"BOY";"ASRREA0";"Percentile";10;90;322,0378508;6,03791724107627;550,4815014;4,84581925343954;228,4436506;6,89500984462988;33,1317366831494;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"180";"Turkey";"BOY";"ASRREA0";"Percentile";50;90;443,2026112;4,18881433523835;550,4815014;4,84581925343954;107,2788902;4,06305088347519;26,4035310599514;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"181";"North Macedonia";"GIRL";"ASRREA0";"Percentile";10;50;308,19028;7,8656922450622;463,4253714;5,50556189333648;155,2350914;7,34094797039839;21,146463920732;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"182";"North Macedonia";"GIRL";"ASRREA0";"Percentile";10;90;308,19028;7,8656922450622;579,1355062;6,93590875316402;270,9452262;9,87968599725804;27,4244774859441;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"183";"North Macedonia";"GIRL";"ASRREA0";"Percentile";50;90;463,4253714;5,50556189333648;579,1355062;6,93590875316402;115,7101348;6,96335622102328;16,6170063870431;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"184";"North Macedonia";"BOY";"ASRREA0";"Percentile";10;50;290,142885;13,6755713158108;440,1696988;7,58825590236768;150,0268138;10,8916713156567;13,7744529238903;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"185";"North Macedonia";"BOY";"ASRREA0";"Percentile";10;90;290,142885;13,6755713158108;558,2610138;7,21598857803991;268,1181288;15,4278821453328;17,378803278006;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"186";"North Macedonia";"BOY";"ASRREA0";"Percentile";50;90;440,1696988;7,58825590236768;558,2610138;7,21598857803991;118,091315;9,39175229051809;12,5739384245925;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"187";"United States";"GIRL";"ASRREA0";"Percentile";10;50;450,7414292;7,11883440987026;557,8915178;3,90396531433285;107,1500886;5,87733394587632;18,2310703435831;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"188";"United States";"GIRL";"ASRREA0";"Percentile";10;90;450,7414292;7,11883440987026;645,594919;6,00490040376467;194,8534898;8,71173356386546;22,3667870891063;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"189";"United States";"GIRL";"ASRREA0";"Percentile";50;90;557,8915178;3,90396531433285;645,594919;6,00490040376467;87,7034011999999;6,22636330892703;14,0858149209275;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"190";"United States";"BOY";"ASRREA0";"Percentile";10;50;411,7958524;6,53020701466643;544,5634528;5,38776598541664;132,7676004;6,81190137246187;19,4905347480122;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"191";"United States";"BOY";"ASRREA0";"Percentile";10;90;411,7958524;6,53020701466643;634,908357;6,05481982082559;223,1125046;7,39337807192728;30,1773428099342;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"192";"United States";"BOY";"ASRREA0";"Percentile";50;90;544,5634528;5,38776598541664;634,908357;6,05481982082559;90,3449042;6,52706329865325;13,8415854215235;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"193";"England";"GIRL";"ASRREA0";"Percentile";10;50;454,1820678;6,55190726303309;569,200501;4,12175246616584;115,0184332;5,77591908327954;19,9134426126159;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"194";"England";"GIRL";"ASRREA0";"Percentile";10;90;454,1820678;6,55190726303309;664,6729982;4,48357032936074;210,4909304;7,35638966395233;28,6133470378064;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"195";"England";"GIRL";"ASRREA0";"Percentile";50;90;569,200501;4,12175246616584;664,6729982;4,48357032936074;95,4724972;5,14981294635884;18,5390223284718;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"196";"England";"BOY";"ASRREA0";"Percentile";10;50;421,2810704;9,57011441932735;547,480069;2,7362008205052;126,1989986;9,21585696374435;13,6936802618002;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"197";"England";"BOY";"ASRREA0";"Percentile";10;90;421,2810704;9,57011441932735;648,3514952;6,24128702022279;227,0704248;10,5304485503381;21,5632243692706;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"198";"England";"BOY";"ASRREA0";"Percentile";50;90;547,480069;2,7362008205052;648,3514952;6,24128702022279;100,8714262;6,16619774884799;16,3587725059329;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"199";"Scotland";"GIRL";"ASRREA0";"Percentile";10;50;428,5781026;9,88804831009305;541,7022328;3,6634503359433;113,1241302;9,46593238852058;11,9506590113813;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"200";"Scotland";"GIRL";"ASRREA0";"Percentile";10;90;428,5781026;9,88804831009305;637,1583626;4,24294661221513;208,58026;11,1464512476335;18,7127055388399;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"201";"Scotland";"GIRL";"ASRREA0";"Percentile";50;90;541,7022328;3,6634503359433;637,1583626;4,24294661221513;95,4561298;4,46337083319515;21,3865558940499;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"202";"Scotland";"BOY";"ASRREA0";"Percentile";10;50;407,5169598;6,27051668733959;525,818967;4,19530761906511;118,3020072;5,97658673151013;19,7942425191089;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"203";"Scotland";"BOY";"ASRREA0";"Percentile";10;90;407,5169598;6,27051668733959;622,2973694;8,83513598025151;214,7804096;9,0536309211553;23,7231240670669;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"204";"Scotland";"BOY";"ASRREA0";"Percentile";50;90;525,818967;4,19530761906511;622,2973694;8,83513598025151;96,4784024000001;8,21303090373464;11,74699127896;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"205";"Sweden (Grade 3)";"GIRL";"ASRREA0";"Percentile";10;50;429,324003;6,55718710414491;537,581082;1,97756083072641;108,257079;6,2118069167791;17,4276310339879;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"206";"Sweden (Grade 3)";"GIRL";"ASRREA0";"Percentile";10;90;429,324003;6,55718710414491;618,2697622;1,91314836084999;188,9457592;6,79587033208946;27,8030259506006;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"207";"Sweden (Grade 3)";"GIRL";"ASRREA0";"Percentile";50;90;537,581082;1,97756083072641;618,2697622;1,91314836084999;80,6886802;2,57549263803114;31,3294159759988;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"208";"Sweden (Grade 3)";"BOY";"ASRREA0";"Percentile";10;50;402,3212278;8,05184263744612;516,7831292;2,52710939182465;114,4619014;7,41683917988044;15,4327063893335;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"209";"Sweden (Grade 3)";"BOY";"ASRREA0";"Percentile";10;90;402,3212278;8,05184263744612;602,8414568;4,20771350434804;200,520229;8,55390271416837;23,4419580980113;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"210";"Sweden (Grade 3)";"BOY";"ASRREA0";"Percentile";50;90;516,7831292;2,52710939182465;602,8414568;4,20771350434804;86,0583276000001;3,47075537064255;24,7952731926675;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
"211";"Canada (Ontario)";"GIRL";"ASRREA0";"Percentile";10;50;461,3807734;6,40646796588273;560,5861886;6,33160069131693;99,2054152;6,40568901761486;15,4870795205945;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h10m";75;5;"NONE"
