S_SEX;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnpv;mnpv_se;cmnpv;cmnpv_se;mnpvdiff;mnpvdiff_se;mnpvdiff_t;mnpvdiff_ci;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Boy;PVCIL;IDCNTRY;Germany;Chile;51,5018528311028;,916626652076171;50,973053879782;1,66166351336527;-,528798951320823;1,89771706293266;-,278650048339469;510,569719692525;3,63684151568924;471,882589762081;4,65859442433786;-38,6871299304442;5,91008614325651;-6,54595026073972;-50 to -27;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Germany;Denmark;51,5018528311028;,916626652076171;50,542261844675;,915246704332115;-,959590986427779;1,29533044011448;-,740807871652404;510,569719692525;3,63684151568924;544,622343235348;2,81251539102684;34,0526235428223;4,59748398964082;7,40679546020185;25 to 43;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Germany;Finland;51,5018528311028;,916626652076171;50,6209352275822;,809034366548872;-,880917603520575;1,22259601895046;-,720530404046959;510,569719692525;3,63684151568924;516,339077456485;3,64741233551298;5,76935776395991;5,15075071766175;1,12010036598684;-4 to 16;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Germany;France;51,5018528311028;,916626652076171;50,2227167623303;,635399858970222;-1,27913606877248;1,1153194161655;-1,1468786880535;510,569719692525;3,63684151568924;486,822946020285;2,84974230418089;-23,7467736722406;4,62035143798381;-5,13960333775022;-33 to -15;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Germany;Germany;51,5018528311028;,916626652076171;51,5018528311028;,916626652076171;0; ; ;510,569719692525;3,63684151568924;510,569719692525;3,63684151568924;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Germany;Italy;51,5018528311028;,916626652076171;52,3921695888305;,635520220607424;,890316757727643;1,11538799083426;,798212608566576;510,569719692525;3,63684151568924;453,507037268286;3,11487881650636;-57,0626824242396;4,7884325464353;-11,9167769141322;-66 to -48;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Germany;Kazakhstan;51,5018528311028;,916626652076171;51,6883976550375;,677974997633232;,186544823934724;1,14011162467197;,163619789411758;510,569719692525;3,63684151568924;391,169255433864;5,85094047027475;-119,400464258661;6,88913061256206;-17,3317173056552;-133 to -106;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Germany;Korea, Republic of;51,5018528311028;,916626652076171;53,0118436683693;,887449773185703;1,50999083726648;1,27584149455319;1,18352541731313;510,569719692525;3,63684151568924;523,8913858382;3,91769244172243;13,3216661456746;5,34555238288523;2,49210281585237;3 to 24;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Germany;Luxembourg;51,5018528311028;,916626652076171;52,7094470116788;,65086182943231;1,20759418057598;1,12419995566107;1,07418095374846;510,569719692525;3,63684151568924;470,877994781358;1,29498523559314;-39,6917249111675;3,86051848469154;-10,2814492583213;-47 to -32;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Germany;Portugal;51,5018528311028;,916626652076171;51,4041265361389;1,03934868328128;-,0977262949639112;1,38580305409351;-,0705196129242453;510,569719692525;3,63684151568924;510,942841282463;3,24645421184343;,373121589937887;4,87504678539979;,0765370275122987;-9 to 10;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Germany;United States;51,5018528311028;,916626652076171;50,6373381485471;,414458803328756;-,864514682555759;1,00597242454904;-,859382087877117;510,569719692525;3,63684151568924;507,974053078872;2,33338298643507;-2,59566661365296;4,32102908710708;-,600705656297898;-11 to 6;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Germany;Uruguay;51,5018528311028;,916626652076171;49,2914976240555;1,02676132246567;-2,21035520704736;1,37638774791402;-1,60591026067855;510,569719692525;3,63684151568924;448,095357151735;4,85767996417317;-62,4743625407905;6,06825105319237;-10,2952831043343;-74 to -51;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Germany;Russian Federation (Moscow);51,5018528311028;,916626652076171;51,2292455377873;,746876009703025;-,2726072933155;1,18238242255468;-,230557633567063;510,569719692525;3,63684151568924;546,14077310732;2,67965169290687;35,5710534147951;4,51742729941938;7,87418392308538;27 to 44;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Germany;Germany, North-Rhine Westphalia;51,5018528311028;,916626652076171;51,8597531850013;1,095269129023;,357900353898465;1,42822228111985;,250591493095768;510,569719692525;3,63684151568924;512,661978148244;3,19696605175547;2,09225845571832;4,84223173199278;,432085569530822;-7 to 12;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Italy;Chile;52,3921695888305;,635520220607424;50,973053879782;1,66166351336527;-1,41911570904847;1,77904794270709;-,797682667780763;453,507037268286;3,11487881650636;471,882589762081;4,65859442433786;18,3755524937954;5,60401392325107;3,27899836536009;7 to 29;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Italy;Denmark;52,3921695888305;,635520220607424;50,542261844675;,915246704332115;-1,84990774415542;1,11425422619423;-1,66022053196409;453,507037268286;3,11487881650636;544,622343235348;2,81251539102684;91,1153059670619;4,19675027447225;21,7109191655488;83 to 99;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Italy;Finland;52,3921695888305;,635520220607424;50,6209352275822;,809034366548872;-1,77123436124822;1,02879665486336;-1,72165641565336;453,507037268286;3,11487881650636;516,339077456485;3,64741233551298;62,8320401881995;4,79646607272191;13,0996527934458;53 to 72;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Italy;France;52,3921695888305;,635520220607424;50,2227167623303;,635399858970222;-2,16945282650012;,898676210645573;-2,41405391708508;453,507037268286;3,11487881650636;486,822946020285;2,84974230418089;33,315908751999;4,22178886750134;7,89141991643864;25 to 42;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Italy;Germany;52,3921695888305;,635520220607424;51,5018528311028;,916626652076171;-,890316757727643;1,11538799083426;-,798212608566576;453,507037268286;3,11487881650636;510,569719692525;3,63684151568924;57,0626824242396;4,7884325464353;11,9167769141322;48 to 66;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Italy;Italy;52,3921695888305;,635520220607424;52,3921695888305;,635520220607424;0; ; ;453,507037268286;3,11487881650636;453,507037268286;3,11487881650636;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Italy;Kazakhstan;52,3921695888305;,635520220607424;51,6883976550375;,677974997633232;-,703771933792919;,929266403254034;-,757341416119752;453,507037268286;3,11487881650636;391,169255433864;5,85094047027475;-62,3377818344215;6,62842171472357;-9,40461915631469;-75 to -49;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Italy;Korea, Republic of;52,3921695888305;,635520220607424;53,0118436683693;,887449773185703;,619674079538834;1,09153701299052;,567707803000736;453,507037268286;3,11487881650636;523,8913858382;3,91769244172243;70,3843485699142;5,00507583453529;14,0625938340951;61 to 80;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Italy;Luxembourg;52,3921695888305;,635520220607424;52,7094470116788;,65086182943231;,317277422848332;,909674156944607;,348781396532134;453,507037268286;3,11487881650636;470,877994781358;1,29498523559314;17,3709575130721;3,37334504637819;5,14947545366655;11 to 24;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Italy;Portugal;52,3921695888305;,635520220607424;51,4041265361389;1,03934868328128;-,988043052691555;1,21824941462717;-,811035113851407;453,507037268286;3,11487881650636;510,942841282463;3,24645421184343;57,4358040141775;4,49910379865991;12,766054437616;49 to 66;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Italy;United States;52,3921695888305;,635520220607424;50,6373381485471;,414458803328756;-1,7548314402834;,758723961963515;-2,3128720434004;453,507037268286;3,11487881650636;507,974053078872;2,33338298643507;54,4670158105866;3,89193347873582;13,9948475759351;47 to 62;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Italy;Uruguay;52,3921695888305;,635520220607424;49,2914976240555;1,02676132246567;-3,100671964775;1,20752836989959;-2,56778394782794;453,507037268286;3,11487881650636;448,095357151735;4,85767996417317;-5,41168011655088;5,77057403347791;-,937806201801604;-17 to 6;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Italy;Russian Federation (Moscow);52,3921695888305;,635520220607424;51,2292455377873;,746876009703025;-1,16292405104314;,980667999208102;-1,18584888258026;453,507037268286;3,11487881650636;546,14077310732;2,67965169290687;92,6337358390347;4,10889318878195;22,5446930798645;85 to 101;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Italy;Germany, North-Rhine Westphalia;52,3921695888305;,635520220607424;51,8597531850013;1,095269129023;-,532416403829178;1,26629396894707;-,42045245170984;453,507037268286;3,11487881650636;512,661978148244;3,19696605175547;59,1549408799579;4,46352573394587;13,2529628831474;50 to 68;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Kazakhstan;Chile;51,6883976550375;,677974997633232;50,973053879782;1,66166351336527;-,715343775255548;1,79465197992959;-,398597490352204;391,169255433864;5,85094047027475;471,882589762081;4,65859442433786;80,713334328217;7,47903779888635;10,7919409553239;66 to 95;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Kazakhstan;Denmark;51,6883976550375;,677974997633232;50,542261844675;,915246704332115;-1,1461358103625;1,13900247023726;-1,00626279600935;391,169255433864;5,85094047027475;544,622343235348;2,81251539102684;153,453087801483;6,49182156343362;23,6379090679011;141 to 166;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Kazakhstan;Finland;51,6883976550375;,677974997633232;50,6209352275822;,809034366548872;-1,0674624274553;1,05555042687354;-1,01128510801425;391,169255433864;5,85094047027475;516,339077456485;3,64741233551298;125,169822022621;6,89471690005842;18,1544541765827;112 to 139;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Kazakhstan;France;51,6883976550375;,677974997633232;50,2227167623303;,635399858970222;-1,4656808927072;,929184092736826;-1,5773848305885;391,169255433864;5,85094047027475;486,822946020285;2,84974230418089;95,6536905864206;6,50803623122499;14,6977808954847;83 to 108;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Kazakhstan;Germany;51,6883976550375;,677974997633232;51,5018528311028;,916626652076171;-,186544823934724;1,14011162467197;-,163619789411758;391,169255433864;5,85094047027475;510,569719692525;3,63684151568924;119,400464258661;6,88913061256206;17,3317173056552;106 to 133;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Kazakhstan;Italy;51,6883976550375;,677974997633232;52,3921695888305;,635520220607424;,703771933792919;,929266403254034;,757341416119752;391,169255433864;5,85094047027475;453,507037268286;3,11487881650636;62,3377818344215;6,62842171472357;9,40461915631469;49 to 75;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Kazakhstan;Kazakhstan;51,6883976550375;,677974997633232;51,6883976550375;,677974997633232;0; ; ;391,169255433864;5,85094047027475;391,169255433864;5,85094047027475;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Kazakhstan;Korea, Republic of;51,6883976550375;,677974997633232;53,0118436683693;,887449773185703;1,32344601333175;1,1167887881525;1,18504593471172;391,169255433864;5,85094047027475;523,8913858382;3,91769244172243;132,722130404336;7,04143582336926;18,8487311016675;119 to 147;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Kazakhstan;Luxembourg;51,6883976550375;,677974997633232;52,7094470116788;,65086182943231;1,02104935664125;,939825099913677;1,08642486430192;391,169255433864;5,85094047027475;470,877994781358;1,29498523559314;79,7087393474937;5,99253628667387;13,3013361178553;68 to 91;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Kazakhstan;Portugal;51,6883976550375;,677974997633232;51,4041265361389;1,03934868328128;-,284271118898636;1,24092537360403;-,229079947066457;391,169255433864;5,85094047027475;510,942841282463;3,24645421184343;119,773585848599;6,6912606686853;17,9000029709098;107 to 133;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Kazakhstan;United States;51,6883976550375;,677974997633232;50,6373381485471;,414458803328756;-1,05105950649048;,794623305140545;-1,32271417121926;391,169255433864;5,85094047027475;507,974053078872;2,33338298643507;116,804797645008;6,2990618784136;18,5432053057439;104 to 129;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Kazakhstan;Uruguay;51,6883976550375;,677974997633232;49,2914976240555;1,02676132246567;-2,39690003098208;1,23040193056059;-1,94806263827139;391,169255433864;5,85094047027475;448,095357151735;4,85767996417317;56,9261017178707;7,60464062405505;7,48570570682875;42 to 72;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Kazakhstan;Russian Federation (Moscow);51,6883976550375;,677974997633232;51,2292455377873;,746876009703025;-,459152117250224;1,00869909848562;-,455192354131733;391,169255433864;5,85094047027475;546,14077310732;2,67965169290687;154,971517673456;6,43537392713101;24,0811986107146;142 to 168;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Kazakhstan;Germany, North-Rhine Westphalia;51,6883976550375;,677974997633232;51,8597531850013;1,095269129023;,171355529963741;1,28812443591704;,133027155751261;391,169255433864;5,85094047027475;512,661978148244;3,19696605175547;121,492722714379;6,66739051824444;18,2219299112495;108 to 135;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Korea, Republic of;Chile;53,0118436683693;,887449773185703;50,973053879782;1,66166351336527;-2,0387897885873;1,88379742317925;-1,08227655665145;523,8913858382;3,91769244172243;471,882589762081;4,65859442433786;-52,0087960761188;6,08693815299621;-8,54432799691224;-64 to -40;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Korea, Republic of;Denmark;53,0118436683693;,887449773185703;50,542261844675;,915246704332115;-2,46958182369426;1,27485043425421;-1,93715416125576;523,8913858382;3,91769244172243;544,622343235348;2,81251539102684;20,7309573971477;4,82271260730846;4,29860932740041;11 to 30;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Korea, Republic of;Finland;53,0118436683693;,887449773185703;50,6209352275822;,809034366548872;-2,39090844078705;1,20087622433975;-1,99096992040257;523,8913858382;3,91769244172243;516,339077456485;3,64741233551298;-7,55230838171472;5,35274983659626;-1,41092122969773;-18 to 3;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Korea, Republic of;France;53,0118436683693;,887449773185703;50,2227167623303;,635399858970222;-2,78912690603896;1,09146693981391;-2,55539293431508;523,8913858382;3,91769244172243;486,822946020285;2,84974230418089;-37,0684398179152;4,84451703146633;-7,65162751563192;-47 to -28;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Korea, Republic of;Germany;53,0118436683693;,887449773185703;51,5018528311028;,916626652076171;-1,50999083726648;1,27584149455319;-1,18352541731313;523,8913858382;3,91769244172243;510,569719692525;3,63684151568924;-13,3216661456746;5,34555238288523;-2,49210281585237;-24 to -3;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Korea, Republic of;Italy;53,0118436683693;,887449773185703;52,3921695888305;,635520220607424;-,619674079538834;1,09153701299052;-,567707803000736;523,8913858382;3,91769244172243;453,507037268286;3,11487881650636;-70,3843485699142;5,00507583453529;-14,0625938340951;-80 to -61;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Korea, Republic of;Kazakhstan;53,0118436683693;,887449773185703;51,6883976550375;,677974997633232;-1,32344601333175;1,1167887881525;-1,18504593471172;523,8913858382;3,91769244172243;391,169255433864;5,85094047027475;-132,722130404336;7,04143582336926;-18,8487311016675;-147 to -119;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Korea, Republic of;Korea, Republic of;53,0118436683693;,887449773185703;53,0118436683693;,887449773185703;0; ; ;523,8913858382;3,91769244172243;523,8913858382;3,91769244172243;0; ; ; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Korea, Republic of;Luxembourg;53,0118436683693;,887449773185703;52,7094470116788;,65086182943231;-,302396656690502;1,10053996789727;-,274771171889623;523,8913858382;3,91769244172243;470,877994781358;1,29498523559314;-53,0133910568421;4,12617266099388;-12,8480786948146;-61 to -45;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Korea, Republic of;Portugal;53,0118436683693;,887449773185703;51,4041265361389;1,03934868328128;-1,60771713223039;1,36667947426084;-1,17636736521554;523,8913858382;3,91769244172243;510,942841282463;3,24645421184343;-12,9485445557367;5,08800344118644;-2,54491662700553;-23 to -3;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Korea, Republic of;United States;53,0118436683693;,887449773185703;50,6373381485471;,414458803328756;-2,37450551982224;,979460667706498;-2,42429900261577;523,8913858382;3,91769244172243;507,974053078872;2,33338298643507;-15,9173327593276;4,55993313868896;-3,49069433151909;-25 to -7;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Korea, Republic of;Uruguay;53,0118436683693;,887449773185703;49,2914976240555;1,02676132246567;-3,72034604431384;1,35713150182243;-2,74133054852676;523,8913858382;3,91769244172243;448,095357151735;4,85767996417317;-75,7960286864651;6,24062246112185;-12,1455879054795;-88 to -64;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Korea, Republic of;Russian Federation (Moscow);53,0118436683693;,887449773185703;51,2292455377873;,746876009703025;-1,78259813058198;1,15990985589281;-1,53684195502406;523,8913858382;3,91769244172243;546,14077310732;2,67965169290687;22,2493872691204;4,74645628476948;4,68757867643587;13 to 32;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Korea, Republic of;Germany, North-Rhine Westphalia;53,0118436683693;,887449773185703;51,8597531850013;1,095269129023;-1,15209048336801;1,40967427617807;-,817274247559925;523,8913858382;3,91769244172243;512,661978148244;3,19696605175547;-11,2294076899563;5,05657057737812;-2,22075565210026;-21 to -1;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Luxembourg;Chile;52,7094470116788;,65086182943231;50,973053879782;1,66166351336527;-1,7363931318968;1,78458587707664;-,972994997999882;470,877994781358;1,29498523559314;471,882589762081;4,65859442433786;1,00459498072332;4,83523409680194;,207765531225835;-8 to 10;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Luxembourg;Denmark;52,7094470116788;,65086182943231;50,542261844675;,915246704332115;-2,16718516700375;1,12307508689436;-1,92968857763257;470,877994781358;1,29498523559314;544,622343235348;2,81251539102684;73,7443484539898;3,09632517432635;23,8167325142244;68 to 80;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Luxembourg;Finland;52,7094470116788;,65086182943231;50,6209352275822;,809034366548872;-2,08851178409655;1,03834374234601;-2,0113876541287;470,877994781358;1,29498523559314;516,339077456485;3,64741233551298;45,4610826751274;3,87047845952622;11,7455976439389;38 to 53;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Luxembourg;France;52,7094470116788;,65086182943231;50,2227167623303;,635399858970222;-2,48673024934845;,909590073489894;-2,73390214100229;470,877994781358;1,29498523559314;486,822946020285;2,84974230418089;15,9449512389269;3,13017858286751;5,09394298657554;10 to 22;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Boy;PVCIL;IDCNTRY;Luxembourg;Germany;52,7094470116788;,65086182943231;51,5018528311028;,916626652076171;-1,20759418057598;1,12419995566107;-1,07418095374846;470,877994781358;1,29498523559314;510,569719692525;3,63684151568924;39,6917249111675;3,86051848469154;10,2814492583213;32 to 47;TOTWGTS;JRR;HALF;N;26-FEB-26;10h47m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
