SGENDER;percentile;dvar;groupvar;refgroup;compgroup;val;val_se;cval;cval_se;valdiff;valdiff_se;valdiff_t;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
BOY;10;PVCIV;IDCNTRY;New Zealand;Latvia;352,002059180942;10,229401779032;361,255335752738;6,23855779203942;9,25327657179623;11,9816636608394;,772286456516007;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;Liechtenstein;352,002059180942;10,229401779032;407,521718611719;14,2400835210206;55,5196594307776;17,533414939552;3,16650576183742;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;Lithuania;352,002059180942;10,229401779032;386,701846325178;3,85489457423797;34,699787144236;10,9316454815985;3,17425104963814;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;Luxembourg;352,002059180942;10,229401779032;338,332446063515;6,75261826557252;-13,6696131174263;12,2571821475169;-1,11523292653325;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;Malta;352,002059180942;10,229401779032;351,581455700405;8,45402533039855;-,420603480536192;13,27068969737;-,0316941688885655;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;Mexico;352,002059180942;10,229401779032;336,860333881639;5,30360808944504;-15,1417252993029;11,5225396299292;-1,31409617893377;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;Netherlands;352,002059180942;10,229401779032;367,143784480245;15,488262727301;15,141725299303;18,5614369881958;,815762557011743;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;New Zealand;352,002059180942;10,229401779032;352,002059180942;10,229401779032;0;14,4665587308705;0;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;Norway;352,002059180942;10,229401779032;374,924948870164;9,69443121923891;22,9228896892226;14,0933550803709;1,62650338109691;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;Paraguay;352,002059180942;10,229401779032;295,641192789092;6,40989216762996;-56,3608663918499;12,0717595385887;-4,6688195048689;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;Poland;352,002059180942;10,229401779032;384,388527182229;8,69642832151456;32,3864680012869;13,4264115201383;2,41214623525507;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;Russian Federation;352,002059180942;10,229401779032;387,963656766786;4,99438961088554;35,9615975858446;11,3835226684091;3,1590921925814;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;Slovak Republic;352,002059180942;10,229401779032;401,212666403745;7,71265684000238;49,2106072228037;12,8111567115736;3,84123060319344;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;Slovenia;352,002059180942;10,229401779032;384,178225441961;6,27742768705245;32,1761662610188;12,001948138658;2,68091195606655;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;Spain;352,002059180942;10,229401779032;378,500078454722;10,3540241660202;26,4980192737802;14,5549468287381;1,82055074371423;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;Sweden;352,002059180942;10,229401779032;394,693312455434;9,60505859480016;42,6912532744927;14,0320280560725;3,0424150453446;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;Switzerland;352,002059180942;10,229401779032;411,307149936545;7,44717629290305;59,3050907556034;12,6531061599293;4,68699859196747;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;Thailand;352,002059180942;10,229401779032;333,705807777617;5,50813941947877;-18,2962514033244;11,6181005599572;-1,5748057360068;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;England;352,002059180942;10,229401779032;363,148051415151;11,4435842209921;11,1459922342091;15,3491459234643;,726163676453826;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;New Zealand;Belgium (Flemish);352,002059180942;10,229401779032;397,637536819188;8,19637374419572;45,6354776382461;13,1080587163547;3,48148254640539;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Austria;374,924948870164;9,69443121923891;362,306844454078;10,6197173219189;-12,6181044160859;14,3791652282745;-,87752690895256;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Bulgaria;374,924948870164;9,69443121923891;318,564082478314;6,59690782199578;-56,36086639185;11,7260901188957;-4,80645004604125;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Chile;374,924948870164;9,69443121923891;364,620163597027;6,11685306166358;-10,3047852731368;11,4628917836006;-,898969079327729;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Chinese Taipei;374,924948870164;9,69443121923891;417,40590040432;6,63034396000892;42,4809515341555;11,7449332774853;3,61695980134603;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Colombia;374,924948870164;9,69443121923891;353,894774843355;6,44772926247702;-21,0301740268097;11,6428179280944;-1,80627869959758;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Cyprus;374,924948870164;9,69443121923891;318,143478997595;5,38224566359398;-56,7814698725698;11,088307582667;-5,12084188224805;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Czech Republic;374,924948870164;9,69443121923891;391,118182870808;5,69758609575017;16,1932340006434;11,2447536203796;1,44007014713914;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Denmark;374,924948870164;9,69443121923891;438,015470950593;8,18557482826231;63,090522080429;12,6880113466861;4,97245158098847;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Dominican Republic;374,924948870164;9,69443121923891;292,696968425338;6,00741930609048;-82,2279804448259;11,4048710375761;-7,20990006584957;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Estonia;374,924948870164;9,69443121923891;384,809130662765;9,18852562282103;9,88418179260053;13,3570580512998;,739996918081724;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Finland;374,924948870164;9,69443121923891;445,796635340513;6,54643341668093;70,8716864703486;11,6977684685409;6,05856464512401;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Greece;374,924948870164;9,69443121923891;332,443997336009;6,54643341668085;-42,4809515341556;11,6977684685409;-3,63154319974794;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Guatemala;374,924948870164;9,69443121923891;337,070635621907;5,98529245629928;-37,8543132482575;11,3932314315117;-3,32252649090923;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Hong Kong, SAR;374,924948870164;9,69443121923891;397,847838559387;19,3957043591601;22,9228896892225;21,6835270251981;1,05715687593555;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Indonesia;374,924948870164;9,69443121923891;339,594256505124;5,23224643849178;-35,3306923650403;11,0162788389576;-3,20713490294909;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Ireland;374,924948870164;9,69443121923891;384,388527182229;9,35783668805904;9,46357831206434;13,4740901045279;,702353794478792;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Italy;374,924948870164;9,69443121923891;404,787795988234;7,56501867915528;29,8628471180697;12,2968087030954;2,42850383697947;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Korea, Republic of;374,924948870164;9,69443121923891;443,273014457296;5,27853178778607;68,3480655871314;11,0383374880107;6,19188040421557;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Latvia;374,924948870164;9,69443121923891;361,255335752738;6,23855779203942;-13,6696131174264;11,5282956237759;-1,18574449888622;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Liechtenstein;374,924948870164;9,69443121923891;407,521718611719;14,2400835210206;32,596769741555;17,2267807599155;1,89221481342605;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Lithuania;374,924948870164;9,69443121923891;386,701846325178;3,85489457423797;11,7768974550134;10,4327469461807;1,12883955834132;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Luxembourg;374,924948870164;9,69443121923891;338,332446063515;6,75261826557252;-36,5925028066489;11,814391651926;-3,09728201711373;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Malta;374,924948870164;9,69443121923891;351,581455700405;8,45402533039855;-23,3434931697588;12,8628356497148;-1,81480147966256;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Mexico;374,924948870164;9,69443121923891;336,860333881639;5,30360808944504;-38,0646149885255;11,0503509189066;-3,44465214434039;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Netherlands;374,924948870164;9,69443121923891;367,143784480245;15,488262727301;-7,7811643899196;18,2720628002001;-,425850352803866;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;New Zealand;374,924948870164;9,69443121923891;352,002059180942;10,229401779032;-22,9228896892226;14,0933550803709;-1,62650338109691;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Norway;374,924948870164;9,69443121923891;374,924948870164;9,69443121923891;0;13,7099961097408;0;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Paraguay;374,924948870164;9,69443121923891;295,641192789092;6,40989216762996;-79,2837560810725;11,6219066536089;-6,82192332498671;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Poland;374,924948870164;9,69443121923891;384,388527182229;8,69642832151456;9,46357831206434;13,0234351158131;,726657615898405;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Russian Federation;374,924948870164;9,69443121923891;387,963656766786;4,99438961088554;13,038707896622;10,9053163296566;1,19562858173712;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Slovak Republic;374,924948870164;9,69443121923891;401,212666403745;7,71265684000238;26,2877175335811;12,3881827640776;2,12199949211344;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Slovenia;374,924948870164;9,69443121923891;384,178225441961;6,27742768705245;9,25327657179624;11,5493763914216;,801192744802151;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Spain;374,924948870164;9,69443121923891;378,500078454722;10,3540241660202;3,57512958455765;14,1840689893657;,252052467260139;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Sweden;374,924948870164;9,69443121923891;394,693312455434;9,60505859480016;19,7683635852701;13,6469464450513;1,44855581172436;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Switzerland;374,924948870164;9,69443121923891;411,307149936545;7,44717629290305;36,3822010663808;12,2246648789295;2,97613075096149;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Thailand;374,924948870164;9,69443121923891;333,705807777617;5,50813941947877;-41,219141092547;11,1499594855304;-3,696797387115;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;England;374,924948870164;9,69443121923891;363,148051415151;11,4435842209921;-11,7768974550135;14,997920405426;-,785235361747405;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Norway;Belgium (Flemish);374,924948870164;9,69443121923891;397,637536819188;8,19637374419572;22,7125879490235;12,6949808672205;1,78909981720959;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Austria;295,641192789092;6,40989216762996;362,306844454078;10,6197173219189;66,6656516649867;12,4042377274103;5,37442550924932;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Bulgaria;295,641192789092;6,40989216762996;318,564082478314;6,59690782199578;22,9228896892225;9,19814711844472;2,4921203579421;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Chile;295,641192789092;6,40989216762996;364,620163597027;6,11685306166358;68,9789708079358;8,86016980529307;7,7852876777517;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Chinese Taipei;295,641192789092;6,40989216762996;417,40590040432;6,63034396000892;121,764707615228;9,22215694014533;13,2034954951991;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Colombia;295,641192789092;6,40989216762996;353,894774843355;6,44772926247702;58,2535820542628;9,09175066985706;6,40730087852032;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Cyprus;295,641192789092;6,40989216762996;318,143478997595;5,38224566359398;22,5022862085027;8,36990358271349;2,68847615580389;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Czech Republic;295,641192789092;6,40989216762996;391,118182870808;5,69758609575017;95,476990081716;8,57608330877969;11,1329364051271;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Denmark;295,641192789092;6,40989216762996;438,015470950593;8,18557482826231;142,374278161502;10,3966510410673;13,6942441945119;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Dominican Republic;295,641192789092;6,40989216762996;292,696968425338;6,00741930609048;-2,94422436375338;8,78497605687304;-,33514312898439;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Estonia;295,641192789092;6,40989216762996;384,809130662765;9,18852562282103;89,1679378736731;11,2033798793883;7,9590211912498;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Finland;295,641192789092;6,40989216762996;445,796635340513;6,54643341668093;150,155442551421;9,16201441167174;16,3889114123346;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Greece;295,641192789092;6,40989216762996;332,443997336009;6,54643341668085;36,802804546917;9,16201441167168;4,01689005204282;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Guatemala;295,641192789092;6,40989216762996;337,070635621907;5,98529245629928;41,429442832815;8,76985994118931;4,72407120645494;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Hong Kong, SAR;295,641192789092;6,40989216762996;397,847838559387;19,3957043591601;102,206645770295;20,4274341312997;5,0034010690403;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Indonesia;295,641192789092;6,40989216762996;339,594256505124;5,23224643849178;43,9530637160323;8,27424440017055;5,31203353325245;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Ireland;295,641192789092;6,40989216762996;384,388527182229;9,35783668805904;88,7473343931369;11,3426551160223;7,82421165814825;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Italy;295,641192789092;6,40989216762996;404,787795988234;7,56501867915528;109,146603199142;9,91545385832702;11,007726399481;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Korea, Republic of;295,641192789092;6,40989216762996;443,273014457296;5,27853178778607;147,631821668204;8,30359051466966;17,7792752915005;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Latvia;295,641192789092;6,40989216762996;361,255335752738;6,23855779203942;65,6141429636462;8,94462525348377;7,33559440492945;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Liechtenstein;295,641192789092;6,40989216762996;407,521718611719;14,2400835210206;111,880525822628;15,6162318209703;7,16437403755677;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Lithuania;295,641192789092;6,40989216762996;386,701846325178;3,85489457423797;91,0606535360859;7,47976802976758;12,1742617115514;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Luxembourg;295,641192789092;6,40989216762996;338,332446063515;6,75261826557252;42,6912532744237;9,31045493202065;4,58530260724418;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Malta;295,641192789092;6,40989216762996;351,581455700405;8,45402533039855;55,9402629113138;10,6093007256682;5,2727568345736;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Mexico;295,641192789092;6,40989216762996;336,860333881639;5,30360808944504;41,219141092547;8,31955385625159;4,9544893638225;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;Netherlands;295,641192789092;6,40989216762996;367,143784480245;15,488262727301;71,5025916911529;16,7622492497441;4,26569195015666;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
BOY;10;PVCIV;IDCNTRY;Paraguay;New Zealand;295,641192789092;6,40989216762996;352,002059180942;10,229401779032;56,3608663918499;12,0717595385887;4,6688195048689;TOTWGTS;JRR;HALF;N;26-FEB-26;10h12m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICCS2009.sav;NONE
