IDCNTRY;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnpv;mnpv_se;cmnpv;cmnpv_se;mnpvdiff;mnpvdiff_se;mnpvdiff_t;mnpvdiff_ci;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Czech Republic;ASRREA0;ASBG01;Boy;Boy;50,8714585986065;,942399720401269;50,8714585986065;,942399720401269;0; ; ;538,306231127626;2,64058961584342;538,306231127626;2,64058961584342;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Denmark;ASRREA0;ASBG01;Girl;Girl;51,058349123138;,895124735859765;51,058349123138;,895124735859765;0; ; ;554,34070633432;2,6338738361088;554,34070633432;2,6338738361088;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Denmark;ASRREA0;ASBG01;Girl;Boy;51,058349123138;,895124735859765;48,941650876862;,89512473585977;-2,11669824627596;1,79024947171954;-1,18234820326067;554,34070633432;2,6338738361088;541,266483873112;2,59692103724544;-13,0742224612083;3,09318687573518;-4,22678065905761;-19 to -7;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Denmark;ASRREA0;ASBG01;Boy;Girl;48,941650876862;,89512473585977;51,058349123138;,895124735859765;2,11669824627596;1,79024947171954;1,18234820326067;541,266483873112;2,59692103724544;554,34070633432;2,6338738361088;13,0742224612083;3,09318687573518;4,22678065905761;7 to 19;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Denmark;ASRREA0;ASBG01;Boy;Boy;48,941650876862;,89512473585977;48,941650876862;,89512473585977;0; ; ;541,266483873112;2,59692103724544;541,266483873112;2,59692103724544;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Finland;ASRREA0;ASBG01;Girl;Girl;49,8994951579846;,88483697207022;49,8994951579846;,88483697207022;0; ; ;576,959095763563;1,93473806264151;576,959095763563;1,93473806264151;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Finland;ASRREA0;ASBG01;Girl;Boy;49,8994951579846;,88483697207022;50,1005048420154;,884836972070216;,201009684030709;1,76967394414044;,113585717129571;576,959095763563;1,93473806264151;555,24280321832;2,30805735658228;-21,7162925452439;2,20994254784608;-9,82663217485439;-26 to -17;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Finland;ASRREA0;ASBG01;Boy;Girl;50,1005048420154;,884836972070216;49,8994951579846;,88483697207022;-,201009684030709;1,76967394414044;-,113585717129571;555,24280321832;2,30805735658228;576,959095763563;1,93473806264151;21,7162925452439;2,20994254784608;9,82663217485439;17 to 26;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
Finland;ASRREA0;ASBG01;Boy;Boy;50,1005048420154;,884836972070216;50,1005048420154;,884836972070216;0; ; ;555,24280321832;2,30805735658228;555,24280321832;2,30805735658228;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
France;ASRREA0;ASBG01;Girl;Girl;50,4967659426377;,945644983287179;50,4967659426377;,945644983287179;0; ; ;515,32087821722;2,6556161354963;515,32087821722;2,6556161354963;0; ; ; ;TOTWGT;JRR;FULL;N;25-FEB-26;21h 8m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2016.sav;NONE
