"";"IDCNTRY";"BSBG01";"dvar";"groupvar";"refpctile";"comppctile";"val";"val_se";"cval";"cval_se";"gap";"gap_se";"gap_t";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"105";"Kuwait";"Girl";"BSMMAT0";"Percentile";50;90;393,762144;4,41397721688682;501,55364;7,13657682985756;107,791496;6,17913383340058;17,4444345932994;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"106";"Kuwait";"Boy";"BSMMAT0";"Percentile";10;50;266,993724;10,1727827615444;383,213544;8,7428341410921;116,21982;9,58123625476847;12,1299399064665;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"107";"Kuwait";"Boy";"BSMMAT0";"Percentile";10;90;266,993724;10,1727827615444;522,007546;15,207722618958;255,013822;17,2220667788507;14,8073878283392;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"108";"Kuwait";"Boy";"BSMMAT0";"Percentile";50;90;383,213544;8,7428341410921;522,007546;15,207722618958;138,794002;13,1461912209166;10,5577349110188;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"109";"Lebanon";"Girl";"BSMMAT0";"Percentile";10;50;344,479238;5,1068974117554;441,08326;5,29911626111563;96,604022;5,09886038852153;18,9461986873524;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"110";"Lebanon";"Girl";"BSMMAT0";"Percentile";10;90;344,479238;5,1068974117554;537,806582;3,57601674205863;193,327344;5,8765818337981;32,8979242470704;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"111";"Lebanon";"Girl";"BSMMAT0";"Percentile";50;90;441,08326;5,29911626111563;537,806582;3,57601674205863;96,723322;5,21394686683935;18,5508837106031;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"112";"Lebanon";"Boy";"BSMMAT0";"Percentile";10;50;344,654374;8,22134679610258;445,494392;5,64658816798639;100,840018;7,75722877315692;12,9994900174849;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"113";"Lebanon";"Boy";"BSMMAT0";"Percentile";10;90;344,654374;8,22134679610258;540,886422;6,74230666055423;196,232048;8,71498412877521;22,5166271217958;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"114";"Lebanon";"Boy";"BSMMAT0";"Percentile";50;90;445,494392;5,64658816798639;540,886422;6,74230666055423;95,39203;6,19874405792896;15,3889286456313;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"115";"Lithuania";"Girl";"BSMMAT0";"Percentile";10;50;409,852398;7,12863226407519;514,171928;4,89206861577438;104,31953;6,34804828860414;16,4333233235279;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"116";"Lithuania";"Girl";"BSMMAT0";"Percentile";10;90;409,852398;7,12863226407519;604,84586;4,6122294326194;194,993462;7,36154223117239;26,4881265197803;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"117";"Lithuania";"Girl";"BSMMAT0";"Percentile";50;90;514,171928;4,89206861577438;604,84586;4,6122294326194;90,673932;5,22999503813004;17,337288341371;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"118";"Lithuania";"Boy";"BSMMAT0";"Percentile";10;50;407,916106;5,67892344035692;514,891742;3,64446458809437;106,975636;5,772552136406;18,5317747630779;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"119";"Lithuania";"Boy";"BSMMAT0";"Percentile";10;90;407,916106;5,67892344035692;611,52308;5,18013350224488;203,606974;6,96417020819388;29,2363580890715;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"120";"Lithuania";"Boy";"BSMMAT0";"Percentile";50;90;514,891742;3,64446458809437;611,52308;5,18013350224488;96,631338;5,43707611860581;17,7726660234395;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"121";"Malaysia";"Girl";"BSMMAT0";"Percentile";10;50;357,439348;7,05849754945726;471,885672;5,78175437070563;114,446324;6,51506215298023;17,5664209047719;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"122";"Malaysia";"Girl";"BSMMAT0";"Percentile";10;90;357,439348;7,05849754945726;579,37778;3,47849455065553;221,938432;7,69860424633935;28,8283986159609;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"123";"Malaysia";"Girl";"BSMMAT0";"Percentile";50;90;471,885672;5,78175437070563;579,37778;3,47849455065553;107,492108;5,4279187375415;19,8035588220112;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"124";"Malaysia";"Boy";"BSMMAT0";"Percentile";10;50;348,529888;5,85090860120663;456,246868;4,27157434453552;107,71698;5,25248508861089;20,5078126225557;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"125";"Malaysia";"Boy";"BSMMAT0";"Percentile";10;90;348,529888;5,85090860120663;581,137686;3,64194351158912;232,607798;6,38482795464088;36,4313337262168;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"126";"Malaysia";"Boy";"BSMMAT0";"Percentile";50;90;456,246868;4,27157434453552;581,137686;3,64194351158912;124,890818;3,79090943074139;32,9448171426177;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"127";"Malta";"Girl";"BSMMAT0";"Percentile";10;50;375,57671;3,72211239299941;504,725912;2,73347762137425;129,149202;4,31694634845438;29,9167957105235;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"128";"Malta";"Girl";"BSMMAT0";"Percentile";10;90;375,57671;3,72211239299941;598,221024;4,53106156042339;222,644314;5,73745581815375;38,8054080164829;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"129";"Malta";"Girl";"BSMMAT0";"Percentile";50;90;504,725912;2,73347762137425;598,221024;4,53106156042339;93,495112;4,67076125296339;20,0171036232437;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"130";"Malta";"Boy";"BSMMAT0";"Percentile";10;50;364,97075;4,7230001526593;502,75755;2,61751365207519;137,7868;5,6821400248234;24,249103224851;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"131";"Malta";"Boy";"BSMMAT0";"Percentile";10;90;364,97075;4,7230001526593;604,183322;2,99914457060575;239,212572;5,23539910809234;45,6913727227118;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"132";"Malta";"Boy";"BSMMAT0";"Percentile";50;90;502,75755;2,61751365207519;604,183322;2,99914457060575;101,425772;3,68889707486585;27,4948771791602;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"133";"Morocco";"Girl";"BSMMAT0";"Percentile";10;50;285,641224;3,52920411715531;380,784612;3,41839256570161;95,143388;3,13352567935771;30,3630471665712;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"134";"Morocco";"Girl";"BSMMAT0";"Percentile";10;90;285,641224;3,52920411715531;494,554894;3,47348234428879;208,91367;4,27795451161649;48,8349442315736;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"135";"Morocco";"Girl";"BSMMAT0";"Percentile";50;90;380,784612;3,41839256570161;494,554894;3,47348234428879;113,770282;3,4447235608382;33,0274055350661;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"136";"Morocco";"Boy";"BSMMAT0";"Percentile";10;50;283,087872;3,83096431675551;380,62933;3,36541994437843;97,541458;3,12142636442606;31,249001774205;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"137";"Morocco";"Boy";"BSMMAT0";"Percentile";10;90;283,087872;3,83096431675551;490,141432;3,93411025835369;207,05356;5,22196412032195;39,6505137203499;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"138";"Morocco";"Boy";"BSMMAT0";"Percentile";50;90;380,62933;3,36541994437843;490,141432;3,93411025835369;109,512102;3,91342823219796;27,9836745437115;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"139";"Oman";"Girl";"BSMMAT0";"Percentile";10;50;305,316528;5,6307975623471;419,887056;2,85878387416328;114,570528;5,27428134855867;21,7224907865996;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"140";"Oman";"Girl";"BSMMAT0";"Percentile";10;90;305,316528;5,6307975623471;535,513866;4,20161592397455;230,197338;6,56995214571726;35,0379017829009;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"141";"Oman";"Girl";"BSMMAT0";"Percentile";50;90;419,887056;2,85878387416328;535,513866;4,20161592397455;115,62681;3,0125965905611;38,3811129449842;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"142";"Oman";"Boy";"BSMMAT0";"Percentile";10;50;256,302666;5,13928446480307;389,083442;4,14690428104074;132,780776;5,36902046410665;24,7309126287887;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"143";"Oman";"Boy";"BSMMAT0";"Percentile";10;90;256,302666;5,13928446480307;518,568014;4,81684544671056;262,265348;6,15887412043584;42,5833265742149;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"144";"Oman";"Boy";"BSMMAT0";"Percentile";50;90;389,083442;4,14690428104074;518,568014;4,81684544671056;129,484572;3,9639062354519;32,6659018424633;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"145";"New Zealand";"Girl";"BSMMAT0";"Percentile";10;50;383,64756;5,1400642686274;496,72371;2,73933472431538;113,07615;4,27693220617771;26,4386117312474;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"146";"New Zealand";"Girl";"BSMMAT0";"Percentile";10;90;383,64756;5,1400642686274;599,770732;3,95641903825465;216,123172;5,28382110568706;40,9028178049751;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"147";"New Zealand";"Girl";"BSMMAT0";"Percentile";50;90;496,72371;2,73933472431538;599,770732;3,95641903825465;103,047022;3,67493264766904;28,0405198896261;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"148";"New Zealand";"Boy";"BSMMAT0";"Percentile";10;50;369,533132;8,27439347589803;491,538846;4,74880852997634;122,005714;6,49548230183996;18,7831647182596;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"149";"New Zealand";"Boy";"BSMMAT0";"Percentile";10;90;369,533132;8,27439347589803;613,393634;8,05265026128142;243,860502;10,8919314645779;22,3890962583696;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"150";"New Zealand";"Boy";"BSMMAT0";"Percentile";50;90;491,538846;4,74880852997634;613,393634;8,05265026128142;121,854788;7,75108169820465;15,7210042087706;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"151";"Norway";"Girl";"BSMMAT0";"Percentile";10;50;420,14939;4,83519205298507;514,47338;3,46870432671626;94,32399;5,16002459181831;18,2797559045667;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"152";"Norway";"Girl";"BSMMAT0";"Percentile";10;90;420,14939;4,83519205298507;598,194216;4,57152315261624;178,044826;6,72805309989872;26,4630530342693;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"153";"Norway";"Girl";"BSMMAT0";"Percentile";50;90;514,47338;3,46870432671626;598,194216;4,57152315261624;83,720836;5,40281686108507;15,4957752877054;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"154";"Norway";"Boy";"BSMMAT0";"Percentile";10;50;419,882404;4,11941411047324;515,239618;2,92697846926893;95,357214;4,29591268867352;22,1971955462261;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"155";"Norway";"Boy";"BSMMAT0";"Percentile";10;90;419,882404;4,11941411047324;601,61121;5,33846335166124;181,728806;5,0687843777553;35,8525422382394;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"156";"Norway";"Boy";"BSMMAT0";"Percentile";50;90;515,239618;2,92697846926893;601,61121;5,33846335166124;86,371592;5,41043566886196;15,9638885454427;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"157";"Qatar";"Girl";"BSMMAT0";"Percentile";10;50;315,348552;5,25743711809603;438,404126;4,31683939184747;123,055574;6,30566065536643;19,5150961533703;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"158";"Qatar";"Girl";"BSMMAT0";"Percentile";10;90;315,348552;5,25743711809603;567,91955;6,56648495395678;252,570998;7,79915608256786;32,3844009949396;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"159";"Qatar";"Girl";"BSMMAT0";"Percentile";50;90;438,404126;4,31683939184747;567,91955;6,56648495395678;129,515424;7,17675802633656;18,0465083990176;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"160";"Qatar";"Boy";"BSMMAT0";"Percentile";10;50;294,368178;7,64419552599251;434,258428;5,93423710067805;139,89025;6,05420442285195;23,1062977444197;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"161";"Qatar";"Boy";"BSMMAT0";"Percentile";10;90;294,368178;7,64419552599251;577,095718;6,9467724616705;282,72754;10,7235175253981;26,3651865472664;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"162";"Qatar";"Boy";"BSMMAT0";"Percentile";50;90;434,258428;5,93423710067805;577,095718;6,9467724616705;142,83729;8,53860413559262;16,7284122476872;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"163";"Russian Federation";"Girl";"BSMMAT0";"Percentile";10;50;422,93186;7,08016264477167;537,265452;5,37754993238966;114,333592;5,33432751153352;21,4335531053906;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"164";"Russian Federation";"Girl";"BSMMAT0";"Percentile";10;90;422,93186;7,08016264477167;637,326364;5,2398932462118;214,394504;7,18019215749805;29,8591596571847;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"165";"Russian Federation";"Girl";"BSMMAT0";"Percentile";50;90;537,265452;5,37754993238966;637,326364;5,2398932462118;100,060912;5,01412692038048;19,9557996015799;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"166";"Russian Federation";"Boy";"BSMMAT0";"Percentile";10;50;434,07328;6,14340275577063;546,080454;5,97652253746329;112,007174;5,92083694130121;18,9174562837031;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"167";"Russian Federation";"Boy";"BSMMAT0";"Percentile";10;90;434,07328;6,14340275577063;643,803142;5,56760940092011;209,729862;6,46758105692419;32,427867568117;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"168";"Russian Federation";"Boy";"BSMMAT0";"Percentile";50;90;546,080454;5,97652253746329;643,803142;5,56760940092011;97,722688;5,45386924326798;17,9180474707245;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"169";"Saudi Arabia";"Girl";"BSMMAT0";"Percentile";10;50;275,292834;7,04656778304772;372,734256;5,43706108301314;97,441422;4,95750574901877;19,6553321232732;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"170";"Saudi Arabia";"Girl";"BSMMAT0";"Percentile";10;90;275,292834;7,04656778304772;477,006374;8,52083124052496;201,71354;8,08019229899144;24,9639529030983;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"171";"Saudi Arabia";"Girl";"BSMMAT0";"Percentile";50;90;372,734256;5,43706108301314;477,006374;8,52083124052496;104,272118;7,94884952076552;13,1178880324254;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"172";"Saudi Arabia";"Boy";"BSMMAT0";"Percentile";10;50;244,628998;11,6349339384714;354,800112;7,80939317339089;110,171114;10,025248603233;10,9893647888663;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"173";"Saudi Arabia";"Boy";"BSMMAT0";"Percentile";10;90;244,628998;11,6349339384714;484,782972;11,9328642904436;240,153974;14,3100988053572;16,7821324832568;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"174";"Saudi Arabia";"Boy";"BSMMAT0";"Percentile";50;90;354,800112;7,80939317339089;484,782972;11,9328642904436;129,98286;10,1742958748633;12,7756123469082;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"175";"Singapore";"Girl";"BSMMAT0";"Percentile";10;50;519,549752;10,1243725071262;638,80469;4,41273769816427;119,254938;9,25546074868638;12,8848191611558;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"176";"Singapore";"Girl";"BSMMAT0";"Percentile";10;90;519,549752;10,1243725071262;712,184378;3,27097694352991;192,634626;10,2174455889232;18,853501525747;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"177";"Singapore";"Girl";"BSMMAT0";"Percentile";50;90;638,80469;4,41273769816427;712,184378;3,27097694352991;73,379688;4,90703898258668;14,9539647556089;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"178";"Singapore";"Boy";"BSMMAT0";"Percentile";10;50;492,00538;9,42240568838447;628,88505;4,26141818572995;136,87967;8,49257788402259;16,1175642860476;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"179";"Singapore";"Boy";"BSMMAT0";"Percentile";10;90;492,00538;9,42240568838447;718,285804;3,20617135613422;226,280424;9,58651922246945;23,6040233946051;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"180";"Singapore";"Boy";"BSMMAT0";"Percentile";50;90;628,88505;4,26141818572995;718,285804;3,20617135613422;89,400754;4,3228033349397;20,6811985355441;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"181";"Slovenia";"Girl";"BSMMAT0";"Percentile";10;50;424,388486;5,82436626481081;516,733844;3,61746728516604;92,345358;7,50797855873372;12,299629957331;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"182";"Slovenia";"Girl";"BSMMAT0";"Percentile";10;90;424,388486;5,82436626481081;602,819002;5,06271888573366;178,430516;7,02058629026428;25,4153298062067;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"183";"Slovenia";"Girl";"BSMMAT0";"Percentile";50;90;516,733844;3,61746728516604;602,819002;5,06271888573366;86,085158;5,14194344817744;16,7417551102225;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"184";"Slovenia";"Boy";"BSMMAT0";"Percentile";10;50;424,853064;5,82128580866941;519,816532;3,0617255558694;94,963468;5,89382343326333;16,1123707004945;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"185";"Slovenia";"Boy";"BSMMAT0";"Percentile";10;90;424,853064;5,82128580866941;606,571908;3,68857251965634;181,718844;6,3722564648746;28,5171893193059;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"186";"Slovenia";"Boy";"BSMMAT0";"Percentile";50;90;519,816532;3,0617255558694;606,571908;3,68857251965634;86,755376;3,79253822834194;22,8752805579309;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"187";"South Africa";"Girl";"BSMMAT0";"Percentile";10;50;269,995784;4,26049276158121;367,35242;5,09433258969024;97,356636;4,33592077990661;22,4535089412074;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"188";"South Africa";"Girl";"BSMMAT0";"Percentile";10;90;269,995784;4,26049276158121;496,153634;10,3179538834604;226,15785;10,6130010362173;21,309509838756;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"189";"South Africa";"Girl";"BSMMAT0";"Percentile";50;90;367,35242;5,09433258969024;496,153634;10,3179538834604;128,801214;8,62389437779103;14,9353886257814;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"190";"South Africa";"Boy";"BSMMAT0";"Percentile";10;50;264,680822;5,12931637605284;360,5366;5,11287155174664;95,855778;4,77120934855347;20,090457365712;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"191";"South Africa";"Boy";"BSMMAT0";"Percentile";10;90;264,680822;5,12931637605284;485,380406;9,04828575939146;220,699584;9,89402292781383;22,3063546153279;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"192";"South Africa";"Boy";"BSMMAT0";"Percentile";50;90;360,5366;5,11287155174664;485,380406;9,04828575939146;124,843806;7,70812350060416;16,1963941016532;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"193";"Sweden";"Girl";"BSMMAT0";"Percentile";10;50;405,522312;5,85356221594198;500,56281;4,21850584794309;95,040498;6,51495771236725;14,5880452638374;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"194";"Sweden";"Girl";"BSMMAT0";"Percentile";10;90;405,522312;5,85356221594198;586,026862;4,81225575137319;180,50455;6,66950375213928;27,0641649975985;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"195";"Sweden";"Girl";"BSMMAT0";"Percentile";50;90;500,56281;4,21850584794309;586,026862;4,81225575137319;85,464052;4,67388907626551;18,2854258210781;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"196";"Sweden";"Boy";"BSMMAT0";"Percentile";10;50;407,270162;8,55412890609638;508,074168;4,71746377738972;100,804006;8,3140715581805;12,1245054597606;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"197";"Sweden";"Boy";"BSMMAT0";"Percentile";10;90;407,270162;8,55412890609638;594,952812;4,51511697335115;187,68265;9,2979851490304;20,1853032664364;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"198";"Sweden";"Boy";"BSMMAT0";"Percentile";50;90;508,074168;4,71746377738972;594,952812;4,51511697335115;86,878644;4,6878051387953;18,5329042969407;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"199";"Thailand";"Girl";"BSMMAT0";"Percentile";10;50;335,321352;5,26844949840216;434,562996;6,77823823413767;99,241644;6,00731662978205;16,5201287223645;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"200";"Thailand";"Girl";"BSMMAT0";"Percentile";10;90;335,321352;5,26844949840216;550,81235;8,82150988902073;215,490998;9,01441023683991;23,9051687618271;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"201";"Thailand";"Girl";"BSMMAT0";"Percentile";50;90;434,562996;6,77823823413767;550,81235;8,82150988902073;116,249354;7,66424268946489;15,167754820681;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"202";"Thailand";"Boy";"BSMMAT0";"Percentile";10;50;311,812662;4,99258312669745;413,726108;6,3219204879818;101,913446;5,73680144627092;17,7648550249628;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"203";"Thailand";"Boy";"BSMMAT0";"Percentile";10;90;311,812662;4,99258312669745;545,502104;11,1204148353007;233,689442;10,9147612683432;21,4104034210795;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"204";"Thailand";"Boy";"BSMMAT0";"Percentile";50;90;413,726108;6,3219204879818;545,502104;11,1204148353007;131,775996;9,44525930958146;13,9515487802779;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"205";"United Arab Emirates";"Girl";"BSMMAT0";"Percentile";10;50;352,826566;3,6413820747851;470,754442;4,96007828492194;117,927876;4,36213359418485;27,0344484995162;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"206";"United Arab Emirates";"Girl";"BSMMAT0";"Percentile";10;90;352,826566;3,6413820747851;588,739852;4,5723173764246;235,913286;5,27162093202427;44,7515648492219;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"207";"United Arab Emirates";"Girl";"BSMMAT0";"Percentile";50;90;470,754442;4,96007828492194;588,739852;4,5723173764246;117,98541;4,55721258243467;25,8898192405514;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"208";"United Arab Emirates";"Boy";"BSMMAT0";"Percentile";10;50;320,966776;5,75635535097393;460,051262;5,34047800865842;139,084486;5,37135157547021;25,8937595213779;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"209";"United Arab Emirates";"Boy";"BSMMAT0";"Percentile";10;90;320,966776;5,75635535097393;594,621458;4,52393456532852;273,654682;6,18513428622082;44,2439354323552;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"210";"United Arab Emirates";"Boy";"BSMMAT0";"Percentile";50;90;460,051262;5,34047800865842;594,621458;4,52393456532852;134,570196;4,49900308508968;29,9111144079861;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"211";"Turkey";"Girl";"BSMMAT0";"Percentile";10;50;329,015024;7,60205721925493;456,095146;5,28784777932819;127,080122;6,88070329515406;18,4690599999422;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"212";"Turkey";"Girl";"BSMMAT0";"Percentile";10;90;329,015024;7,60205721925493;602,466802;7,16958647116795;273,451778;9,31202135735761;29,3654586373924;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
"213";"Turkey";"Girl";"BSMMAT0";"Percentile";50;90;456,095146;5,28784777932819;602,466802;7,16958647116795;146,371656;6,24677957510237;23,4315384815865;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h19m";150;5;"NONE"
