IDCNTRY;percentile;dvar;groupvar;refgroup;compgroup;val;val_se;cval;cval_se;valdiff;valdiff_se;valdiff_t;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Chile;90;PVCIL;S_SEX;Girl;Boy;580,164046806269;8,28758388324361;572,809762894702;7,55513876873874;-7,35428391156718;11,3956979813524;-,645356161913162;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Chile;90;PVCIL;S_SEX;Girl;Girl;580,164046806269;8,28758388324361;580,164046806269;8,28758388324361;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Denmark;10;PVCIL;S_SEX;Boy;Boy;447,673843692806;5,42640167262488;447,673843692806;5,42640167262488;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Denmark;10;PVCIL;S_SEX;Boy;Girl;447,673843692806;5,42640167262488;489,225557376108;5,62004276678084;41,5517136833024;7,31164210587545;5,6829523493652;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Denmark;10;PVCIL;S_SEX;Girl;Boy;489,225557376108;5,62004276678084;447,673843692806;5,42640167262488;-41,5517136833024;7,31164210587545;-5,6829523493652;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Denmark;10;PVCIL;S_SEX;Girl;Girl;489,225557376108;5,62004276678084;489,225557376108;5,62004276678084;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Denmark;50;PVCIL;S_SEX;Boy;Boy;551,620298148548;3,91709733510861;551,620298148548;3,91709733510861;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Denmark;50;PVCIL;S_SEX;Boy;Girl;551,620298148548;3,91709733510861;565,328498794808;3,41861142052252;13,7082006462602;5,29701600961889;2,58790998958043;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Denmark;50;PVCIL;S_SEX;Girl;Boy;565,328498794808;3,41861142052252;551,620298148548;3,91709733510861;-13,7082006462602;5,29701600961889;-2,58790998958043;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Denmark;50;PVCIL;S_SEX;Girl;Girl;565,328498794808;3,41861142052252;565,328498794808;3,41861142052252;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Denmark;90;PVCIL;S_SEX;Boy;Boy;627,441433201272;4,26290228877321;627,441433201272;4,26290228877321;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Denmark;90;PVCIL;S_SEX;Boy;Girl;627,441433201272;4,26290228877321;630,85937806417;3,28224791338432;3,41794486289762;5,23021142762972;,65350032406751;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Denmark;90;PVCIL;S_SEX;Girl;Boy;630,85937806417;3,28224791338432;627,441433201272;4,26290228877321;-3,41794486289762;5,23021142762972;-,65350032406751;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Denmark;90;PVCIL;S_SEX;Girl;Girl;630,85937806417;3,28224791338432;630,85937806417;3,28224791338432;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Finland;10;PVCIL;S_SEX;Boy;Boy;401,847594564067;8,11452624483247;401,847594564067;8,11452624483247;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Finland;10;PVCIL;S_SEX;Boy;Girl;401,847594564067;8,11452624483247;448,197426636342;7,43352077933158;46,3498320722748;9,29196685048124;4,98816158280572;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Finland;10;PVCIL;S_SEX;Girl;Boy;448,197426636342;7,43352077933158;401,847594564067;8,11452624483247;-46,3498320722748;9,29196685048124;-4,98816158280572;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Finland;10;PVCIL;S_SEX;Girl;Girl;448,197426636342;7,43352077933158;448,197426636342;7,43352077933158;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Finland;50;PVCIL;S_SEX;Boy;Boy;527,151407700279;4,22919878611301;527,151407700279;4,22919878611301;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Finland;50;PVCIL;S_SEX;Boy;Girl;527,151407700279;4,22919878611301;552,570509820992;3,99684405237318;25,4191021207134;6,20054260132124;4,09949640783001;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Finland;50;PVCIL;S_SEX;Girl;Boy;552,570509820992;3,99684405237318;527,151407700279;4,22919878611301;-25,4191021207134;6,20054260132124;-4,09949640783001;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Finland;50;PVCIL;S_SEX;Girl;Girl;552,570509820992;3,99684405237318;552,570509820992;3,99684405237318;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Finland;90;PVCIL;S_SEX;Boy;Boy;615,31697019375;6,12876777858856;615,31697019375;6,12876777858856;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Finland;90;PVCIL;S_SEX;Boy;Girl;615,31697019375;6,12876777858856;631,163821924381;4,26508804125993;15,8468517306306;7,3698546921368;2,15022580398203;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Finland;90;PVCIL;S_SEX;Girl;Boy;631,163821924381;4,26508804125993;615,31697019375;6,12876777858856;-15,8468517306306;7,3698546921368;-2,15022580398203;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Finland;90;PVCIL;S_SEX;Girl;Girl;631,163821924381;4,26508804125993;631,163821924381;4,26508804125993;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
France;10;PVCIL;S_SEX;Boy;Boy;375,876259407685;6,97265202985136;375,876259407685;6,97265202985136;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
France;10;PVCIL;S_SEX;Boy;Girl;375,876259407685;6,97265202985136;408,999161951377;7,93036645804741;33,122902543692;9,28783938138982;3,56626564947504;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
France;10;PVCIL;S_SEX;Girl;Boy;408,999161951377;7,93036645804741;375,876259407685;6,97265202985136;-33,122902543692;9,28783938138982;-3,56626564947504;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
France;10;PVCIL;S_SEX;Girl;Girl;408,999161951377;7,93036645804741;408,999161951377;7,93036645804741;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
France;50;PVCIL;S_SEX;Boy;Boy;493,452942745819;3,36380470218158;493,452942745819;3,36380470218158;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
France;50;PVCIL;S_SEX;Boy;Girl;493,452942745819;3,36380470218158;516,166762678366;4,14045269119832;22,713819932547;5,4538440138911;4,16473589539676;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
France;50;PVCIL;S_SEX;Girl;Boy;516,166762678366;4,14045269119832;493,452942745819;3,36380470218158;-22,713819932547;5,4538440138911;-4,16473589539676;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
France;50;PVCIL;S_SEX;Girl;Girl;516,166762678366;4,14045269119832;516,166762678366;4,14045269119832;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
France;90;PVCIL;S_SEX;Boy;Boy;587,510832289831;4,48930359801769;587,510832289831;4,48930359801769;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
France;90;PVCIL;S_SEX;Boy;Girl;587,510832289831;4,48930359801769;604,401961696192;3,83578806897796;16,8911294063618;5,55110626625499;3,0428402189024;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
France;90;PVCIL;S_SEX;Girl;Boy;604,401961696192;3,83578806897796;587,510832289831;4,48930359801769;-16,8911294063618;5,55110626625499;-3,0428402189024;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
France;90;PVCIL;S_SEX;Girl;Girl;604,401961696192;3,83578806897796;604,401961696192;3,83578806897796;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Germany;10;PVCIL;S_SEX;Boy;Boy;393,66165248209;11,0348106346754;393,66165248209;11,0348106346754;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Germany;10;PVCIL;S_SEX;Boy;Girl;393,66165248209;11,0348106346754;424,349481535956;7,99266997284802;30,6878290538658;10,9404633361518;2,80498440614123;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Germany;10;PVCIL;S_SEX;Girl;Boy;424,349481535956;7,99266997284802;393,66165248209;11,0348106346754;-30,6878290538658;10,9404633361518;-2,80498440614123;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Germany;10;PVCIL;S_SEX;Girl;Girl;424,349481535956;7,99266997284802;424,349481535956;7,99266997284802;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Germany;50;PVCIL;S_SEX;Boy;Boy;521,597376661421;3,56753678097327;521,597376661421;3,56753678097327;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Germany;50;PVCIL;S_SEX;Boy;Girl;521,597376661421;3,56753678097327;534,56366352493;3,726042882248;12,966286863509;4,20492374455191;3,08359619608054;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Germany;50;PVCIL;S_SEX;Girl;Boy;534,56366352493;3,726042882248;521,597376661421;3,56753678097327;-12,966286863509;4,20492374455191;-3,08359619608054;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Germany;50;PVCIL;S_SEX;Girl;Girl;534,56366352493;3,726042882248;534,56366352493;3,726042882248;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Germany;90;PVCIL;S_SEX;Boy;Boy;610,579877043821;4,57657086324449;610,579877043821;4,57657086324449;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Germany;90;PVCIL;S_SEX;Boy;Girl;610,579877043821;4,57657086324449;614,911719279663;3,46701510067403;4,33184223584221;4,93626440916774;,877554741151431;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Germany;90;PVCIL;S_SEX;Girl;Boy;614,911719279663;3,46701510067403;610,579877043821;4,57657086324449;-4,33184223584221;4,93626440916774;-,877554741151431;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Germany;90;PVCIL;S_SEX;Girl;Girl;614,911719279663;3,46701510067403;614,911719279663;3,46701510067403;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Italy;10;PVCIL;S_SEX;Boy;Boy;342,846392289225;9,1927311153872;342,846392289225;9,1927311153872;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Italy;10;PVCIL;S_SEX;Boy;Girl;342,846392289225;9,1927311153872;364,334301763724;7,4277321312813;21,4879094744988;10,6957239398832;2,00901870647322;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Italy;10;PVCIL;S_SEX;Girl;Boy;364,334301763724;7,4277321312813;342,846392289225;9,1927311153872;-21,4879094744988;10,6957239398832;-2,00901870647322;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Italy;10;PVCIL;S_SEX;Girl;Girl;364,334301763724;7,4277321312813;364,334301763724;7,4277321312813;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Italy;50;PVCIL;S_SEX;Boy;Boy;459,29386178569;4,27552240049325;459,29386178569;4,27552240049325;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Italy;50;PVCIL;S_SEX;Boy;Girl;459,29386178569;4,27552240049325;473,87509654029;4,70181707590377;14,5812347546;6,10176241652662;2,38967592627119;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Italy;50;PVCIL;S_SEX;Girl;Boy;473,87509654029;4,70181707590377;459,29386178569;4,27552240049325;-14,5812347546;6,10176241652662;-2,38967592627119;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Italy;50;PVCIL;S_SEX;Girl;Girl;473,87509654029;4,70181707590377;473,87509654029;4,70181707590377;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Italy;90;PVCIL;S_SEX;Boy;Boy;553,655740827176;4,94724138406024;553,655740827176;4,94724138406024;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Italy;90;PVCIL;S_SEX;Boy;Girl;553,655740827176;4,94724138406024;566,089149101005;4,74785275307665;12,4334082738294;7,14886368890822;1,73921462415354;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Italy;90;PVCIL;S_SEX;Girl;Boy;566,089149101005;4,74785275307665;553,655740827176;4,94724138406024;-12,4334082738294;7,14886368890822;-1,73921462415354;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Italy;90;PVCIL;S_SEX;Girl;Girl;566,089149101005;4,74785275307665;566,089149101005;4,74785275307665;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Kazakhstan;10;PVCIL;S_SEX;Boy;Boy;250,202041602083;9,04714774072294;250,202041602083;9,04714774072294;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Kazakhstan;10;PVCIL;S_SEX;Boy;Girl;250,202041602083;9,04714774072294;263,352240173556;14,3006453671794;13,150198571473;14,5601077096359;,903166297510982;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Kazakhstan;10;PVCIL;S_SEX;Girl;Boy;263,352240173556;14,3006453671794;250,202041602083;9,04714774072294;-13,150198571473;14,5601077096359;-,903166297510982;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Kazakhstan;10;PVCIL;S_SEX;Girl;Girl;263,352240173556;14,3006453671794;263,352240173556;14,3006453671794;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Kazakhstan;50;PVCIL;S_SEX;Boy;Boy;392,053196582627;7,84865779506272;392,053196582627;7,84865779506272;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Kazakhstan;50;PVCIL;S_SEX;Boy;Girl;392,053196582627;7,84865779506272;401,304259212197;6,92255030406377;9,25106262957019;7,05601622065692;1,31108862852202;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Kazakhstan;50;PVCIL;S_SEX;Girl;Boy;401,304259212197;6,92255030406377;392,053196582627;7,84865779506272;-9,25106262957019;7,05601622065692;-1,31108862852202;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Kazakhstan;50;PVCIL;S_SEX;Girl;Girl;401,304259212197;6,92255030406377;401,304259212197;6,92255030406377;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Kazakhstan;90;PVCIL;S_SEX;Boy;Boy;530,581949926091;8,17200305637145;530,581949926091;8,17200305637145;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Kazakhstan;90;PVCIL;S_SEX;Boy;Girl;530,581949926091;8,17200305637145;530,666277456078;8,17078879231871;,0843275299867855;8,3395180283518;,0101117989912724;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Kazakhstan;90;PVCIL;S_SEX;Girl;Boy;530,666277456078;8,17078879231871;530,581949926091;8,17200305637145;-,0843275299867855;8,3395180283518;-,0101117989912724;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Kazakhstan;90;PVCIL;S_SEX;Girl;Girl;530,666277456078;8,17078879231871;530,666277456078;8,17078879231871;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Korea, Republic of;10;PVCIL;S_SEX;Boy;Boy;390,134575983595;8,14159736326727;390,134575983595;8,14159736326727;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Korea, Republic of;10;PVCIL;S_SEX;Boy;Girl;390,134575983595;8,14159736326727;442,77546828203;9,35064641258103;52,6408922984352;12,9946358250786;4,05097095501841;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Korea, Republic of;10;PVCIL;S_SEX;Girl;Boy;442,77546828203;9,35064641258103;390,134575983595;8,14159736326727;-52,6408922984352;12,9946358250786;-4,05097095501841;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Korea, Republic of;10;PVCIL;S_SEX;Girl;Girl;442,77546828203;9,35064641258103;442,77546828203;9,35064641258103;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Korea, Republic of;50;PVCIL;S_SEX;Boy;Boy;533,25058976073;5,04995412478683;533,25058976073;5,04995412478683;0;0; ;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Korea, Republic of;50;PVCIL;S_SEX;Boy;Girl;533,25058976073;5,04995412478683;571,869786680939;4,66695451902612;38,6191969202082;5,89152686792551;6,55504044808108;TOTWGTS;JRR;HALF;N;26-FEB-26;10h49m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
