"";"IDCNTRY";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnpv";"mnpv_se";"cmnpv";"cmnpv_se";"mnpvdiff";"mnpvdiff_se";"mnpvdiff_t";"mnpvdiff_ci";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"24";"Chinese Taipei";"BSMMAT0";"BSBG01";"Boy";"Boy";51,2802300788512;0,815828094772341;51,2802300788512;0,815828094772341;0;NA;NA;599,145137371662;3,00794471904817;599,145137371662;3,00794471904817;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"25";"Georgia";"BSMMAT0";"BSBG01";"Girl";"Girl";47,2276144102369;0,861430232043581;47,2276144102369;0,861430232043581;0;NA;NA;453,734108038117;3,96428747474155;453,734108038117;3,96428747474155;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"26";"Georgia";"BSMMAT0";"BSBG01";"Girl";"Boy";47,2276144102369;0,861430232043581;52,7723855897631;0,861430232043577;5,5447711795263;1,72286046408716;3,21835186023851;453,734108038117;3,96428747474155;452,808176502388;4,04124162398017;-0,925931535729296;4,04967232102344;-0,228643569733388;"-9 to 7";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"27";"Georgia";"BSMMAT0";"BSBG01";"Boy";"Girl";52,7723855897631;0,861430232043577;47,2276144102369;0,861430232043581;-5,5447711795263;1,72286046408716;-3,21835186023851;452,808176502388;4,04124162398017;453,734108038117;3,96428747474155;0,925931535729296;4,04967232102344;0,228643569733388;"-7 to 9";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"28";"Georgia";"BSMMAT0";"BSBG01";"Boy";"Boy";52,7723855897631;0,861430232043577;52,7723855897631;0,861430232043577;0;NA;NA;452,808176502388;4,04124162398017;452,808176502388;4,04124162398017;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"29";"Hong Kong, SAR";"BSMMAT0";"BSBG01";"Girl";"Girl";47,4516023062428;2,07690738058794;47,4516023062428;2,07690738058794;0;NA;NA;591,519533685836;4,69093005655836;591,519533685836;4,69093005655836;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"30";"Hong Kong, SAR";"BSMMAT0";"BSBG01";"Girl";"Boy";47,4516023062428;2,07690738058794;52,5483976937572;2,07690738058794;5,09679538751441;4,15381476117587;1,22701557015788;591,519533685836;4,69093005655836;596,772488744159;5,99265931306821;5,25295505832291;5,656874145844;0,928596769681037;"-6 to 16";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"31";"Hong Kong, SAR";"BSMMAT0";"BSBG01";"Boy";"Girl";52,5483976937572;2,07690738058794;47,4516023062428;2,07690738058794;-5,09679538751441;4,15381476117587;-1,22701557015788;596,772488744159;5,99265931306821;591,519533685836;4,69093005655836;-5,25295505832291;5,656874145844;-0,928596769681037;"-16 to 6";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"32";"Hong Kong, SAR";"BSMMAT0";"BSBG01";"Boy";"Boy";52,5483976937572;2,07690738058794;52,5483976937572;2,07690738058794;0;NA;NA;596,772488744159;5,99265931306821;596,772488744159;5,99265931306821;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"33";"Hungary";"BSMMAT0";"BSBG01";"Girl";"Girl";49,6372120223581;0,869124199633006;49,6372120223581;0,869124199633006;0;NA;NA;509,737434066688;4,30129598461791;509,737434066688;4,30129598461791;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"34";"Hungary";"BSMMAT0";"BSBG01";"Girl";"Boy";49,6372120223581;0,869124199633006;50,3627879776419;0,869124199633004;0,725575955283819;1,73824839926601;0,417417876288682;509,737434066688;4,30129598461791;519,000263842787;4,04089688239151;9,26282977609895;3,4445208139026;2,68914902145831;"3 to 16";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"35";"Hungary";"BSMMAT0";"BSBG01";"Boy";"Girl";50,3627879776419;0,869124199633004;49,6372120223581;0,869124199633006;-0,725575955283819;1,73824839926601;-0,417417876288682;519,000263842787;4,04089688239151;509,737434066688;4,30129598461791;-9,26282977609895;3,4445208139026;-2,68914902145831;"-16 to -3";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"36";"Hungary";"BSMMAT0";"BSBG01";"Boy";"Boy";50,3627879776419;0,869124199633004;50,3627879776419;0,869124199633004;0;NA;NA;519,000263842787;4,04089688239151;519,000263842787;4,04089688239151;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"37";"Iran, Islamic Republic of";"BSMMAT0";"BSBG01";"Girl";"Girl";47,6053022201228;0,867412484549893;47,6053022201228;0,867412484549893;0;NA;NA;437,953389804787;4,96826916220887;437,953389804787;4,96826916220887;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"38";"Iran, Islamic Republic of";"BSMMAT0";"BSBG01";"Girl";"Boy";47,6053022201228;0,867412484549893;52,3946977798772;0,867412484549895;4,78939555975446;1,73482496909979;2,76073704555896;437,953389804787;4,96826916220887;434,840544998886;7,53094919399692;-3,11284480590098;8,92369174591023;-0,348829261984269;"-21 to 14";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"39";"Iran, Islamic Republic of";"BSMMAT0";"BSBG01";"Boy";"Girl";52,3946977798772;0,867412484549895;47,6053022201228;0,867412484549893;-4,78939555975446;1,73482496909979;-2,76073704555896;434,840544998886;7,53094919399692;437,953389804787;4,96826916220887;3,11284480590098;8,92369174591023;0,348829261984269;"-14 to 21";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"40";"Iran, Islamic Republic of";"BSMMAT0";"BSBG01";"Boy";"Boy";52,3946977798772;0,867412484549895;52,3946977798772;0,867412484549895;0;NA;NA;434,840544998886;7,53094919399692;434,840544998886;7,53094919399692;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"41";"Ireland";"BSMMAT0";"BSBG01";"Girl";"Girl";50,2654161566775;1,12633203447195;50,2654161566775;1,12633203447195;0;NA;NA;520,841596780158;2,59516380931859;520,841596780158;2,59516380931859;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"42";"Ireland";"BSMMAT0";"BSBG01";"Girl";"Boy";50,2654161566775;1,12633203447195;49,7345838433225;1,12633203447194;-0,53083231335506;2,25266406894389;-0,235646459973026;520,841596780158;2,59516380931859;526,314435097549;4,01402775800904;5,47283831739132;3,86338065298425;1,41659308490968;"-2 to 13";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"43";"Ireland";"BSMMAT0";"BSBG01";"Boy";"Girl";49,7345838433225;1,12633203447194;50,2654161566775;1,12633203447195;0,53083231335506;2,25266406894389;0,235646459973026;526,314435097549;4,01402775800904;520,841596780158;2,59516380931859;-5,47283831739132;3,86338065298425;-1,41659308490968;"-13 to 2";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"44";"Ireland";"BSMMAT0";"BSBG01";"Boy";"Boy";49,7345838433225;1,12633203447194;49,7345838433225;1,12633203447194;0;NA;NA;526,314435097549;4,01402775800904;526,314435097549;4,01402775800904;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"45";"Israel";"BSMMAT0";"BSBG01";"Girl";"Girl";49,2236031148376;1,21149392152899;49,2236031148376;1,21149392152899;0;NA;NA;509,977188778273;4,30241911210831;509,977188778273;4,30241911210831;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"46";"Israel";"BSMMAT0";"BSBG01";"Girl";"Boy";49,2236031148376;1,21149392152899;50,7763968851624;1,21149392152899;1,55279377032485;2,42298784305799;0,64085908428047;509,977188778273;4,30241911210831;512,822418083886;4,71714691345611;2,84522930561338;3,87640604000124;0,733986397774903;"-5 to 10";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"47";"Israel";"BSMMAT0";"BSBG01";"Boy";"Girl";50,7763968851624;1,21149392152899;49,2236031148376;1,21149392152899;-1,55279377032485;2,42298784305799;-0,64085908428047;512,822418083886;4,71714691345611;509,977188778273;4,30241911210831;-2,84522930561338;3,87640604000124;-0,733986397774903;"-10 to 5";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"48";"Israel";"BSMMAT0";"BSBG01";"Boy";"Boy";50,7763968851624;1,21149392152899;50,7763968851624;1,21149392152899;0;NA;NA;512,822418083886;4,71714691345611;512,822418083886;4,71714691345611;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"49";"Italy";"BSMMAT0";"BSBG01";"Girl";"Girl";49,065488281246;0,828504427379166;49,065488281246;0,828504427379166;0;NA;NA;490,920757895257;3,02894626527547;490,920757895257;3,02894626527547;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"50";"Italy";"BSMMAT0";"BSBG01";"Girl";"Boy";49,065488281246;0,828504427379166;50,934511718754;0,82850442737916;1,86902343750807;1,65700885475833;1,12795018091841;490,920757895257;3,02894626527547;497,629838835929;2,79234736980113;6,70908094067246;2,84688718284589;2,35663744636545;"1 to 12";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"51";"Italy";"BSMMAT0";"BSBG01";"Boy";"Girl";50,934511718754;0,82850442737916;49,065488281246;0,828504427379166;-1,86902343750807;1,65700885475833;-1,12795018091841;497,629838835929;2,79234736980113;490,920757895257;3,02894626527547;-6,70908094067246;2,84688718284589;-2,35663744636545;"-12 to -1";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"52";"Italy";"BSMMAT0";"BSBG01";"Boy";"Boy";50,934511718754;0,82850442737916;50,934511718754;0,82850442737916;0;NA;NA;497,629838835929;2,79234736980113;497,629838835929;2,79234736980113;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"53";"Japan";"BSMMAT0";"BSBG01";"Girl";"Girl";51,0152017195335;0,97248437454744;51,0152017195335;0,97248437454744;0;NA;NA;587,561009016678;3,14630303415246;587,561009016678;3,14630303415246;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"54";"Japan";"BSMMAT0";"BSBG01";"Girl";"Boy";51,0152017195335;0,97248437454744;48,9847982804665;0,972484374547439;-2,03040343906703;1,94496874909488;-1,04392599624642;587,561009016678;3,14630303415246;585,405510400221;3,04132921549353;-2,15549861645688;4,23086397993599;-0,509470081448823;"-10 to 6";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"55";"Japan";"BSMMAT0";"BSBG01";"Boy";"Girl";48,9847982804665;0,972484374547439;51,0152017195335;0,97248437454744;2,03040343906703;1,94496874909488;1,04392599624642;585,405510400221;3,04132921549353;587,561009016678;3,14630303415246;2,15549861645688;4,23086397993599;0,509470081448823;"-6 to 10";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"56";"Japan";"BSMMAT0";"BSBG01";"Boy";"Boy";48,9847982804665;0,972484374547439;48,9847982804665;0,972484374547439;0;NA;NA;585,405510400221;3,04132921549353;585,405510400221;3,04132921549353;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"57";"Kazakhstan";"BSMMAT0";"BSBG01";"Girl";"Girl";49,4636037330783;0,903915103272333;49,4636037330783;0,903915103272333;0;NA;NA;531,052711018363;5,79874543561657;531,052711018363;5,79874543561657;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"58";"Kazakhstan";"BSMMAT0";"BSBG01";"Girl";"Boy";49,4636037330783;0,903915103272333;50,5363962669217;0,903915103272336;1,07279253384331;1,80783020654467;0,593414431266613;531,052711018363;5,79874543561657;524,629878789607;5,34165843143058;-6,42283222875574;3,6510171372843;-1,75918983320171;"-14 to 1";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"59";"Kazakhstan";"BSMMAT0";"BSBG01";"Boy";"Girl";50,5363962669217;0,903915103272336;49,4636037330783;0,903915103272333;-1,07279253384331;1,80783020654467;-0,593414431266613;524,629878789607;5,34165843143058;531,052711018363;5,79874543561657;6,42283222875574;3,6510171372843;1,75918983320171;"-1 to 14";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"60";"Kazakhstan";"BSMMAT0";"BSBG01";"Boy";"Boy";50,5363962669217;0,903915103272336;50,5363962669217;0,903915103272336;0;NA;NA;524,629878789607;5,34165843143058;524,629878789607;5,34165843143058;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"61";"Jordan";"BSMMAT0";"BSBG01";"Girl";"Girl";50,4733381555364;2,58278994518666;50,4733381555364;2,58278994518666;0;NA;NA;394,851654141609;4,03451514001795;394,851654141609;4,03451514001795;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"62";"Jordan";"BSMMAT0";"BSBG01";"Girl";"Boy";50,4733381555364;2,58278994518666;49,5266618444636;2,58278994518666;-0,946676311072868;5,16557989037332;-0,183266222024194;394,851654141609;4,03451514001795;376,259253718098;5,37209354022966;-18,5924004235116;7,0376014725828;-2,64186605279428;"-32 to -5";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"63";"Jordan";"BSMMAT0";"BSBG01";"Boy";"Girl";49,5266618444636;2,58278994518666;50,4733381555364;2,58278994518666;0,946676311072868;5,16557989037332;0,183266222024194;376,259253718098;5,37209354022966;394,851654141609;4,03451514001795;18,5924004235116;7,0376014725828;2,64186605279428;"5 to 32";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"64";"Jordan";"BSMMAT0";"BSBG01";"Boy";"Boy";49,5266618444636;2,58278994518666;49,5266618444636;2,58278994518666;0;NA;NA;376,259253718098;5,37209354022966;376,259253718098;5,37209354022966;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"65";"Korea, Republic of";"BSMMAT0";"BSBG01";"Girl";"Girl";47,4138831718149;0,548383605829961;47,4138831718149;0,548383605829961;0;NA;NA;605,044751662261;2,64899983463679;605,044751662261;2,64899983463679;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"66";"Korea, Republic of";"BSMMAT0";"BSBG01";"Girl";"Boy";47,4138831718149;0,548383605829961;52,5861168281852;0,54838360582997;5,1722336563703;1,09676721165993;4,71589011905475;605,044751662261;2,64899983463679;606,382307167597;3,14706096081884;1,33755550533576;2,658552456596;0,50311420488139;"-4 to 7";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"67";"Korea, Republic of";"BSMMAT0";"BSBG01";"Boy";"Girl";52,5861168281852;0,54838360582997;47,4138831718149;0,548383605829961;-5,1722336563703;1,09676721165993;-4,71589011905475;606,382307167597;3,14706096081884;605,044751662261;2,64899983463679;-1,33755550533576;2,658552456596;-0,50311420488139;"-7 to 4";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"68";"Korea, Republic of";"BSMMAT0";"BSBG01";"Boy";"Boy";52,5861168281852;0,54838360582997;52,5861168281852;0,54838360582997;0;NA;NA;606,382307167597;3,14706096081884;606,382307167597;3,14706096081884;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"69";"Kuwait";"BSMMAT0";"BSBG01";"Girl";"Girl";50,696604836578;2,66452099670305;50,696604836578;2,66452099670305;0;NA;NA;395,968518915832;4,77625276700692;395,968518915832;4,77625276700692;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"70";"Kuwait";"BSMMAT0";"BSBG01";"Girl";"Boy";50,696604836578;2,66452099670305;49,303395163422;2,66452099670306;-1,39320967315595;5,32904199340611;-0,261437172925234;395,968518915832;4,77625276700692;388,712425596763;7,3376015714108;-7,25609331906851;7,66306411238128;-0,946891897634626;"-22 to 8";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"71";"Kuwait";"BSMMAT0";"BSBG01";"Boy";"Girl";49,303395163422;2,66452099670306;50,696604836578;2,66452099670305;1,39320967315595;5,32904199340611;0,261437172925234;388,712425596763;7,3376015714108;395,968518915832;4,77625276700692;7,25609331906851;7,66306411238128;0,946891897634626;"-8 to 22";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"72";"Kuwait";"BSMMAT0";"BSBG01";"Boy";"Boy";49,303395163422;2,66452099670306;49,303395163422;2,66452099670306;0;NA;NA;388,712425596763;7,3376015714108;388,712425596763;7,3376015714108;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"73";"Lebanon";"BSMMAT0";"BSBG01";"Girl";"Girl";53,3790072074064;1,61622283751917;53,3790072074064;1,61622283751917;0;NA;NA;441,252287359753;3,7534676053637;441,252287359753;3,7534676053637;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
"74";"Lebanon";"BSMMAT0";"BSBG01";"Girl";"Boy";53,3790072074064;1,61622283751917;46,6209927925936;1,61622283751917;-6,75801441481283;3,23244567503834;-2,0906815130722;441,252287359753;3,7534676053637;443,86912174029;4,5013955510948;2,6168343805366;3,86581887239473;0,676915930858284;"-5 to 10";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 5m";150;5;"NONE"
