"";"IDCNTRY";"EqVar";"b";"beta";"b.se";"beta.se";"b.t";"beta.t";"xvar";"dvar";"weight";"method";"jk2type";"shortcut";"missoptn";"date";"time";"reps";"npv";"selcrit"
"98";"England";"HISCED_D5";-40,760483594681;-0,149562082466691;7,3883653091199;0,0265224564043217;-5,51684735246752;-5,63907355286747;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"99";"England";"SGENDER_D2";12,6490989167876;0,0608594921793206;8,06475894352392;0,0382622337218667;1,5684410414951;1,59058910730922;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"100";"Estonia";"(CONSTANT)";883,557564342048;NA;78,3084286244802;NA;11,2830455145391;NA;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"101";"Estonia";"OPDISC";1,34675118456923;0,129534784672828;0,269292309978915;0,0250118083251832;5,00107554008757;5,17894520015194;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"102";"Estonia";"SAGE";-27,8343851147547;-0,14619650807683;5,09098033384109;0,0256415890773811;-5,46739199319475;-5,70153852928689;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"103";"Estonia";"HISCED_D1";-139,056940231564;-0,024885777528788;29,5955643383555;0,011608762630798;-4,69857369982121;-2,14370629499876;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"104";"Estonia";"HISCED_D3";-66,300348371934;-0,156259337854688;8,8405306475778;0,0208106416384481;-7,4995892231989;-7,50862662331351;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"105";"Estonia";"HISCED_D4";-32,3652134108644;-0,171259809563862;5,64056714122484;0,027994399117657;-5,73793602673726;-6,11764549201709;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"106";"Estonia";"HISCED_D5";-22,5455990403852;-0,0953832228424598;5,82200494928263;0,0235977040495625;-3,87248022576195;-4,04205522037761;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"107";"Estonia";"SGENDER_D2";25,7994699318221;0,142424210851938;3,79300570271551;0,0205661670740615;6,80185371547203;6,92517037030037;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"108";"Finland";"(CONSTANT)";712,73315570674;NA;66,8503805947636;NA;10,6616170224552;NA;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"109";"Finland";"OPDISC";0,933728816076467;0,0887419379324877;0,203965589207963;0,0192704281005213;4,57787423703337;4,60508388654256;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"110";"Finland";"SAGE";-11,761737603161;-0,0478451953950512;4,56730859980588;0,0188849134809843;-2,57520098459317;-2,53351414308716;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"111";"Finland";"HISCED_D1";-94,4606123299714;-0,0401997405506621;50,722975427931;0,0211345612966055;-1,86228452753495;-1,90208540345329;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"112";"Finland";"HISCED_D2";-86,3219340405683;-0,126013679737706;12,7081101613201;0,023483776598943;-6,79266491592966;-5,36598869465392;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"113";"Finland";"HISCED_D3";-62,594165505165;-0,156074334707878;7,45616299757851;0,0183215904005099;-8,39495669897416;-8,51860189514633;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"114";"Finland";"HISCED_D4";-38,7489016621467;-0,224146936579585;4,6821025434532;0,0269769284676783;-8,27596177198807;-8,30883830411387;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"115";"Finland";"HISCED_D5";-9,98625536775494;-0,050407223373345;4,94154037695229;0,0249359428892734;-2,02087903891903;-2,02146851222652;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"116";"Finland";"SGENDER_D2";26,7897863220815;0,159662141495936;4,04740212541152;0,0233427027573503;6,61900782081485;6,83991666070718;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"117";"Greece";"(CONSTANT)";448,442739669232;NA;70,81097719645;NA;6,33295510701855;NA;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"118";"Greece";"OPDISC";2,82593338268971;0,277768018942997;0,205927257154625;0,0185945353921356;13,7229690801339;14,9381532307861;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"119";"Greece";"SAGE";-7,2774298887147;-0,028901301807344;5,06287329304161;0,0203763665006067;-1,43741102482592;-1,41837367356361;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"120";"Greece";"HISCED_D1";-99,3729282921267;-0,0457973137601231;35,4903742930338;0,0173374355812538;-2,79999662645519;-2,64152755149335;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"121";"Greece";"HISCED_D2";-40,7538891607768;-0,0721966688857986;10,7601792907839;0,0183253284359242;-3,78747305778471;-3,93972032415349;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"122";"Greece";"HISCED_D3";-59,4909869122151;-0,168473976878506;8,52051974932916;0,0228338959166064;-6,98208426978871;-7,37824055491029;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"123";"Greece";"HISCED_D4";-52,3405778296388;-0,254960775419414;5,32473277324695;0,0245052719487101;-9,82970978236006;-10,4043234432595;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"124";"Greece";"HISCED_D5";-17,2549056171549;-0,0693230208496254;5,49697502127047;0,0217668270951374;-3,13898199471296;-3,18480137443237;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"125";"Greece";"SGENDER_D2";24,7909802047296;0,126467679013767;4,19905947584107;0,0211765700515653;5,90393642846986;5,97205679228583;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"126";"Guatemala";"(CONSTANT)";540,092209101057;NA;27,4533540812839;NA;19,6730864834203;NA;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"127";"Guatemala";"OPDISC";1,59733369268082;0,205693771471342;0,173354431970551;0,0236706585866977;9,21426510140892;8,68982038323754;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"128";"Guatemala";"SAGE";-9,77596864782863;-0,126457393698837;1,53250420057946;0,0200517188282553;-6,37908114322442;-6,30656128693779;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"129";"Guatemala";"HISCED_D1";-66,1650830990442;-0,348606799449974;10,4238056745098;0,0459302410741059;-6,34749775322879;-7,58991878330262;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"130";"Guatemala";"HISCED_D2";-48,4045200619408;-0,286522987505964;10,043951058392;0,0519672971525506;-4,81927080095613;-5,51352491288652;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"131";"Guatemala";"HISCED_D3";-35,5182159189211;-0,181073297676156;9,11878331592907;0,0424633081306251;-3,89506085278684;-4,26422965255418;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"132";"Guatemala";"HISCED_D4";-6,19108195654189;-0,0291996760119156;9,20762102036378;0,0433215032923139;-0,67238670475789;-0,674022686029371;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"133";"Guatemala";"HISCED_D5";-27,4766209281078;-0,072639286490824;10,4736052297599;0,0266765196091912;-2,62341575086631;-2,72296714695109;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"134";"Guatemala";"SGENDER_D2";-0,6751553734467;-0,004539486661164;3,04484755475081;0,0205100395559174;-0,22173700367799;-0,221329980802221;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"135";"Hong Kong, SAR";"(CONSTANT)";614,812512304426;NA;55,2645569107372;NA;11,1248971614387;NA;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"136";"Hong Kong, SAR";"OPDISC";2,19588103321882;0,239672017758447;0,25128674809123;0,0248069458327543;8,73854689870717;9,66148833372271;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"137";"Hong Kong, SAR";"SAGE";-11,4394250358826;-0,0936158838869865;3,84916357661113;0,0314737916546186;-2,97192488918698;-2,97440756151313;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"138";"Hong Kong, SAR";"HISCED_D1";-28,5322404530044;-0,0346600937439103;22,6123915756713;0,0281058523490425;-1,26179667274568;-1,2331984568008;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"139";"Hong Kong, SAR";"HISCED_D2";-20,714818265682;-0,0494540104686471;11,269084321999;0,0260493543380136;-1,83819888766325;-1,89847356010967;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"140";"Hong Kong, SAR";"HISCED_D3";-29,0735978106084;-0,143627201189986;7,5631370137447;0,0359349640504989;-3,84411888317931;-3,9968650306189;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"141";"Hong Kong, SAR";"HISCED_D4";-23,7491373454935;-0,119491034341335;6,83251325221116;0,0344108896410926;-3,47590066331854;-3,47247733457732;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"142";"Hong Kong, SAR";"HISCED_D5";-15,5884472909554;-0,0406788256564822;8,50448456224926;0,0223558936590408;-1,83296790967806;-1,81960185877121;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"143";"Hong Kong, SAR";"SGENDER_D2";14,8220308674247;0,0772002329760034;8,5242393099857;0,0439724073067549;1,73880980207365;1,75565173035555;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"144";"Indonesia";"(CONSTANT)";484,091388100555;NA;30,051391474786;NA;16,1087844636653;NA;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"145";"Indonesia";"OPDISC";1,61919215492335;0,224154027017239;0,156635953393321;0,0205505770133295;10,3372956198471;10,9074322765656;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"146";"Indonesia";"SAGE";-8,4885837230092;-0,0906853611925023;2,05397211496234;0,0213639189056132;-4,13276483218704;-4,24479055519518;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"147";"Indonesia";"HISCED_D1";-42,5237544612904;-0,111436230092865;11,7653958996233;0,0355002846537381;-3,61430714478993;-3,13902356501615;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"148";"Indonesia";"HISCED_D2";-31,2740815984251;-0,194563668320178;7,75293294082202;0,0469754667949978;-4,033838785546;-4,14181447454815;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"149";"Indonesia";"HISCED_D3";-35,7224163690646;-0,223915756725349;7,25109175423536;0,0434851455392262;-4,92648797999269;-5,14924703479176;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"150";"Indonesia";"HISCED_D4";-19,2417253373467;-0,127709255041767;6,21932299874284;0,0399811198615245;-3,09386171794521;-3,19423906794233;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"151";"Indonesia";"HISCED_D5";-1,10205865342688;-0,00277504714564413;6,47826842515541;0,016161746084752;-0,170116238028596;-0,17170466180398;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"152";"Indonesia";"SGENDER_D2";12,7177373983574;0,0917311844449834;2,86241658418247;0,0206270737906111;4,44300716696331;4,44712543214621;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"153";"Ireland";"(CONSTANT)";688,314978882715;NA;74,7557449687898;NA;9,20751949124557;NA;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"154";"Ireland";"OPDISC";2,21009875661068;0,240104437395024;0,165106792019328;0,0169969136694857;13,3858742549607;14,1263550585704;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"155";"Ireland";"SAGE";-17,1042768815281;-0,0770051965193557;5,25562871691251;0,023704658226782;-3,25446826684825;-3,24852591345753;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"156";"Ireland";"HISCED_D1";-114,053123074131;-0,066204722536034;31,0306111597665;0,0223176306369304;-3,67550360148913;-2,96647630803965;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"157";"Ireland";"HISCED_D2";-93,599846729196;-0,137369352781982;13,9138490956198;0,0230410233561042;-6,7270994593913;-5,96194668348312;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"158";"Ireland";"HISCED_D3";-51,6900092860231;-0,129650948080668;9,41960272218816;0,0234490539529888;-5,48749356108891;-5,52904813731913;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"159";"Ireland";"HISCED_D4";-52,4086299173171;-0,237758184784772;5,26302081559616;0,0225118306956076;-9,95789903813645;-10,5614771183919;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"160";"Ireland";"HISCED_D5";-13,5612832977836;-0,0646326403179093;4,75398000093027;0,0224647402241418;-2,85261681688394;-2,87707045231939;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"161";"Ireland";"SGENDER_D2";8,33540642289755;0,041614541781136;5,55270444135089;0,0275412536497713;1,50114354382414;1,5109893801614;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"162";"Italy";"(CONSTANT)";663,674206822905;NA;51,3178514428979;NA;12,932618731347;NA;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"163";"Italy";"OPDISC";2,04826059757513;0,208598585749619;0,169677703409719;0,0171329497627581;12,0714776096964;12,1752873053448;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"164";"Italy";"SAGE";-15,7231384866867;-0,0901365530948062;3,75850384301242;0,0218984478286392;-4,18335038180637;-4,11611607362071;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"165";"Italy";"HISCED_D1";-99,6344302686539;-0,0843439892600412;15,1197389038844;0,0145080837873451;-6,58969251400611;-5,81358575648783;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"166";"Italy";"HISCED_D2";-106,683280404812;-0,170582314387421;14,4259476754713;0,0274292541998423;-7,39523550235855;-6,21899207118805;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"167";"Italy";"HISCED_D3";-61,3137612253041;-0,315017905701823;5,86893363341067;0,0285553367129673;-10,4471723578977;-11,0318399978373;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"168";"Italy";"HISCED_D4";-23,1399471256867;-0,130277426994096;4,31996888918218;0,0238084200113965;-5,35650781736703;-5,47190560867689;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"169";"Italy";"HISCED_D5";-35,1024705061291;-0,103258197272214;7,53358311458102;0,0225821742005039;-4,65946548571148;-4,57255339345979;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
"170";"Italy";"SGENDER_D2";12,5296086908646;0,0714890464280021;3,0821217441328;0,0174216162766701;4,06525430564718;4,10346808773052;" HISCED_d1 HISCED_d2 HISCED_d3 HISCED_d4 HISCED_d5 SGENDER_d2 SAGE OPDISC";"PV_CIV";"TOTWGTS";"JRR";"HALF";"N";"listwise";"04-MAR-26";"15h50m";75;5;"NONE"
