"";"IDCNTRY";"percentile";"dvar";"groupvar";"refgroup";"compgroup";"val";"val_se";"cval";"cval_se";"valdiff";"valdiff_se";"valdiff_t";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"57";"Austria";50;"BSMMAT0";"BSBG01";"<Other>";"<Other>";520,108092;16,4422528842195;520,108092;16,4422528842195;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"58";"Austria";90;"BSMMAT0";"BSBG01";"Girl";"Girl";598,88941;3,94750946800642;598,88941;3,94750946800642;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"59";"Austria";90;"BSMMAT0";"BSBG01";"Girl";"Boy";598,88941;3,94750946800642;607,857742;3,98754555426696;8,96833200000001;5,34996240910108;1,67633551681476;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"60";"Austria";90;"BSMMAT0";"BSBG01";"Girl";"<Other>";598,88941;3,94750946800642;604,85492;17,427894276409;5,96550999999999;18,1971078356422;0,327827369815081;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"61";"Austria";90;"BSMMAT0";"BSBG01";"Boy";"Girl";607,857742;3,98754555426696;598,88941;3,94750946800642;-8,96833200000001;5,34996240910108;-1,67633551681476;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"62";"Austria";90;"BSMMAT0";"BSBG01";"Boy";"Boy";607,857742;3,98754555426696;607,857742;3,98754555426696;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"63";"Austria";90;"BSMMAT0";"BSBG01";"Boy";"<Other>";607,857742;3,98754555426696;604,85492;17,427894276409;-3,00282200000001;18,5252093360266;-0,162093822829863;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"64";"Austria";90;"BSMMAT0";"BSBG01";"<Other>";"Girl";604,85492;17,427894276409;598,88941;3,94750946800642;-5,96550999999999;18,1971078356422;-0,327827369815081;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"65";"Austria";90;"BSMMAT0";"BSBG01";"<Other>";"Boy";604,85492;17,427894276409;607,857742;3,98754555426696;3,00282200000001;18,5252093360266;0,162093822829863;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"66";"Austria";90;"BSMMAT0";"BSBG01";"<Other>";"<Other>";604,85492;17,427894276409;604,85492;17,427894276409;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"67";"Bahrain";10;"BSMMAT0";"BSBG01";"Girl";"Girl";314,91093;4,17290448365763;314,91093;4,17290448365763;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"68";"Bahrain";10;"BSMMAT0";"BSBG01";"Girl";"Boy";314,91093;4,17290448365763;294,907436;4,02929419031995;-20,003494;5,48124147690977;-3,64944585715965;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"69";"Bahrain";10;"BSMMAT0";"BSBG01";"Boy";"Girl";294,907436;4,02929419031995;314,91093;4,17290448365763;20,003494;5,48124147690977;3,64944585715965;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"70";"Bahrain";10;"BSMMAT0";"BSBG01";"Boy";"Boy";294,907436;4,02929419031995;294,907436;4,02929419031995;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"71";"Bahrain";50;"BSMMAT0";"BSBG01";"Girl";"Girl";427,120016;4,12483278252659;427,120016;4,12483278252659;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"72";"Bahrain";50;"BSMMAT0";"BSBG01";"Girl";"Boy";427,120016;4,12483278252659;413,90035;4,98785633479555;-13,219666;5,84545465607475;-2,26152913294123;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"73";"Bahrain";50;"BSMMAT0";"BSBG01";"Boy";"Girl";413,90035;4,98785633479555;427,120016;4,12483278252659;13,219666;5,84545465607475;2,26152913294123;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"74";"Bahrain";50;"BSMMAT0";"BSBG01";"Boy";"Boy";413,90035;4,98785633479555;413,90035;4,98785633479555;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"75";"Bahrain";90;"BSMMAT0";"BSBG01";"Girl";"Girl";550,781024;5,06620963155156;550,781024;5,06620963155156;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"76";"Bahrain";90;"BSMMAT0";"BSBG01";"Girl";"Boy";550,781024;5,06620963155156;562,818686;6,93672177153412;12,037662;7,23673486515659;1,66341067129029;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"77";"Bahrain";90;"BSMMAT0";"BSBG01";"Boy";"Girl";562,818686;6,93672177153412;550,781024;5,06620963155156;-12,037662;7,23673486515659;-1,66341067129029;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"78";"Bahrain";90;"BSMMAT0";"BSBG01";"Boy";"Boy";562,818686;6,93672177153412;562,818686;6,93672177153412;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"79";"Brazil";10;"BSMMAT0";"BSBG01";"Girl";"Girl";261,90637;3,36658908779642;261,90637;3,36658908779642;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"80";"Brazil";10;"BSMMAT0";"BSBG01";"Girl";"Boy";261,90637;3,36658908779642;277,677074;3,64487681331291;15,770704;3,68323324591802;4,2817554433942;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"81";"Brazil";10;"BSMMAT0";"BSBG01";"Girl";"<Other>";261,90637;3,36658908779642;282,711666;15,7070812539951;20,805296;15,1914350955133;1,36954118351496;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"82";"Brazil";10;"BSMMAT0";"BSBG01";"Boy";"Girl";277,677074;3,64487681331291;261,90637;3,36658908779642;-15,770704;3,68323324591802;-4,2817554433942;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"83";"Brazil";10;"BSMMAT0";"BSBG01";"Boy";"Boy";277,677074;3,64487681331291;277,677074;3,64487681331291;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"84";"Brazil";10;"BSMMAT0";"BSBG01";"Boy";"<Other>";277,677074;3,64487681331291;282,711666;15,7070812539951;5,034592;15,6737566722264;0,321211570734742;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"85";"Brazil";10;"BSMMAT0";"BSBG01";"<Other>";"Girl";282,711666;15,7070812539951;261,90637;3,36658908779642;-20,805296;15,1914350955133;-1,36954118351496;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"86";"Brazil";10;"BSMMAT0";"BSBG01";"<Other>";"Boy";282,711666;15,7070812539951;277,677074;3,64487681331291;-5,034592;15,6737566722264;-0,321211570734742;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"87";"Brazil";10;"BSMMAT0";"BSBG01";"<Other>";"<Other>";282,711666;15,7070812539951;282,711666;15,7070812539951;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"88";"Brazil";50;"BSMMAT0";"BSBG01";"Girl";"Girl";362,535916;2,8800554383164;362,535916;2,8800554383164;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"89";"Brazil";50;"BSMMAT0";"BSBG01";"Girl";"Boy";362,535916;2,8800554383164;382,23559;3,04574611938357;19,699674;3,26263331524337;6,03796752395098;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"90";"Brazil";50;"BSMMAT0";"BSBG01";"Girl";"<Other>";362,535916;2,8800554383164;384,656016;15,4623302874414;22,1201;15,4426329316853;1,43240470053613;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"91";"Brazil";50;"BSMMAT0";"BSBG01";"Boy";"Girl";382,23559;3,04574611938357;362,535916;2,8800554383164;-19,699674;3,26263331524337;-6,03796752395098;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"92";"Brazil";50;"BSMMAT0";"BSBG01";"Boy";"Boy";382,23559;3,04574611938357;382,23559;3,04574611938357;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"93";"Brazil";50;"BSMMAT0";"BSBG01";"Boy";"<Other>";382,23559;3,04574611938357;384,656016;15,4623302874414;2,420426;15,0867825406548;0,160433544626073;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"94";"Brazil";50;"BSMMAT0";"BSBG01";"<Other>";"Girl";384,656016;15,4623302874414;362,535916;2,8800554383164;-22,1201;15,4426329316853;-1,43240470053613;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"95";"Brazil";50;"BSMMAT0";"BSBG01";"<Other>";"Boy";384,656016;15,4623302874414;382,23559;3,04574611938357;-2,420426;15,0867825406548;-0,160433544626073;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"96";"Brazil";50;"BSMMAT0";"BSBG01";"<Other>";"<Other>";384,656016;15,4623302874414;384,656016;15,4623302874414;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"97";"Brazil";90;"BSMMAT0";"BSBG01";"Girl";"Girl";480,098898;7,03495874034556;480,098898;7,03495874034556;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"98";"Brazil";90;"BSMMAT0";"BSBG01";"Girl";"Boy";480,098898;7,03495874034556;508,578836;8,35582157824988;28,479938;8,31891769796017;3,4235148169555;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"99";"Brazil";90;"BSMMAT0";"BSBG01";"Girl";"<Other>";480,098898;7,03495874034556;509,636266;25,0477362106893;29,537368;23,8484209495732;1,23854606820535;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"100";"Brazil";90;"BSMMAT0";"BSBG01";"Boy";"Girl";508,578836;8,35582157824988;480,098898;7,03495874034556;-28,479938;8,31891769796017;-3,4235148169555;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"101";"Brazil";90;"BSMMAT0";"BSBG01";"Boy";"Boy";508,578836;8,35582157824988;508,578836;8,35582157824988;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"102";"Brazil";90;"BSMMAT0";"BSBG01";"Boy";"<Other>";508,578836;8,35582157824988;509,636266;25,0477362106893;1,05742999999999;24,6738856735053;0,0428562413716398;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"103";"Brazil";90;"BSMMAT0";"BSBG01";"<Other>";"Girl";509,636266;25,0477362106893;480,098898;7,03495874034556;-29,537368;23,8484209495732;-1,23854606820535;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"104";"Brazil";90;"BSMMAT0";"BSBG01";"<Other>";"Boy";509,636266;25,0477362106893;508,578836;8,35582157824988;-1,05742999999999;24,6738856735053;-0,0428562413716398;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"105";"Brazil";90;"BSMMAT0";"BSBG01";"<Other>";"<Other>";509,636266;25,0477362106893;509,636266;25,0477362106893;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"106";"Chile";10;"BSMMAT0";"BSBG01";"Girl";"Girl";302,269758;4,96783549842327;302,269758;4,96783549842327;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"107";"Chile";10;"BSMMAT0";"BSBG01";"Girl";"Boy";302,269758;4,96783549842327;319,012142;6,564498223714;16,742384;6,31341145207143;2,65187595123502;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
"108";"Chile";10;"BSMMAT0";"BSBG01";"Girl";"<Other>";302,269758;4,96783549842327;319,259452;21,064424562819;16,989694;21,0809356170284;0,805926943122788;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h27m";250;5;"NONE"
