"";"IDCNTRY";"EqVar";"TOTWGT";"mean";"stdev";"var";"TOTWGT.se";"mean.se";"stdev.se";"var.se";"NObs";"xvar";"dvar";"weight";"method";"jk2type";"shortcut";"missoptn";"date";"time";"reps";"npv";"selcrit"
"70";"Georgia";"BSDGSLM_D3";38403,6932829997;0,330184007292164;0,470285325794434;0,221168287657577;1116,1540815373;0,0134369172199183;0,00485210344089845;0,00456350826849783;3980;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"71";"Georgia";"BSBG01_D2";38403,6932829997;0,523277601425275;0,499464362214521;0,249464649122358;1116,1540815373;0,00878873310968229;0,000409915350310865;0,00040947117595547;3980;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"72";"Georgia";"BSSSCI0_";38403,6932829997;445,148307907091;85,1570112512183;7252,54610096741;1116,1540815373;3,10607832845814;1,76783716711479;301,248580177421;3980;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"73";"Hong Kong, SAR";"BSDAGE";58959,3016779993;14,2374839567473;0,65634495486961;0,43078869978279;912,009025393995;0,0188128655204681;0,0189185732739352;0,0248328563135834;4131;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"74";"Hong Kong, SAR";"BSMALG0_";58959,3016779993;593,150027489323;78,9834419572699;6240,09219101426;912,009025393995;4,69850363134013;2,91590004655526;460,601155605138;4131;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"75";"Hong Kong, SAR";"BSDGSLM_D2";58959,3016779993;0,389031443779107;0,487534625391255;0,237690010955391;912,009025393995;0,00812349924231018;0,00184917660301734;0,00180305106803575;4131;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"76";"Hong Kong, SAR";"BSDGSLM_D3";58959,3016779993;0,464605136482167;0,498749859822201;0,248751422672665;912,009025393995;0,0105643643583046;0,000750050411501002;0,000748164263128096;4131;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"77";"Hong Kong, SAR";"BSBG01_D2";58959,3016779993;0,525299370100192;0,499363766508327;0,249364171301383;912,009025393995;0,0208624097419175;0,00106186598517758;0,00106043809215887;4131;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"78";"Hong Kong, SAR";"BSSSCI0_";58959,3016779993;545,93964097924;71,275847636867;5080,55657716381;912,009025393995;3,91993510232974;2,18889887278696;312,080256399964;4131;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"79";"Hungary";"BSDAGE";84864,822461001;14,7021252379279;0,523870727929028;0,27444053958089;2142,86215117342;0,0126709239505783;0,0149527383401151;0,0156655109730015;4885;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"80";"Hungary";"BSMALG0_";84864,822461001;502,94903835493;95,9996152232406;9216,52805250102;2142,86215117342;4,12731612101034;2,32415037589663;446,029650047528;4885;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"81";"Hungary";"BSDGSLM_D2";84864,822461001;0,311208791488804;0,462990718581928;0,21436040549301;2142,86215117342;0,0107230858031327;0,00437254275836585;0,00404881469825416;4885;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"82";"Hungary";"BSDGSLM_D3";84864,822461001;0,581306296135486;0,493347903823338;0,243392154206882;2142,86215117342;0,0134896972116024;0,00222342770224457;0,00219379207124811;4885;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"83";"Hungary";"BSBG01_D2";84864,822461001;0,503311207392537;0,499991981608165;0,249991981672459;2142,86215117342;0,00871619122737243;5,95512794636849e-05;5,95498317478955e-05;4885;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"84";"Hungary";"BSSSCI0_";84864,822461001;527,495078148213;85,1942610146747;7258,77897547933;2142,86215117342;3,38740578813357;2,27873822083477;388,062342984024;4885;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"85";"Iran, Islamic Republic of";"BSDAGE";956072,217088017;14,1509091884091;0,450532430443695;0,202979470881503;10481,374699025;0,00966105868116755;0,0211979291488996;0,0190883058180569;6099;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"86";"Iran, Islamic Republic of";"BSMALG0_";956072,217088017;437,621005501137;100,15831134467;10034,5485028528;10481,374699025;5,12583353452202;3,28581729045667;655,862123646843;6099;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"87";"Iran, Islamic Republic of";"BSDGSLM_D2";956072,217088017;0,392963251569325;0,488409033484132;0,238543383988904;10481,374699025;0,00860134993089003;0,00188522948994526;0,00184147097759781;6099;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"88";"Iran, Islamic Republic of";"BSDGSLM_D3";956072,217088017;0,282827400920182;0,450373483194477;0,202836274364726;10481,374699025;0,0113769735717098;0,00548651076685844;0,00494170140683463;6099;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"89";"Iran, Islamic Republic of";"BSBG01_D2";956072,217088017;0,523246434123651;0,49945957215985;0,249459864222101;10481,374699025;0,00873099716375755;0,000407681781860481;0,00040722441314561;6099;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"90";"Iran, Islamic Republic of";"BSSSCI0_";956072,217088017;456,555116809527;89,3083326767729;7976,53508006289;10481,374699025;3,99975122861374;2,34500807893112;418,759171559324;6099;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"91";"Ireland";"BSDAGE";57982,8045610001;14,4309179701581;0,427185175128364;0,182487173849451;1078,09378478962;0,00948606816917724;0,00777132551283515;0,0066393399564277;4658;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"92";"Ireland";"BSMALG0_";57982,8045610001;500,972231180957;77,7127016231874;6039,29447330321;1078,09378478962;2,84443242148576;1,72535910511869;268,173222402447;4658;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"93";"Ireland";"BSDGSLM_D2";57982,8045610001;0,347072095725009;0,476043027931112;0,226616964441822;1078,09378478962;0,00920975817142202;0,00295871605058742;0,00281692092753368;4658;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"94";"Ireland";"BSDGSLM_D3";57982,8045610001;0,516495247026103;0,499732142082418;0,249732213830282;1078,09378478962;0,0122888568823487;0,000407006308841184;0,000406778916613708;4658;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"95";"Ireland";"BSBG01_D2";57982,8045610001;0,496207589057394;0,499989928967235;0,249989929068661;1078,09378478962;0,0112884855327495;9,42696745444698e-05;9,42645314055586e-05;4658;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"96";"Ireland";"BSSSCI0_";57982,8045610001;530,11160326517;80,0366429024364;6406,50410928057;1078,09378478962;2,84991504142519;2,53336145216265;405,249739144804;4658;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"97";"Israel";"BSDAGE";94774,0134650003;13,9508584203225;0,371926053731554;0,138328989444327;1423,15498376783;0,0066479710031145;0,00962422110471101;0,00715721782481703;5455;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"98";"Israel";"BSMALG0_";94774,0134650003;518,012321383459;110,007625937654;12102,8259215043;1423,15498376783;4,64321630770014;2,6800893001616;590,186735425691;5455;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"99";"Israel";"BSDGSLM_D2";94774,0134650003;0,362499972839997;0,480724641476628;0,231096180922833;1423,15498376783;0,00666989087683589;0,0019078208330811;0,0018342614835096;5455;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"100";"Israel";"BSDGSLM_D3";94774,0134650003;0,443991307686251;0,49685574482657;0,246865631167166;1423,15498376783;0,0109910448916469;0,00123921864165526;0,0012314095298841;5455;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"101";"Israel";"BSBG01_D2";94774,0134650003;0,506392727946713;0,499961769018307;0,249961770479915;1423,15498376783;0,0122266718030918;0,000163144736650747;0,000163125346597962;5455;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"102";"Israel";"BSSSCI0_";94774,0134650003;507,90435026108;103,410775836137;10694,1911156122;1423,15498376783;3,88396468697548;2,50810539675855;518,868505156094;5455;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"103";"Italy";"BSDAGE";525838,958934002;13,8058975113515;0,502191978743502;0,252196783514313;6183,52151390845;0,0121722294970877;0,0132174739051206;0,0132744584561215;4459;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"104";"Italy";"BSMALG0_";525838,958934002;481,467018099446;76,0277674046664;5780,60459803928;6183,52151390845;3,01443489358413;1,68260124595555;255,896814561387;4459;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"105";"Italy";"BSDGSLM_D2";525838,958934002;0,32303102438882;0,467634897697397;0,218682397544455;6183,52151390845;0,00924262404765838;0,00349778718736634;0,00327133635413111;4459;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"106";"Italy";"BSDGSLM_D3";525838,958934002;0,508332230633657;0,499931044477408;0,249931049232272;6183,52151390845;0,0119229376853366;0,000200786934099951;0,000200755782022214;4459;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"107";"Italy";"BSBG01_D2";525838,958934002;0,508954487924488;0,499920286070849;0,24992029242516;6183,52151390845;0,00840658103438787;0,000151165342315207;0,00015114014431483;4459;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"108";"Italy";"BSSSCI0_";525838,958934002;499,002767872421;75,6986498907394;5730,70600271283;6183,52151390845;2,4448744801312;1,68789995358095;255,768911835323;4459;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"109";"Japan";"BSDAGE";1142707,70036501;14,4564108743697;0,28162287694418;0,0793114448183165;16455,5033297859;0,00350723741127128;0,00178855147206829;0,00100738841954306;4737;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"110";"Japan";"BSMALG0_";1142707,70036501;596,039077403027;100,727198866303;10146,0959779625;16455,5033297859;2,80173852027679;1,28449388775265;258,678694541911;4737;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"111";"Japan";"BSDGSLM_D2";1142707,70036501;0,322571891979248;0,467460648304972;0,218519457713705;16455,5033297859;0,00838713174580497;0,00318339145172191;0,00297619851280411;4737;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"112";"Japan";"BSDGSLM_D3";1142707,70036501;0,585805665231072;0,492582582061033;0,242637600149915;16455,5033297859;0,010647687182688;0,00185478649272969;0,00182724574747404;4737;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"113";"Japan";"BSBG01_D2";1142707,70036501;0,489329275550856;0,499886341400606;0,249886354318883;16455,5033297859;0,00972584648257481;0,000213018029689784;0,000212954992645301;4737;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"114";"Japan";"BSSSCI0_";1142707,70036501;570,989029908816;74,7553009865115;5588,90890383886;16455,5033297859;1,79103205618021;1,30803444144553;194,986394137633;4737;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"115";"Jordan";"BSDAGE";122328,086612001;13,8336984308195;0,419990360916514;0,176391903262783;2583,04423544053;0,0112789149598714;0,0114243759892451;0,00959481784252354;7734;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"116";"Jordan";"BSMALG0_";122328,086612001;419,778708951567;96,5527663172765;9323,58407748801;2583,04423544053;3,39535827291985;1,98776887174728;383,907104310007;7734;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"117";"Jordan";"BSDGSLM_D2";122328,086612001;0,374921140060574;0,484104528593575;0,234357194604808;2583,04423544053;0,00810755789429969;0,00209496080985873;0,00202831846726073;7734;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"118";"Jordan";"BSDGSLM_D3";122328,086612001;0,239309883075766;0,426663979127409;0,182042151084834;2583,04423544053;0,00840712943599258;0,00513693868324619;0,00438340419243096;7734;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"119";"Jordan";"BSBG01_D2";122328,086612001;0,490606059460036;0,499913789428559;0,249913796860822;2583,04423544053;0,0258754441711103;0,000506403135750405;0,000506271703578505;7734;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"120";"Jordan";"BSSSCI0_";122328,086612001;429,615680692103;97,4723205372225;9501,53231318379;2583,04423544053;3,1924341947697;1,89995292477055;369,878806438974;7734;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"121";"Kazakhstan";"BSDAGE";229978,598747998;14,3371123045993;0,568866991629701;0,323609654165827;6259,47692102764;0,0143237749593953;0,0151391225262636;0,0172230815747289;4851;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"122";"Kazakhstan";"BSMALG0_";229978,598747998;555,257341220246;100,287394293248;10060,0040929907;6259,47692102764;5,63840833721664;2,92870204098998;588,252458022184;4851;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"123";"Kazakhstan";"BSDGSLM_D2";229978,598747998;0,542782459479119;0,498167381774991;0,248170740264549;6259,47692102764;0,0112670257041624;0,000968291942762291;0,000964719974809594;4851;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"124";"Kazakhstan";"BSDGSLM_D3";229978,598747998;0,117372648028776;0,321864505632572;0,1035967599861;6259,47692102764;0,008449596685;0,0100448584837947;0,00646601090795139;4851;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"125";"Kazakhstan";"BSBG01_D2";229978,598747998;0,503300284131362;0,499990195043554;0,249990195139691;6259,47692102764;0,00911393676731237;6,33157492430889e-05;6,33136370392264e-05;4851;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"126";"Kazakhstan";"BSSSCI0_";229978,598747998;533,06993789775;89,6437691410507;8036,38321335198;6259,47692102764;4,44198058733667;2,45855951738251;440,974722941623;4851;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"127";"Korea, Republic of";"BSDAGE";566818,876019002;14,4029409315699;0,324673582215534;0,105412934988667;6888,01945617312;0,00561026419609172;0,00594199564585312;0,0038581597287347;5304;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"128";"Korea, Republic of";"BSMALG0_";566818,876019002;612,153655519566;96,8014754016549;9372,83759985471;6888,01945617312;2,89903799962558;2,1756017084763;419,440345431186;5304;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"129";"Korea, Republic of";"BSDGSLM_D2";566818,876019002;0,338120304500191;0,473070141746255;0,223795359011822;6888,01945617312;0,00680697402708021;0,00232932056343694;0,00220384505240003;5304;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"130";"Korea, Republic of";"BSDGSLM_D3";566818,876019002;0,582112961716077;0,493211811174032;0,243257890681569;6888,01945617312;0,00815527414089431;0,00135785042127633;0,00133940182261086;5304;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"131";"Korea, Republic of";"BSBG01_D2";566818,876019002;0,525849294062687;0,499331807395043;0,2493322538764;6888,01945617312;0,00547594236563723;0,000283614598699087;0,000283233032505859;5304;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"132";"Korea, Republic of";"BSSSCI0_";566818,876019002;555,645204371987;77,9848305756234;6081,80548898577;6888,01945617312;2,20558870972358;1,13242027253306;176,598236162216;5304;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"133";"Kuwait";"BSDAGE";35608,093823;13,7436815084556;0,709665878193901;0,503625658672721;735,861738299637;0,0248271668640652;0,0266460166689915;0,0378131802925567;4135;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"134";"Kuwait";"BSMALG0_";35608,093823;384,761655035786;101,434510371529;10291,8410386354;735,861738299637;4,9022109905304;3,90702443564782;792,660991338033;4135;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"135";"Kuwait";"BSDGSLM_D2";35608,093823;0,376781444653857;0,484586196968856;0,234823782292738;735,861738299637;0,011167247570108;0,00284049708173974;0,00275275149752233;4135;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"136";"Kuwait";"BSDGSLM_D3";35608,093823;0,360959347778902;0,480285514219157;0,23067417516876;735,861738299637;0,0143224604162213;0,00414682333240157;0,00398317251610136;4135;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"137";"Kuwait";"BSBG01_D2";35608,093823;0,488791036709686;0,499881362611446;0,249881376686276;735,861738299637;0,0264361153103371;0,000627290573674125;0,000627037072805969;4135;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"138";"Kuwait";"BSSSCI0_";35608,093823;411,432405889324;109,441291404801;11980,1958542538;735,861738299637;5,19883155432303;3,86909018129558;845,652019089944;4135;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"139";"Lebanon";"BSDAGE";57923,8486829999;14,1806803529541;0,940861169906951;0,885219741038676;1521,99459581366;0,0286273514802253;0,0348221345699814;0,0655169371483048;3790;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
"140";"Lebanon";"BSMALG0_";57923,8486829999;466,549976039659;76,365672626926;5832,16253419618;1521,99459581366;3,93742643914266;1,7982387928359;274,663328575894;3790;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"15h13m";150;5;"NONE"
