"";"IDCNTRY";"BSBG01";"dvar";"n";"TOTWGT";"sumw_se";"pct";"pct_se";"mnpv";"mnpv_se";"mnpv_ci";"mnx_svr";"mnx_ivr";"sdpv";"sdpv_se";"vrpv";"vrpv_se";"DEff1";"DEff2";"DEff3";"DEff4";"DEff5";"pctmiss";"nvarstrat";"weight";"reps";"method";"jk2type";"npv";"shortcut";"date";"time";"selcrit"
"71";"Turkey";"Girl";"BSMMAT0";2933;571617,935326999;14297,8567502622;48,2857175499247;0,787940671572371;461,138510714213;4,8003578161237;"452 to 471";22,0195674271138;1,02386773570614;104,712757244443;2,98465461100849;10966,755641219;626,472406186982;1,27382793663599;4,83804995471411;5,88901525451933;1,04649808580914;6,16284319115532;0;75;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"72";"Turkey";"Boy";"BSMMAT0";3123;612206,111061;16760,5010946709;51,7142824500753;0,787940671572375;454,733874994588;5,30654480325328;"444 to 465";23,4080973225098;4,75132042642464;105,928514624102;3,08696057641024;11223,6686101657;653,433849546459;2,32206092384842;3,37432733057706;6,51333271475831;1,2029776432045;7,83539363860674;0;75;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"73";"Egypt";"Girl";"BSMMAT0";4010;709958,80476699;33071,8935469007;52,978560542615;2,31805286577628;396,596361772575;5,51764170771526;"386 to 407";28,9594197813871;1,4849502333318;97,7565631744044;2,46185293542895;9557,41706590804;482,204674146604;1,62303971822064;7,87012587114376;12,1504871580415;1,05127693318932;12,7735268762622;0;68;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"74";"Egypt";"Boy";"BSMMAT0";3803;630128,199288004;32173,6329634101;47,021439457385;2,31805286577629;387,375666616787;5,0570018091487;"377 to 397";21,6041759890177;3,96909130871545;99,1794597020366;2,68252023015713;9838,44879843736;532,087003959295;2,53423111267727;3,90067435612564;8,35097920103868;1,18371870839846;9,88521031371595;0;63;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"75";"United States";"Girl";"BSMMAT0";5091;1815159,05306799;33654,3704243728;49,9384942104483;0,633533842587384;517,595560490117;3,28918462531779;"511 to 524";10,3167471514802;0,501988347946726;81,1473094214198;1,74044365482092;6585,24085958182;282,238608097236;1,38808340254985;6,02549006368134;7,97579934707524;1,04865761858617;8,36388274962508;0;75;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"76";"United States";"Boy";"BSMMAT0";5071;1819630,26480499;33185,2437530293;50,0615057895517;0,633533842587381;519,289006451025;3,19021483120859;"513 to 526";10,1289087893219;0,0485618799413261;85,2987905972101;1,62511506810032;7276,01516698657;277,25167100764;1,03384507694539;6,860952463117;7,05931685020445;1,00479438416827;7,09316192714984;0;75;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"77";"England";"Girl";"BSMMAT0";2391;278249,405237001;10159,5507151098;50,6834252719029;1,53092796890554;521,135447837426;5,24933202896486;"511 to 531";26,3508418314773;1,204644918839;81,2896149972955;2,75444574522759;6608,62355393113;447,844576109934;1,4358405313056;6,94337210946581;9,53373456740228;1,0457156141934;9,96957509870789;0;72;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"78";"England";"Boy";"BSMMAT0";2351;270745,465856;10992,9830961908;49,3165747280971;1,53092796890554;517,345700417931;4,80774398208016;"508 to 527";22,1741110785845;0,940291118643478;77,4323889613865;3,28275069189825;5996,52211846421;508,440124980489;1,36865109079211;6,62129758637281;8,69359507325618;1,04240490702473;9,06224616404829;0;72;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"79";"Norway (8)";"Girl";"BSMMAT0";2379;28913,5818849999;684,659788815756;49,850005498702;0,723725795579785;487,069820492574;2,35023524702712;"482 to 492";5,43076997280871;0,0928357435599397;63,6974447369737;1,32082735628387;4057,68350952432;168,109989484046;1,05442914249243;3,07129506494535;3,18403387917913;1,01709439803651;3,23846302167157;0;72;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"80";"Norway (8)";"Boy";"BSMMAT0";2378;29087,5789889999;682,127389692328;50,149994501298;0,723725795579782;487,369423745244;2,30902821393942;"483 to 492";4,8499480418167;0,481663250951581;67,099976826211;1,79999835542554;4503,3788264623;240,934811494189;1,25434129681305;2,24448200098849;2,56100516698041;1,09931307444918;2,81534646379346;0;72;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"81";"United Arab Emirates (Dubai)";"Girl";"BSMMAT0";3013;8388,34994;593,943826767335;51,9508049774796;3,65645801451821;509,978870765819;3,70578209855388;"503 to 517";13,3296766165681;0,403144345394302;88,6456327063695;2,21584018983096;7858,79161566946;393,58767767195;1,15456242792481;4,56021896255018;5,11049504934589;1,03024412046825;5,2650574772707;0;74;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"82";"United Arab Emirates (Dubai)";"Boy";"BSMMAT0";3122;7758,367986;592,417782346806;48,0491950225204;3,65645801451822;514,056077989425;4,31176629935873;"506 to 523";18,0917546962561;0,499573924029543;93,4520481516158;2,73279957630289;8734,17693559628;511,367803055828;1,17857089481022;5,6385265387313;6,46683237335352;1,02761334831347;6,64540326816374;0;74;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"83";"United Arab Emirates (Abu Dhabi)";"Girl";"BSMMAT0";2159;10406,804109;1076,81435319958;49,6002811964792;4,48706156702813;456,50710742482;5,98051531944264;"445 to 468";34,328895769683;1,43766771640515;89,8125106256713;2,54247598287213;8066,62782315702;456,497307023967;1,38478589415124;6,91281931664619;9,1879887843566;1,04187922984912;9,57277467850784;0;63;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"84";"United Arab Emirates (Abu Dhabi)";"Boy";"BSMMAT0";2624;10574,536839;913,844899024423;50,3997188035208;4,48706156702814;427,129512629703;7,84883041164237;"412 to 443";59,3169022995657;2,28723653115646;104,653080798345;3,95175610653348;10953,4218743294;827,659801288858;1,54793001918608;9,53394372198602;14,2099476693068;1,03855960851774;14,7578776884928;0;64;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"85";"Canada (Ontario)";"Girl";"BSMMAT0";2214;67378,5767339995;1996,32187835371;49,7818840915817;1,20154041382983;521,96647115924;2,68090580460297;"517 to 527";7,04773115821502;0,139524774938869;67,6382421413726;1,52720890250904;4575,18088563092;206,577893066089;1,06751817238196;3,25804576692662;3,41050489026431;1,01979711935752;3,47802306264627;0;71;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"86";"Canada (Ontario)";"Boy";"BSMMAT0";2225;67969,0059529994;2511,97243319189;50,2181159084183;1,20154041382983;524,695537396948;3,10957981218939;"519 to 531";8,9452378348408;0,724248773535022;72,3474015849966;2,1035443119557;5235,04429260466;304,440942061203;1,30782041775499;3,14242526456693;3,80190750451476;1,080964730833;4,10972792226974;0;71;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"87";"Canada (Quebec)";"Girl";"BSMMAT0";2037;37589,473983;1668,48836791796;52,9050607704198;1,89763929736025;538,721434774298;3,54975343650659;"532 to 546";10,998133196949;1,60261626304133;62,5393675131803;1,89136005301233;3911,47107805437;236,435427692119;1,83460397959507;3,57688478236505;5,72756307668489;1,1457171171091;6,56216705627996;0;63;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"88";"Canada (Quebec)";"Boy";"BSMMAT0";1855;33461,3355910001;1737,70921772159;47,0949392295802;1,89763929736025;551,446576601187;4,86625815965101;"542 to 561";23,4542658220776;0,226202654292516;65,2544209072929;4,2853319438537;4258,23502676492;556,333426169958;1,09853986947062;9,39050076492708;10,2172996150961;1,00964441419776;10,3158394845667;0;62;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"89";"Argentina, Buenos Aires";"Girl";"BSMMAT0";1565;19923,305937;962,493658159687;50,8419026398411;1,64029047452669;389,253733874685;5,08206304610749;"379 to 399";22,2719874671096;3,55537733750166;89,5856123553483;2,93628946051083;8028,01541760631;524,915462261559;1,69309352856838;2,97375572511403;4,34175304516535;1,15963448896297;5,03484657373373;0;66;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"90";"Argentina, Buenos Aires";"Boy";"BSMMAT0";1487;19263,47682;959,848301619093;49,1580973601589;1,64029047452668;401,208846390962;5,51484608964094;"390 to 412";29,2600756034053;1,15345178902266;88,6789285310577;2,24986361328495;7864,46863234987;398,875186230156;1,21809265068735;4,72093536005946;5,53244401577111;1,03942067015331;5,75053666645846;0;65;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"91";"Table Average";"Girl";"BSMMAT0";NA;NA;NA;49,8150937659593;0,247414431660495;483,097861441027;0,579248920859835;"482 to 484";NA;NA;82,1093459272665;0,33549511123187;6836,38511451264;56,9149791723548;NA;NA;NA;NA;NA;NA;NA;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
"92";"Table Average";"Boy";"BSMMAT0";NA;NA;NA;50,1849062340407;0,247414431660495;480,405697237789;0,659548186754037;"479 to 482";NA;NA;87,4547776490245;0,396061098167277;7776,23759031447;71,4336511793067;NA;NA;NA;NA;NA;NA;NA;"TOTWGT";150;"JRR";"FULL";5;"N";"04-MAR-26";"13h 5m";"NONE"
