"";"IDCNTRY";"ASBGSEX";"dvar";"groupvar";"refpctile";"comppctile";"val";"val_se";"cval";"cval_se";"gap";"gap_se";"gap_t";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"101";"Philippines";"BOY";"ASMMAT0";"Percentile";10;90;216,815289573745;7,41446187953595;501,054165171857;17,0604412926927;284,238875598112;17,0073337733023;16,7127240158186;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"102";"Philippines";"BOY";"ASMMAT0";"Percentile";50;90;344,830083998417;6,93373145522714;501,054165171857;17,0604412926927;156,22408117344;14,5282289951772;10,7531400575597;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"103";"Russian Federation";"GIRL";"ASMMAT0";"Percentile";10;50;427,619638539632;7,44206154090078;531,964475981393;6,42348913666566;104,344837441762;6,72888755543824;15,5069967482858;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"104";"Russian Federation";"GIRL";"ASMMAT0";"Percentile";10;90;427,619638539632;7,44206154090078;629,735480471246;6,40809703934877;202,115841931614;7,60105094706423;26,5905127250434;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"105";"Russian Federation";"GIRL";"ASMMAT0";"Percentile";50;90;531,964475981393;6,42348913666566;629,735480471246;6,40809703934877;97,7710044898528;5,26725916167976;18,5620265661417;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"106";"Russian Federation";"BOY";"ASMMAT0";"Percentile";10;50;432,491323340891;6,55463126563532;534,613611062312;6,58066342411454;102,122287721421;6,51640570144364;15,6715668729461;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"107";"Russian Federation";"BOY";"ASMMAT0";"Percentile";10;90;432,491323340891;6,55463126563532;633,617274354866;8,73389728718665;201,125951013976;9,60739842896405;20,9344863233347;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"108";"Russian Federation";"BOY";"ASMMAT0";"Percentile";50;90;534,613611062312;6,58066342411454;633,617274354866;8,73389728718665;99,0036632925543;6,77173720406657;14,6201277913001;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"109";"Singapore";"GIRL";"ASMMAT0";"Percentile";10;50;494,625915912838;10,8535656357671;604,62430445261;6,50552449248035;109,998388539772;9,05826644587859;12,1434260293613;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"110";"Singapore";"GIRL";"ASMMAT0";"Percentile";10;90;494,625915912838;10,8535656357671;694,50370841978;6,35569720017029;199,877792506942;11,0137457601264;18,1480303667958;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"111";"Singapore";"GIRL";"ASMMAT0";"Percentile";50;90;604,62430445261;6,50552449248035;694,50370841978;6,35569720017029;89,8794039671696;4,70300654595424;19,1110522787787;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"112";"Singapore";"BOY";"ASMMAT0";"Percentile";10;50;473,472682851448;12,827648101135;597,569255972867;6,45264155299827;124,096573121419;11,1671095924571;11,1126851665575;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"113";"Singapore";"BOY";"ASMMAT0";"Percentile";10;90;473,472682851448;12,827648101135;696,77591891331;7,4456321239001;223,303236061862;12,2611838159508;18,2122084958357;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"114";"Singapore";"BOY";"ASMMAT0";"Percentile";50;90;597,569255972867;6,45264155299827;696,77591891331;7,4456321239001;99,2066629404427;4,99231666281062;19,8718690421754;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"115";"Slovenia";"GIRL";"ASMMAT0";"Percentile";10;50;374,120693870976;6,09974723248959;483,028523683927;5,63465914152784;108,90782981295;5,16496809960141;21,0858668849;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"116";"Slovenia";"GIRL";"ASMMAT0";"Percentile";10;90;374,120693870976;6,09974723248959;567,904993760248;3,69372262992557;193,784299889271;7,00786732265953;27,6523927989734;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"117";"Slovenia";"GIRL";"ASMMAT0";"Percentile";50;90;483,028523683927;5,63465914152784;567,904993760248;3,69372262992557;84,8764700763211;5,87404979347893;14,4493957423627;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"118";"Slovenia";"BOY";"ASMMAT0";"Percentile";10;50;370,181712042459;4,76202298031194;487,445649866901;5,15622561813843;117,263937824443;5,26207249698492;22,284743870715;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"119";"Slovenia";"BOY";"ASMMAT0";"Percentile";10;90;370,181712042459;4,76202298031194;581,465432252673;8,83963230097453;211,283720210214;8,64490837990562;24,4402497892662;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"120";"Slovenia";"BOY";"ASMMAT0";"Percentile";50;90;487,445649866901;5,15622561813843;581,465432252673;8,83963230097453;94,0197823857715;7,87034921221282;11,9460750534266;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"121";"Tunisia";"GIRL";"ASMMAT0";"Percentile";10;50;213,402945601965;9,85262964929653;342,84437686969;5,44295717051888;129,441431267724;10,4881682180028;12,3416623930135;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"122";"Tunisia";"GIRL";"ASMMAT0";"Percentile";10;90;213,402945601965;9,85262964929653;469,726148765811;8,92285930572294;256,323203163846;12,8078300255294;20,0130078750986;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"123";"Tunisia";"GIRL";"ASMMAT0";"Percentile";50;90;342,84437686969;5,44295717051888;469,726148765811;8,92285930572294;126,881771896121;7,58907641826715;16,7190004294478;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"124";"Tunisia";"BOY";"ASMMAT0";"Percentile";10;50;207,032523759009;6,68957655107215;335,671461593387;5,77846316977595;128,638937834378;6,34545272478735;20,2726177963431;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"125";"Tunisia";"BOY";"ASMMAT0";"Percentile";10;90;207,032523759009;6,68957655107215;468,39925976282;8,30356201476144;261,366736003811;9,57141312631986;27,3070164827693;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"126";"Tunisia";"BOY";"ASMMAT0";"Percentile";50;90;335,671461593387;5,77846316977595;468,39925976282;8,30356201476144;132,727798169433;6,92341201053969;19,1708651698582;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"127";"United States";"GIRL";"ASMMAT0";"Percentile";10;50;416,550624204819;3,55313615987845;517,613023005009;3,92597547366616;101,06239880019;3,33900490514249;30,267220825145;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"128";"United States";"GIRL";"ASMMAT0";"Percentile";10;90;416,550624204819;3,55313615987845;608,276314636511;2,26485527092181;191,725690431692;3,54116806561517;54,1419347738261;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"129";"United States";"GIRL";"ASMMAT0";"Percentile";50;90;517,613023005009;3,92597547366616;608,276314636511;2,26485527092181;90,6632916315023;3,19369656729155;28,3881983529795;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"130";"United States";"BOY";"ASMMAT0";"Percentile";10;50;417,815626229758;4,13501724022005;526,201536936515;2,75925532824094;108,385910706757;3,69654438862409;29,3208735813667;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"131";"United States";"BOY";"ASMMAT0";"Percentile";10;90;417,815626229758;4,13501724022005;619,966239847905;4,74083067701117;202,150613618147;4,87415347484851;41,4739943379461;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"132";"United States";"BOY";"ASMMAT0";"Percentile";50;90;526,201536936515;2,75925532824094;619,966239847905;4,74083067701117;93,7647029113902;4,59809649337346;20,3920694240582;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"133";"Yemen";"GIRL";"ASMMAT0";"Percentile";10;50;129,982692284322;6,9282732995037;271,946542429278;9,03187678737532;141,963850144956;7,55679204381178;18,7862586825066;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"134";"Yemen";"GIRL";"ASMMAT0";"Percentile";10;90;129,982692284322;6,9282732995037;422,058904543629;10,9447762103665;292,076212259307;11,2346054079828;25,9979057254446;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"135";"Yemen";"GIRL";"ASMMAT0";"Percentile";50;90;271,946542429278;9,03187678737532;422,058904543629;10,9447762103665;150,112362114351;9,76195545377013;15,3772840723604;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"136";"Yemen";"BOY";"ASMMAT0";"Percentile";10;50;138,401347352213;11,1856213614829;277,254770685429;10,3933172691607;138,853423333216;8,53663272982498;16,2655964860823;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"137";"Yemen";"BOY";"ASMMAT0";"Percentile";10;90;138,401347352213;11,1856213614829;436,395495709687;13,0688700079522;297,994148357473;14,0656699896097;21,1859192329695;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"138";"Yemen";"BOY";"ASMMAT0";"Percentile";50;90;277,254770685429;10,3933172691607;436,395495709687;13,0688700079522;159,140725024257;11,1574236307307;14,2632143666159;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"139";"England";"GIRL";"ASMMAT0";"Percentile";10;50;419,460848667381;4,74778007744697;535,326942377182;6,23017354069647;115,866093709802;5,61776366190129;20,6249498346799;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"140";"England";"GIRL";"ASMMAT0";"Percentile";10;90;419,460848667381;4,74778007744697;635,731196532717;4,70313929456375;216,270347865336;5,27928185745179;40,9658649992455;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"141";"England";"GIRL";"ASMMAT0";"Percentile";50;90;535,326942377182;6,23017354069647;635,731196532717;4,70313929456375;100,404254155534;5,65913811179917;17,7419692136853;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"142";"England";"BOY";"ASMMAT0";"Percentile";10;50;412,185728376255;5,28928526868935;538,091414417805;4,89195255982015;125,905686041551;5,28166545438078;23,8382546431676;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"143";"England";"BOY";"ASMMAT0";"Percentile";10;90;412,185728376255;5,28928526868935;645,331935694435;3,48669398530348;233,14620731818;5,17726782005523;45,0326727188112;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"144";"England";"BOY";"ASMMAT0";"Percentile";50;90;538,091414417805;4,89195255982015;645,331935694435;3,48669398530348;107,240521276629;4,5495821418749;23,5715100711283;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"145";"Scotland";"GIRL";"ASMMAT0";"Percentile";10;50;387,998142110322;4,42526765641384;487,448515454292;3,27283231975758;99,4503733439705;3,95074875366008;25,1725380541693;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"146";"Scotland";"GIRL";"ASMMAT0";"Percentile";10;90;387,998142110322;4,42526765641384;577,258908869071;5,62013167224971;189,26076675875;5,7114964922828;33,1368087180782;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"147";"Scotland";"GIRL";"ASMMAT0";"Percentile";50;90;487,448515454292;3,27283231975758;577,258908869071;5,62013167224971;89,8103934147791;4,74912419877864;18,9109380289267;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"148";"Scotland";"BOY";"ASMMAT0";"Percentile";10;50;389,63638896053;11,9967526412363;500,716970592238;4,04452769248768;111,080581631708;10,457822447074;10,6217697033847;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"149";"Scotland";"BOY";"ASMMAT0";"Percentile";10;90;389,63638896053;11,9967526412363;594,363844924474;3,80106201778417;204,727455963944;11,1296303367366;18,394811846372;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"150";"Scotland";"BOY";"ASMMAT0";"Percentile";50;90;500,716970592238;4,04452769248768;594,363844924474;3,80106201778417;93,6468743322361;3,99273427596322;23,4543217403679;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"151";"Belgium (Flemish)";"GIRL";"ASMMAT0";"Percentile";10;50;476,95088973112;4,70385348696559;549,571459567001;2,31707471783518;72,6205698358807;4,12624052049964;17,5996938314898;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"152";"Belgium (Flemish)";"GIRL";"ASMMAT0";"Percentile";10;90;476,95088973112;4,70385348696559;622,052849931103;2,20285673860239;145,101960199982;5,11762089084916;28,3534015697489;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"153";"Belgium (Flemish)";"GIRL";"ASMMAT0";"Percentile";50;90;549,571459567001;2,31707471783518;622,052849931103;2,20285673860239;72,4813903641016;2,29338711010296;31,6045163264425;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"154";"Belgium (Flemish)";"BOY";"ASMMAT0";"Percentile";10;50;473,051517476016;7,84278970489775;553,904794169311;2,4057542331416;80,8532766932953;6,91468070985927;11,6929877294278;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"155";"Belgium (Flemish)";"BOY";"ASMMAT0";"Percentile";10;90;473,051517476016;7,84278970489775;628,181032392821;1,59150661543985;155,129514916805;7,58988354140603;20,4389848764488;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"156";"Belgium (Flemish)";"BOY";"ASMMAT0";"Percentile";50;90;553,904794169311;2,4057542331416;628,181032392821;1,59150661543985;74,2762382235101;2,23960837170279;33,1648332637002;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"157";"Canada (Ontario)";"GIRL";"ASMMAT0";"Percentile";10;50;415,712008567819;6,99625680635705;506,664750855381;4,55921205086405;90,9527422875618;6,32185019410459;14,3870448515815;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"158";"Canada (Ontario)";"GIRL";"ASMMAT0";"Percentile";10;90;415,712008567819;6,99625680635705;592,872660728855;4,82971084543802;177,160652161036;7,0217372232902;25,2303164483878;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"159";"Canada (Ontario)";"GIRL";"ASMMAT0";"Percentile";50;90;506,664750855381;4,55921205086405;592,872660728855;4,82971084543802;86,207909873474;4,23680468032597;20,3473882744204;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"160";"Canada (Ontario)";"BOY";"ASMMAT0";"Percentile";10;50;423,305902779774;3,75088715555474;517,999491653054;3,51825009989952;94,6935888732801;4,27186136198888;22,1668216379553;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"161";"Canada (Ontario)";"BOY";"ASMMAT0";"Percentile";10;90;423,305902779774;3,75088715555474;609,569193937671;8,20839324102374;186,263291157896;7,86831566877784;23,6725747922145;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"162";"Canada (Ontario)";"BOY";"ASMMAT0";"Percentile";50;90;517,999491653054;3,51825009989952;609,569193937671;8,20839324102374;91,5697022846162;6,10169198070036;15,0072639809173;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"163";"Canada (Quebec)";"GIRL";"ASMMAT0";"Percentile";10;50;418,055795185369;4,90153288633879;505,143891772953;3,13611112299387;87,0880965875844;4,80937766750972;18,1079762514634;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"164";"Canada (Quebec)";"GIRL";"ASMMAT0";"Percentile";10;90;418,055795185369;4,90153288633879;583,862243718596;5,02459743447326;165,806448533227;6,24457696963647;26,5520705949245;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"165";"Canada (Quebec)";"GIRL";"ASMMAT0";"Percentile";50;90;505,143891772953;3,13611112299387;583,862243718596;5,02459743447326;78,7183519456428;4,48911669936677;17,5353766046551;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"166";"Canada (Quebec)";"BOY";"ASMMAT0";"Percentile";10;50;419,366339692529;4,95146755307332;512,837239475811;2,46755038244493;93,4708997832822;5,17894157253458;18,0482630425849;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"167";"Canada (Quebec)";"BOY";"ASMMAT0";"Percentile";10;90;419,366339692529;4,95146755307332;590,993691089728;5,23043295751203;171,627351397199;6,8313327245896;25,1235532386559;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"168";"Canada (Quebec)";"BOY";"ASMMAT0";"Percentile";50;90;512,837239475811;2,46755038244493;590,993691089728;5,23043295751203;78,1564516139171;4,93507293960386;15,8369395083735;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"169";"United States (Indiana)";"GIRL";"ASMMAT0";"Percentile";10;50;451,957144039334;6,17235090200441;534,220761545186;4,54916129750579;82,2636175058514;5,26095397242164;15,6366350926247;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"170";"United States (Indiana)";"GIRL";"ASMMAT0";"Percentile";10;90;451,957144039334;6,17235090200441;607,835626934391;6,30383751489135;155,878482895057;7,905716976097;19,7171848380554;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"171";"United States (Indiana)";"GIRL";"ASMMAT0";"Percentile";50;90;534,220761545186;4,54916129750579;607,835626934391;6,30383751489135;73,6148653892053;7,11238944016336;10,3502298360527;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"172";"United States (Indiana)";"BOY";"ASMMAT0";"Percentile";10;50;444,793187233857;4,35396020109251;536,291888419207;2,30851801637689;91,4987011853506;4,64585904817367;19,6946786883945;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"173";"United States (Indiana)";"BOY";"ASMMAT0";"Percentile";10;90;444,793187233857;4,35396020109251;621,5832184185;7,65673304698413;176,790031184644;7,31795823436178;24,1583820955029;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
"174";"United States (Indiana)";"BOY";"ASMMAT0";"Percentile";50;90;536,291888419207;2,30851801637689;621,5832184185;7,65673304698413;85,291329999293;7,58316080101963;11,2474642483943;"TOTWGT";"JRR";"HALF";"Y";"04-MAR-26";"13h15m";75;5;"NONE"
