"";"IDCNTRY";"dvar";"refpctile";"comppctile";"groupvar";"refgroup";"compgroup";"gap";"gap_se";"cgap";"cgap_se";"gapdiff";"gapdiff_se";"gapdiff_t";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"108";"Czech Republic";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";78,071578;3,84375666698278;78,071578;3,84375666698278;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"109";"Denmark";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";97,087768;6,02346193586162;97,087768;6,02346193586162;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"110";"Denmark";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";97,087768;6,02346193586162;92,996896;5,20904551415764;-4,09087200000002;7,12039494931451;-0,574528804809326;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"111";"Denmark";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";92,996896;5,20904551415764;97,087768;6,02346193586162;4,09087200000002;7,12039494931451;0,574528804809326;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"112";"Denmark";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";92,996896;5,20904551415764;92,996896;5,20904551415764;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"113";"Denmark";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";171,39982;7,25312295480432;171,39982;7,25312295480432;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"114";"Denmark";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";171,39982;7,25312295480432;169,463126;6,31680205055339;-1,93669400000002;8,82015872062094;-0,219575867208848;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"115";"Denmark";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";169,463126;6,31680205055339;171,39982;7,25312295480432;1,93669400000002;8,82015872062094;0,219575867208848;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"116";"Denmark";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";169,463126;6,31680205055339;169,463126;6,31680205055339;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"117";"Denmark";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";74,312052;3,36653080010319;74,312052;3,36653080010319;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"118";"Denmark";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";74,312052;3,36653080010319;76,46623;4,32815768599183;2,154178;5,4359775804131;0,396281619659715;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"119";"Denmark";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";76,46623;4,32815768599183;74,312052;3,36653080010319;-2,154178;5,4359775804131;-0,396281619659715;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"120";"Denmark";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";76,46623;4,32815768599183;76,46623;4,32815768599183;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"121";"Finland";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";84,571176;5,06419352103727;84,571176;5,06419352103727;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"122";"Finland";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";84,571176;5,06419352103727;91,678188;5,04016196730465;7,10701200000001;6,53632018676744;1,08731087170239;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"123";"Finland";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";91,678188;5,04016196730465;84,571176;5,06419352103727;-7,10701200000001;6,53632018676744;-1,08731087170239;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"124";"Finland";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";91,678188;5,04016196730465;91,678188;5,04016196730465;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"125";"Finland";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";158,66424;5,66523202746632;158,66424;5,66523202746632;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"126";"Finland";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";158,66424;5,66523202746632;168,955016;5,93140670063659;10,290776;6,8131581603942;1,51042670047228;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"127";"Finland";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";168,955016;5,93140670063659;158,66424;5,66523202746632;-10,290776;6,8131581603942;-1,51042670047228;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"128";"Finland";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";168,955016;5,93140670063659;168,955016;5,93140670063659;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"129";"Finland";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";74,093064;4,40168023338901;74,093064;4,40168023338901;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"130";"Finland";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";74,093064;4,40168023338901;77,276828;4,00610668126348;3,18376400000002;5,72680813393175;0,55594039917908;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"131";"Finland";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";77,276828;4,00610668126348;74,093064;4,40168023338901;-3,18376400000002;5,72680813393175;-0,55594039917908;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"132";"Finland";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";77,276828;4,00610668126348;77,276828;4,00610668126348;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"133";"France";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";91,164632;6,51906150319997;91,164632;6,51906150319997;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"134";"France";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";91,164632;6,51906150319997;98,313034;4,09571735045358;7,14840199999996;7,76699760673673;0,920355890646827;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"135";"France";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";98,313034;4,09571735045358;91,164632;6,51906150319997;-7,14840199999996;7,76699760673673;-0,920355890646827;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"136";"France";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";98,313034;4,09571735045358;98,313034;4,09571735045358;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"137";"France";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";167,256518;8,20533198666718;167,256518;8,20533198666718;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"138";"France";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";167,256518;8,20533198666718;180,71074;5,13415977776801;13,454222;9,90720033120635;1,35802462352769;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"139";"France";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";180,71074;5,13415977776801;167,256518;8,20533198666718;-13,454222;9,90720033120635;-1,35802462352769;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"140";"France";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";180,71074;5,13415977776801;180,71074;5,13415977776801;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"141";"France";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";76,091886;4,65894194589254;76,091886;4,65894194589254;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"142";"France";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";76,091886;4,65894194589254;82,397706;4,51168789395678;6,30581999999999;6,4533107753572;0,977144944588688;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"143";"France";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";82,397706;4,51168789395678;76,091886;4,65894194589254;-6,30581999999999;6,4533107753572;-0,977144944588688;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"144";"France";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";82,397706;4,51168789395678;82,397706;4,51168789395678;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"145";"Georgia";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";106,076504;8,27849948281728;106,076504;8,27849948281728;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"146";"Georgia";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";106,076504;8,27849948281728;113,847418;7,79008179127751;7,77091399999998;10,5873576863312;0,7339804916606;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"147";"Georgia";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";113,847418;7,79008179127751;106,076504;8,27849948281728;-7,77091399999998;10,5873576863312;-0,7339804916606;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"148";"Georgia";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";113,847418;7,79008179127751;113,847418;7,79008179127751;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"149";"Georgia";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";189,678386;8,58625786853891;189,678386;8,58625786853891;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"150";"Georgia";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";189,678386;8,58625786853891;206,261372;8,8558180722762;16,582986;11,8831294796647;1,39550663218625;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"151";"Georgia";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";206,261372;8,8558180722762;189,678386;8,58625786853891;-16,582986;11,8831294796647;-1,39550663218625;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"152";"Georgia";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";206,261372;8,8558180722762;206,261372;8,8558180722762;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"153";"Georgia";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";83,601882;3,27657459634659;83,601882;3,27657459634659;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"154";"Georgia";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";83,601882;3,27657459634659;92,413954;5,3171196290168;8,81207200000002;6,78874012322489;1,29804232303033;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"155";"Georgia";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";92,413954;5,3171196290168;83,601882;3,27657459634659;-8,81207200000002;6,78874012322489;-1,29804232303033;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"156";"Georgia";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";92,413954;5,3171196290168;92,413954;5,3171196290168;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"157";"Germany";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";99,788932;5,71037860456593;99,788932;5,71037860456593;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"158";"Germany";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";99,788932;5,71037860456593;108,247714;7,46473953176706;8,458782;8,25709774090716;1,02442556276083;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"159";"Germany";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";108,247714;7,46473953176706;99,788932;5,71037860456593;-8,458782;8,25709774090716;-1,02442556276083;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"160";"Germany";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";108,247714;7,46473953176706;108,247714;7,46473953176706;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"161";"Germany";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";183,861012;6,63730802365942;183,861012;6,63730802365942;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"162";"Germany";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";183,861012;6,63730802365942;191,933806;8,12064809978644;8,07279400000004;9,38039398049543;0,860602871988717;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"163";"Germany";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";191,933806;8,12064809978644;183,861012;6,63730802365942;-8,07279400000004;9,38039398049543;-0,860602871988717;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"164";"Germany";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";191,933806;8,12064809978644;191,933806;8,12064809978644;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"165";"Germany";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";84,07208;4,35150806986382;84,07208;4,35150806986382;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"166";"Germany";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";84,07208;4,35150806986382;83,6860920000001;4,21428422823665;-0,385987999999952;5,94608699503248;-0,0649146237386733;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"167";"Germany";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";83,6860920000001;4,21428422823665;84,07208;4,35150806986382;0,385987999999952;5,94608699503248;0,0649146237386733;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"168";"Germany";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";83,6860920000001;4,21428422823665;83,6860920000001;4,21428422823665;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"169";"Hong Kong, SAR";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";80,693712;4,79174767232211;80,693712;4,79174767232211;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"170";"Hong Kong, SAR";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";80,693712;4,79174767232211;88,81779;4,18466033655661;8,124078;5,6327237157395;1,44230010381992;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"171";"Hong Kong, SAR";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";88,81779;4,18466033655661;80,693712;4,79174767232211;-8,124078;5,6327237157395;-1,44230010381992;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"172";"Hong Kong, SAR";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";88,81779;4,18466033655661;88,81779;4,18466033655661;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"173";"Hong Kong, SAR";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";152,053826;5,85865882510372;152,053826;5,85865882510372;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"174";"Hong Kong, SAR";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";152,053826;5,85865882510372;161,378994;5,39689634558567;9,325168;7,50843843180817;1,24195837585823;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"175";"Hong Kong, SAR";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";161,378994;5,39689634558567;152,053826;5,85865882510372;-9,325168;7,50843843180817;-1,24195837585823;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"176";"Hong Kong, SAR";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";161,378994;5,39689634558567;161,378994;5,39689634558567;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"177";"Hong Kong, SAR";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";71,360114;4,6634123368951;71,360114;4,6634123368951;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"178";"Hong Kong, SAR";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";71,360114;4,6634123368951;72,561204;4,87358816744967;1,20109;7,18962893292549;0,167058691235025;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"179";"Hong Kong, SAR";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";72,561204;4,87358816744967;71,360114;4,6634123368951;-1,20109;7,18962893292549;-0,167058691235025;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"180";"Hong Kong, SAR";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";72,561204;4,87358816744967;72,561204;4,87358816744967;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"181";"Hungary";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";101,54232;8,26506054468635;101,54232;8,26506054468635;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"182";"Hungary";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";101,54232;8,26506054468635;112,119472;6,40552099498659;10,577152;9,97211526044022;1,06067285864214;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"183";"Hungary";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";112,119472;6,40552099498659;101,54232;8,26506054468635;-10,577152;9,97211526044022;-1,06067285864214;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"184";"Hungary";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";112,119472;6,40552099498659;112,119472;6,40552099498659;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"185";"Hungary";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";190,146282;9,62036774790001;190,146282;9,62036774790001;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"186";"Hungary";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";190,146282;9,62036774790001;192,76489;7,54478226711681;2,61860799999996;11,1989411803873;0,233826391068641;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"187";"Hungary";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";192,76489;7,54478226711681;190,146282;9,62036774790001;-2,61860799999996;11,1989411803873;-0,233826391068641;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"188";"Hungary";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";192,76489;7,54478226711681;192,76489;7,54478226711681;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"189";"Hungary";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";88,603962;4,28044711272594;88,603962;4,28044711272594;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"190";"Hungary";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";88,603962;4,28044711272594;80,645418;3,9304372843685;-7,95854400000003;5,58860347565355;-1,42406668046337;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"191";"Hungary";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";80,645418;3,9304372843685;88,603962;4,28044711272594;7,95854400000003;5,58860347565355;1,42406668046337;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"192";"Hungary";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";80,645418;3,9304372843685;80,645418;3,9304372843685;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"193";"Iran, Islamic Republic of";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";137,028878;15,5627462445172;137,028878;15,5627462445172;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"194";"Iran, Islamic Republic of";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";137,028878;15,5627462445172;161,564752;13,2934361826051;24,535874;19,141303817968;1,28182877369974;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"195";"Iran, Islamic Republic of";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";161,564752;13,2934361826051;137,028878;15,5627462445172;-24,535874;19,141303817968;-1,28182877369974;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"196";"Iran, Islamic Republic of";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";161,564752;13,2934361826051;161,564752;13,2934361826051;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"197";"Iran, Islamic Republic of";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";227,064754;15,9145832516235;227,064754;15,9145832516235;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"198";"Iran, Islamic Republic of";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";227,064754;15,9145832516235;283,527058;14,1382301856896;56,462304;19,8006821566944;2,85153327310548;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"199";"Iran, Islamic Republic of";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";283,527058;14,1382301856896;227,064754;15,9145832516235;-56,462304;19,8006821566944;-2,85153327310548;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"200";"Iran, Islamic Republic of";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";283,527058;14,1382301856896;283,527058;14,1382301856896;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"201";"Iran, Islamic Republic of";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";90,035876;4,52125880815798;90,035876;4,52125880815798;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"202";"Iran, Islamic Republic of";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";90,035876;4,52125880815798;121,962306;7,54305148532116;31,92643;9,25681000309611;3,44896675953397;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"203";"Iran, Islamic Republic of";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";121,962306;7,54305148532116;90,035876;4,52125880815798;-31,92643;9,25681000309611;-3,44896675953397;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"204";"Iran, Islamic Republic of";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";121,962306;7,54305148532116;121,962306;7,54305148532116;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"205";"Ireland";"ASRREA0";10;50;"ASBG01";"Girl";"Girl";101,709316;6,05033098806636;101,709316;6,05033098806636;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"206";"Ireland";"ASRREA0";10;50;"ASBG01";"Girl";"Boy";101,709316;6,05033098806636;97,478296;5,4143187930963;-4,23102;7,62467205566111;-0,554911735103228;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"207";"Ireland";"ASRREA0";10;50;"ASBG01";"Boy";"Girl";97,478296;5,4143187930963;101,709316;6,05033098806636;4,23102;7,62467205566111;0,554911735103228;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"208";"Ireland";"ASRREA0";10;50;"ASBG01";"Boy";"Boy";97,478296;5,4143187930963;97,478296;5,4143187930963;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"209";"Ireland";"ASRREA0";10;90;"ASBG01";"Girl";"Girl";182,786874;7,03626600463601;182,786874;7,03626600463601;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"210";"Ireland";"ASRREA0";10;90;"ASBG01";"Girl";"Boy";182,786874;7,03626600463601;182,064142;7,88980206765317;-0,722732000000008;10,5853827090438;-0,0682764166271029;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"211";"Ireland";"ASRREA0";10;90;"ASBG01";"Boy";"Girl";182,064142;7,88980206765317;182,786874;7,03626600463601;0,722732000000008;10,5853827090438;0,0682764166271029;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"212";"Ireland";"ASRREA0";10;90;"ASBG01";"Boy";"Boy";182,064142;7,88980206765317;182,064142;7,88980206765317;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"213";"Ireland";"ASRREA0";50;90;"ASBG01";"Girl";"Girl";81,077558;4,00281807636378;81,077558;4,00281807636378;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"214";"Ireland";"ASRREA0";50;90;"ASBG01";"Girl";"Boy";81,077558;4,00281807636378;84,585846;5,33745547259329;3,50828799999999;7,11634458708156;0,492990180150727;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"215";"Ireland";"ASRREA0";50;90;"ASBG01";"Boy";"Girl";84,585846;5,33745547259329;81,077558;4,00281807636378;-3,50828799999999;7,11634458708156;-0,492990180150727;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
"216";"Ireland";"ASRREA0";50;90;"ASBG01";"Boy";"Boy";84,585846;5,33745547259329;84,585846;5,33745547259329;0;0;NA;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h15m";150;5;"NONE"
