ASBGSEX;percentile;dvar;groupvar;refgroup;compgroup;val;val_se;cval;cval_se;valdiff;valdiff_se;valdiff_t;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);Moldova;418,055795185369;4,90153288633879;392,930588170315;8,51976381135258;-25,1252070150531;9,82910982933316;-2,55620371033719;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);Morocco;418,055795185369;4,90153288633879;224,496090029409;6,60993403600606;-193,559705155959;8,22898855244142;-23,5216884702717;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);Netherlands;418,055795185369;4,90153288633879;467,196134033185;7,02606647319368;49,1403388478163;8,56683341273758;5,73611467391815;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);New Zealand;418,055795185369;4,90153288633879;382,275534001954;4,91558042710492;-35,7802611834146;6,94175450237169;-5,1543541580432;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);Norway;418,055795185369;4,90153288633879;346,030097615575;4,45614455586166;-72,0256975697936;6,62436781425942;-10,8728409395917;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);Philippines;418,055795185369;4,90153288633879;224,362894140682;8,11045523742268;-193,692901044686;9,47652408819276;-20,4392348124791;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);Russian Federation;418,055795185369;4,90153288633879;427,619638539632;7,44206154090078;9,56384335426321;8,91118985402146;1,07323977055064;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);Singapore;418,055795185369;4,90153288633879;494,625915912838;10,8535656357671;76,5701207274695;11,9090264776666;6,42958690796969;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);Slovenia;418,055795185369;4,90153288633879;374,120693870976;6,09974723248959;-43,9351013143921;7,82508408492363;-5,61464909994266;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);Tunisia;418,055795185369;4,90153288633879;213,402945601965;9,85262964929653;-204,652849583403;11,004514330131;-18,5971723461755;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);United States;418,055795185369;4,90153288633879;416,550624204819;3,55313615987845;-1,50517098054952;6,05390792847863;-,248627993410493;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);Yemen;418,055795185369;4,90153288633879;129,982692284322;6,9282732995037;-288,073102901047;8,48681303838352;-33,943613650751;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);England;418,055795185369;4,90153288633879;419,460848667381;4,74778007744697;1,40505348201216;6,82396074869009;,205899994703497;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);Scotland;418,055795185369;4,90153288633879;387,998142110322;4,42526765641384;-30,0576530750469;6,60363676066174;-4,55168177239882;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);Belgium (Flemish);418,055795185369;4,90153288633879;476,95088973112;4,70385348696559;58,8950945457518;6,79347203296657;8,6693658647526;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);Canada (Ontario);418,055795185369;4,90153288633879;415,712008567819;6,99625680635705;-2,34378661754953;8,54240211745841;-,274370907073017;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);Canada (Quebec);418,055795185369;4,90153288633879;418,055795185369;4,90153288633879;0;6,93181428427806;0;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;Canada (Quebec);United States (Indiana);418,055795185369;4,90153288633879;451,957144039334;6,17235090200441;33,9013488539658;7,88181072427747;4,30121326683768;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Australia;451,957144039334;6,17235090200441;393,264623111452;6,3300379902988;-58,6925209278821;8,8412270990005;-6,63850393963043;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Armenia;451,957144039334;6,17235090200441;354,263450267756;2,49019768654448;-97,693693771578;6,65574940750823;-14,6780907438269;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Chinese Taipei;451,957144039334;6,17235090200441;487,17148973453;3,08124687972363;35,214345695196;6,89869538327946;5,1044934931532;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Cyprus;451,957144039334;6,17235090200441;395,136809031771;6,34125986009126;-56,8203350075635;8,84926506952297;-6,42091004859305;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Hong Kong, SAR;451,957144039334;6,17235090200441;498,383198281335;3,86386699188495;46,4260542420011;7,28199037272453;6,37546218351165;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Hungary;451,957144039334;6,17235090200441;424,161915383871;7,22232326351294;-27,7952286554633;9,50051940580908;-2,92565358463117;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Iran, Islamic Republic of;451,957144039334;6,17235090200441;285,639326002031;9,51728761152617;-166,317818037303;11,3435743545844;-14,661852855056;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Italy;451,957144039334;6,17235090200441;394,657532306204;5,58162395818032;-57,2996117331299;8,32180519286574;-6,88547861974139;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Japan;451,957144039334;6,17235090200441;473,734500722133;3,86232821544182;21,7773566827983;7,2811740056994;2,9909128206182;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Latvia;451,957144039334;6,17235090200441;444,64145068999;8,27949862644168;-7,31569334934394;10,3270524915256;-,708400906778312;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Lithuania;451,957144039334;6,17235090200441;437,239109768147;5,13938622942743;-14,7180342711876;8,03188685631857;-1,83245039857715;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Moldova;451,957144039334;6,17235090200441;392,930588170315;8,51976381135258;-59,0265558690189;10,5206602007055;-5,61053724224084;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Morocco;451,957144039334;6,17235090200441;224,496090029409;6,60993403600606;-227,461054009925;9,04373504796696;-25,1512293099585;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Netherlands;451,957144039334;6,17235090200441;467,196134033185;7,02606647319368;15,2389899938506;9,35219363268378;1,62945621020867;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);New Zealand;451,957144039334;6,17235090200441;382,275534001954;4,91558042710492;-69,6816100373804;7,89055426397992;-8,83101588382381;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Norway;451,957144039334;6,17235090200441;346,030097615575;4,45614455586166;-105,927046423759;7,61282733025058;-13,9142846446608;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Philippines;451,957144039334;6,17235090200441;224,362894140682;8,11045523742268;-227,594249898652;10,1920262860587;-22,3306184178478;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Russian Federation;451,957144039334;6,17235090200441;427,619638539632;7,44206154090078;-24,3375054997025;9,66861911733155;-2,51716457173043;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Singapore;451,957144039334;6,17235090200441;494,625915912838;10,8535656357671;42,6687718735038;12,4859041589858;3,41735538974133;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Slovenia;451,957144039334;6,17235090200441;374,120693870976;6,09974723248959;-77,8364501683578;8,67783567243233;-8,96956949941193;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Tunisia;451,957144039334;6,17235090200441;213,402945601965;9,85262964929653;-238,554198437369;11,6263591318896;-20,5183923643857;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);United States;451,957144039334;6,17235090200441;416,550624204819;3,55313615987845;-35,4065198345153;7,12198653664204;-4,97143874849406;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Yemen;451,957144039334;6,17235090200441;129,982692284322;6,9282732995037;-321,974451755012;9,2789485702902;-34,6994542879488;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);England;451,957144039334;6,17235090200441;419,460848667381;4,74778007744697;-32,4962953719536;7,78712599880579;-4,17307943610225;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Scotland;451,957144039334;6,17235090200441;387,998142110322;4,42526765641384;-63,9590019290126;7,59479489442454;-8,42142583415464;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Belgium (Flemish);451,957144039334;6,17235090200441;476,95088973112;4,70385348696559;24,9937456917861;7,76042223621325;3,22066827435693;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Canada (Ontario);451,957144039334;6,17235090200441;415,712008567819;6,99625680635705;-36,2451354715153;9,32981912782729;-3,88487011108392;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);Canada (Quebec);451,957144039334;6,17235090200441;418,055795185369;4,90153288633879;-33,9013488539658;7,88181072427747;-4,30121326683768;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;10;ASMMAT0;IDCNTRY;United States (Indiana);United States (Indiana);451,957144039334;6,17235090200441;451,957144039334;6,17235090200441;0;8,72902235734044;0;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Australia;501,030622617034;7,55667714445319;501,030622617034;7,55667714445319;0;10,6867553041605;0;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Armenia;501,030622617034;7,55667714445319;465,308074711508;5,83554232045643;-35,7225479055266;9,54761350492044;-3,74151591778581;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Chinese Taipei;501,030622617034;7,55667714445319;566,717312263685;1,50064835239389;65,6866896466504;7,70424006265664;8,526043985187;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Cyprus;501,030622617034;7,55667714445319;511,542725979427;3,26101300517066;10,5121033623925;8,23028403430849;1,27724672910098;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Hong Kong, SAR;501,030622617034;7,55667714445319;576,725463607718;4,244017473551;75,6948409906839;8,6668941254239;8,7337908938609;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Hungary;501,030622617034;7,55667714445319;532,631009182927;6,38818246716073;31,6003865658929;9,89506163190715;3,19355126237878;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Iran, Islamic Republic of;501,030622617034;7,55667714445319;395,510647809163;6,76294633953906;-105,519974807871;10,1410459350595;-10,4052358586671;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Italy;501,030622617034;7,55667714445319;499,342976676196;4,96808832875711;-1,68764594083842;9,04352094639216;-,186613814557669;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Japan;501,030622617034;7,55667714445319;564,354911230055;1,37415750104433;63,3242886130208;7,68060403244286;8,24470163356151;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Latvia;501,030622617034;7,55667714445319;539,112302038363;2,57838044316207;38,0816794213286;7,98444833255133;4,76948160163747;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Lithuania;501,030622617034;7,55667714445319;539,802359177329;6,82030576573221;38,7717365602945;10,1793880073205;3,80884749971331;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Moldova;501,030622617034;7,55667714445319;516,324005800871;7,81731225561229;15,2933831838368;10,8726142379488;1,40659668862877;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Morocco;501,030622617034;7,55667714445319;344,539850175539;8,34676589082082;-156,490772441495;11,2593015014996;-13,8987993545295;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Netherlands;501,030622617034;7,55667714445319;539,656267465816;3,73507392800008;38,625644848782;8,42936217712391;4,582273728089;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;New Zealand;501,030622617034;7,55667714445319;499,737648067757;3,4303601270032;-1,29297454927729;8,29883968193353;-,155801846864457;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Norway;501,030622617034;7,55667714445319;454,296327001179;3,17719540239175;-46,7342956158553;8,19743497018917;-5,7010876921634;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Philippines;501,030622617034;7,55667714445319;359,678327970091;8,23018236610164;-141,352294646944;11,1731495669212;-12,6510697633034;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Russian Federation;501,030622617034;7,55667714445319;531,964475981393;6,42348913666566;30,9338533643591;9,91789202171323;3,11899477193699;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Singapore;501,030622617034;7,55667714445319;604,62430445261;6,50552449248035;103,593681835576;9,97121950353932;10,3892690155708;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Slovenia;501,030622617034;7,55667714445319;483,028523683927;5,63465914152784;-18,0020989331074;9,42617383176782;-1,90979916712731;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Tunisia;501,030622617034;7,55667714445319;342,84437686969;5,44295717051888;-158,186245747344;9,31284877068258;-16,9858063458868;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;United States;501,030622617034;7,55667714445319;517,613023005009;3,92597547366616;16,5824003879747;8,51567101791335;1,94728053175051;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Yemen;501,030622617034;7,55667714445319;271,946542429278;9,03187678737532;-229,084080187756;11,7761694862052;-19,4531915030698;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;England;501,030622617034;7,55667714445319;535,326942377182;6,23017354069647;34,2963197601481;9,79379557744062;3,50184149638037;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Scotland;501,030622617034;7,55667714445319;487,448515454292;3,27283231975758;-13,5821071627421;8,23497424760703;-1,64931993159406;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Belgium (Flemish);501,030622617034;7,55667714445319;549,571459567001;2,31707471783518;48,5408369499668;7,90393602665989;6,14134992821792;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Canada (Ontario);501,030622617034;7,55667714445319;506,664750855381;4,55921205086405;5,63412823834657;8,82551890770424;,638390591790388;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;Canada (Quebec);501,030622617034;7,55667714445319;505,143891772953;3,13611112299387;4,11326915591872;8,18159901493999;,502746363932978;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Australia;United States (Indiana);501,030622617034;7,55667714445319;534,220761545186;4,54916129750579;33,1901389281514;8,82033094482433;3,76291310788367;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Armenia;Australia;465,308074711508;5,83554232045643;501,030622617034;7,55667714445319;35,7225479055266;9,54761350492044;3,74151591778581;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Armenia;Armenia;465,308074711508;5,83554232045643;465,308074711508;5,83554232045643;0;8,25270309339165;0;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Armenia;Chinese Taipei;465,308074711508;5,83554232045643;566,717312263685;1,50064835239389;101,409237552177;6,02540452180437;16,8302787282088;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
GIRL;50;ASMMAT0;IDCNTRY;Armenia;Cyprus;465,308074711508;5,83554232045643;511,542725979427;3,26101300517066;46,2346512679191;6,68489042496062;6,9162915663186;TOTWGT;JRR;HALF;Y;25-FEB-26;22h30m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
