BSBG01;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnpv;mnpv_se;cmnpv;cmnpv_se;mnpvdiff;mnpvdiff_se;mnpvdiff_t;mnpvdiff_ci;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Girl;BSMMAT0;IDCNTRY;Qatar;United States;50,4270778933828;3,03855775944273;49,9384942104483;,633533842587384;-,488583682934497;3,10390051180336;-,157409582258366;440,396403823863;3,2267862760621;517,595560490117;3,28918462531779;77,199156666254;4,6076984678698;16,754385558121;68 to 86;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Qatar;England;50,4270778933828;3,03855775944273;50,6834252719029;1,53092796890554;,25634737852013;3,40243643635658;,0753422975903212;440,396403823863;3,2267862760621;521,135447837426;5,24933202896486;80,739044013563;6,16178841098094;13,1031834636966;69 to 93;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Qatar;Norway (8);50,4270778933828;3,03855775944273;49,850005498702;,723725795579785;-,577072394680808;3,1235576326774;-,184748438333172;440,396403823863;3,2267862760621;487,069820492574;2,35023524702712;46,6734166687104;3,9919613459741;11,6918508531603;39 to 54;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Qatar;United Arab Emirates (Dubai);50,4270778933828;3,03855775944273;51,9508049774796;3,65645801451821;1,52372708409683;4,75421060423327;,320500543821105;440,396403823863;3,2267862760621;509,978870765819;3,70578209855388;69,5824669419555;4,91375321249909;14,1607573544717;60 to 79;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Qatar;United Arab Emirates (Abu Dhabi);50,4270778933828;3,03855775944273;49,6002811964792;4,48706156702813;-,826796696903627;5,4190916917663;-,152571084589665;440,396403823863;3,2267862760621;456,50710742482;5,98051531944264;16,1107036009566;6,79549212033027;2,37079277198449;3 to 29;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Qatar;Canada (Ontario);50,4270778933828;3,03855775944273;49,7818840915817;1,20154041382983;-,645193801801048;3,26749638462478;-,197458153232246;440,396403823863;3,2267862760621;521,96647115924;2,68090580460297;81,5700673353771;4,19516455035278;19,4438302374856;73 to 90;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Qatar;Canada (Quebec);50,4270778933828;3,03855775944273;52,9050607704198;1,89763929736025;2,477982877037;3,58243885647132;,691702769067719;440,396403823863;3,2267862760621;538,721434774298;3,54975343650659;98,3250309504349;4,79717616222013;20,4964394938814;89 to 108;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Qatar;Argentina, Buenos Aires;50,4270778933828;3,03855775944273;50,8419026398411;1,64029047452669;,41482474645836;3,45302564402476;,120133699897708;440,396403823863;3,2267862760621;389,253733874685;5,08206304610749;-51,1426699491781;6,01992645104523;-8,4955639184426;-63 to -39;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Australia;48,6938339001962;,941995379329931;51,1668215572466;1,60499612075975;2,47298765705042;1,86101258521612;1,3288398352036;533,156119950564;5,12026342327343;504,44953504007;3,84288662134017;-28,706584910494;6,40194307286366;-4,48404251393214;-41 to -16;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Bahrain;48,6938339001962;,941995379329931;48,2146753078988;,935446295047517;-,479158592297388;1,32755981620305;-,360931828795353;533,156119950564;5,12026342327343;461,998717877836;2,40613898498576;-71,1574020727281;5,65743778920988;-12,5776729190805;-82 to -60;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Botswana;48,6938339001962;,941995379329931;51,1300922375714;,60316304900907;2,43625833737523;1,11855306461914;2,17804448839874;533,156119950564;5,12026342327343;400,267350435384;2,50662849331126;-132,88876951518;5,70090202750333;-23,3101303748203;-144 to -122;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Canada;48,6938339001962;,941995379329931;50,6513777530705;,949018804328567;1,95754385287429;1,33715817525383;1,46395833275498;533,156119950564;5,12026342327343;525,830709549644;1,89398944230001;-7,32541040092026;5,45933086845408;-1,34181469807024;-18 to 3;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Chile;48,6938339001962;,941995379329931;47,6439769281503;1,78263954811311;-1,04985697204591;2,01622395908189;-,520704541435947;533,156119950564;5,12026342327343;418,373639708096;3,67068443781212;-114,782480242468;6,3000810919946;-18,2192067953412;-127 to -102;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Chinese Taipei;48,6938339001962;,941995379329931;48,7197699211488;,815828094772333;,0259360209526236;1,24616643146042;,0208126461264314;533,156119950564;5,12026342327343;599,067987345619;2,57138867938189;65,9118673950552;5,72967165413211;11,5036028892722;55 to 77;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Georgia;48,6938339001962;,941995379329931;47,2276144102369;,861430232043581;-1,46621948995935;1,27648632556624;-1,1486370520334;533,156119950564;5,12026342327343;453,734108038117;3,96428747474155;-79,4220119124469;6,47554420154047;-12,2649169615047;-92 to -67;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Hong Kong, SAR;48,6938339001962;,941995379329931;47,4516023062428;2,07690738058794;-1,2422315939534;2,28054808373329;-,544707477476136;533,156119950564;5,12026342327343;591,519533685836;4,69093005655836;58,3634137352718;6,94420062492684;8,40462666440987;45 to 72;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Hungary;48,6938339001962;,941995379329931;49,6372120223581;,869124199633006;,943378122161892;1,28169113637672;,736041699429064;533,156119950564;5,12026342327343;509,737434066688;4,30129598461791;-23,4186858838763;6,68717015418345;-3,50203230124565;-37 to -10;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Iran, Islamic Republic of;48,6938339001962;,941995379329931;47,6053022201228;,867412484549893;-1,08853168007342;1,28053102775058;-,850062713424111;533,156119950564;5,12026342327343;437,953389804787;4,96826916220887;-95,2027301457773;7,13447937777294;-13,3440332650447;-109 to -81;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Ireland;48,6938339001962;,941995379329931;50,2654161566775;1,12633203447195;1,57158225648133;1,46832528635744;1,07032295301544;533,156119950564;5,12026342327343;520,841596780158;2,59516380931859;-12,3145231704061;5,74038088639671;-2,14524496093779;-24 to -1;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Israel;48,6938339001962;,941995379329931;49,2236031148376;1,21149392152899;,529769214641382;1,53462465006289;,34521093781445;533,156119950564;5,12026342327343;509,977188778273;4,30241911210831;-23,1789311722911;6,6878926232369;-3,46580492212996;-36 to -10;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Italy;48,6938339001962;,941995379329931;49,065488281246;,828504427379166;,371654381049765;1,25450184570044;,296256543841316;533,156119950564;5,12026342327343;490,920757895257;3,02894626527547;-42,235362055307;5,94908505584161;-7,0994718782571;-54 to -31;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Japan;48,6938339001962;,941995379329931;51,0152017195335;,97248437454744;2,32136781933732;1,35391327396472;1,71456168129555;533,156119950564;5,12026342327343;587,561009016678;3,14630303415246;54,4048890661137;6,00968554139305;9,05286785662709;43 to 66;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Kazakhstan;48,6938339001962;,941995379329931;49,4636037330783;,903915103272333;,76976983288215;1,30553353407822;,589620881263421;533,156119950564;5,12026342327343;531,052711018363;5,79874543561657;-2,103408932201;7,73579641347908;-,271905931823123;-17 to 13;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Jordan;48,6938339001962;,941995379329931;50,4733381555364;2,58278994518666;1,77950425534024;2,74921064955675;,647278248986539;533,156119950564;5,12026342327343;394,851654141609;4,03451514001795;-138,304465808955;6,5187736529769;-21,2163319623463;-151 to -126;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Korea, Republic of;48,6938339001962;,941995379329931;47,4138831718149;,548383605829961;-1,27995072838134;1,08999076776916;-1,17427666933451;533,156119950564;5,12026342327343;605,044751662261;2,64899983463679;71,888631711697;5,76491956991747;12,4700146879458;61 to 83;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Kuwait;48,6938339001962;,941995379329931;50,696604836578;2,66452099670305;2,00277093638177;2,82613294743017;,708661260328503;533,156119950564;5,12026342327343;395,968518915832;4,77625276700692;-137,187601034732;7,00212025161329;-19,5922943487188;-151 to -123;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Lebanon;48,6938339001962;,941995379329931;53,3790072074064;1,61622283751917;4,68517330721022;1,87070349205786;2,50449808165821;533,156119950564;5,12026342327343;441,252287359753;3,7534676053637;-91,9038325908107;6,34867045831066;-14,4760754545867;-104 to -79;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Lithuania;48,6938339001962;,941995379329931;49,7086125516973;,821846261946053;1,01477865150106;1,250114623926;,811748484562266;533,156119950564;5,12026342327343;509,941097180002;3,36753412470088;-23,2150227705619;6,12840791761911;-3,78810012039488;-35 to -11;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Malaysia;48,6938339001962;,941995379329931;49,7192655483565;1,80408522828452;1,02543164816033;2,03520976943247;,503845678986832;533,156119950564;5,12026342327343;470,011802840552;3,84508651956301;-63,1443171100116;6,40326384484014;-9,86127053953811;-76 to -51;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Malta;48,6938339001962;,941995379329931;48,9452542715366;,300202137585677;,251420371340394;,988674171853372;,254300535503098;533,156119950564;5,12026342327343;495,068000614717;1,83947224049804;-38,0881193358475;5,44065764841665;-7,00064620807963;-49 to -27;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Morocco;48,6938339001962;,941995379329931;46,1714156684488;,755085977017896;-2,52241823174744;1,20727384108495;-2,08935052339128;533,156119950564;5,12026342327343;385,430785998665;2,32095501983088;-147,725333951899;5,62173725175678;-26,2775237148865;-159 to -137;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Oman;48,6938339001962;,941995379329931;47,9690349052431;1,71569675827365;-,72479899495308;1,9572865556759;-,370308063911872;533,156119950564;5,12026342327343;419,922338626604;2,94289261044615;-113,23378132396;5,90573572388151;-19,1735266558013;-125 to -102;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;New Zealand;48,6938339001962;,941995379329931;51,3952689453617;2,00014944372762;2,70143504516547;2,21087156839171;1,22188691726251;533,156119950564;5,12026342327343;494,242061110017;3,13983167782214;-38,9140588405469;6,00630006649411;-6,47887358435975;-51 to -27;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Norway;48,6938339001962;,941995379329931;49,9857150960479;,700508355706364;1,29188119585168;1,17391109164765;1,10049321881648;533,156119950564;5,12026342327343;511,072422412801;2,51688798085897;-22,0836975377629;5,70542046057116;-3,87065207382667;-33 to -11;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Qatar;48,6938339001962;,941995379329931;50,4270778933828;3,03855775944273;1,73324399318658;3,18122437940938;,544835505601267;533,156119950564;5,12026342327343;440,396403823863;3,2267862760621;-92,7597161267009;6,05221010830708;-15,3265855723319;-105 to -81;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Russian Federation;48,6938339001962;,941995379329931;48,6938339001962;,941995379329931;0; ; ;533,156119950564;5,12026342327343;533,156119950564;5,12026342327343;0; ; ; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Saudi Arabia;48,6938339001962;,941995379329931;51,125166415956;1,55569948714157;2,43133251575983;1,81866879584257;1,33687481817348;533,156119950564;5,12026342327343;374,726507428807;5,06914534489272;-158,429612521757;7,20509070389536;-21,9885660059912;-173 to -144;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Singapore;48,6938339001962;,941995379329931;48,5152056206764;,595231544086506;-,178628279519774;1,11429613916344;-,160305930570556;533,156119950564;5,12026342327343;625,739942787154;3,41427766136084;92,5838228365902;6,15421721038341;15,0439641097462;81 to 105;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Slovenia;48,6938339001962;,941995379329931;48,4273664492718;,739240774738132;-,266467450924374;1,19742733295778;-,222533295833635;533,156119950564;5,12026342327343;515,085503799548;2,35241950274788;-18,0706161510162;5,63480035499221;-3,20696653165472;-29 to -7;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;South Africa;48,6938339001962;,941995379329931;51,3022198555602;1,13660117667672;2,60838595536399;1,47621730429563;1,76693901891942;533,156119950564;5,12026342327343;375,854529602725;5,30060108232661;-157,301590347839;7,3697672526121;-21,3441734258413;-172 to -143;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Sweden;48,6938339001962;,941995379329931;48,10353040735;,962131043099447;-,590303492846182;1,34649598542832;-,438399742171091;533,156119950564;5,12026342327343;497,796050583081;3,2193799420691;-35,3600693674828;6,04826460524906;-5,84631653462964;-47 to -24;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Thailand;48,6938339001962;,941995379329931;53,7445063525754;1,51282545288304;5,05067245237922;1,78213247138638;2,83406117865646;533,156119950564;5,12026342327343;439,543381610635;5,2225417483551;-93,6127383399291;7,31382525338305;-12,799422340126;-108 to -79;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;United Arab Emirates;48,6938339001962;,941995379329931;50,1850177963596;2,54802305790206;1,4911838961634;2,71657446028625;,548920678583673;533,156119950564;5,12026342327343;471,050616050455;3,51928637355129;-62,1055039001088;6,21308893407905;-9,99591419969181;-74 to -50;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Turkey;48,6938339001962;,941995379329931;48,2857175499247;,787940671572371;-,408116350271477;1,22809030474019;-,332317866769428;533,156119950564;5,12026342327343;461,138510714213;4,8003578161237;-72,0176092363511;7,01858480653555;-10,2609872533406;-86 to -58;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Egypt;48,6938339001962;,941995379329931;52,978560542615;2,31805286577628;4,28472664241878;2,50214395733191;1,71242211298973;533,156119950564;5,12026342327343;396,596361772575;5,51764170771526;-136,559758177989;7,52738118726763;-18,1417354562801;-151 to -122;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;United States;48,6938339001962;,941995379329931;49,9384942104483;,633533842587384;1,24466031025209;1,13521822764721;1,09640620626018;533,156119950564;5,12026342327343;517,595560490117;3,28918462531779;-15,560559460447;6,08570727386215;-2,55690238787509;-27 to -4;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;England;48,6938339001962;,941995379329931;50,6834252719029;1,53092796890554;1,98959137170671;1,79752489291698;1,10685052515632;533,156119950564;5,12026342327343;521,135447837426;5,24933202896486;-12,020672113138;7,3329792222553;-1,63926171734616;-26 to 2;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Norway (8);48,6938339001962;,941995379329931;49,850005498702;,723725795579785;1,15617159850578;1,1879117483494;,973280717285835;533,156119950564;5,12026342327343;487,069820492574;2,35023524702712;-46,0862994579905;5,63388882035139;-8,1801932781336;-57 to -35;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;United Arab Emirates (Dubai);48,6938339001962;,941995379329931;51,9508049774796;3,65645801451821;3,25697107728341;3,77584964036089;,862579654250246;533,156119950564;5,12026342327343;509,978870765819;3,70578209855388;-23,1772491847454;6,32059478891616;-3,66694115961827;-36 to -11;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;United Arab Emirates (Abu Dhabi);48,6938339001962;,941995379329931;49,6002811964792;4,48706156702813;,906447296282957;4,58487478574714;,197703828052361;533,156119950564;5,12026342327343;456,50710742482;5,98051531944264;-76,6490125257443;7,87297027873215;-9,73571724674258;-92 to -61;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Canada (Ontario);48,6938339001962;,941995379329931;49,7818840915817;1,20154041382983;1,08805019138554;1,52677917877645;,712644111545646;533,156119950564;5,12026342327343;521,96647115924;2,68090580460297;-11,1896487913238;5,77964994241568;-1,93604265012752;-23 to 0;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Canada (Quebec);48,6938339001962;,941995379329931;52,9050607704198;1,89763929736025;4,21122687022359;2,11858211961794;1,98775720385246;533,156119950564;5,12026342327343;538,721434774298;3,54975343650659;5,56531482373396;6,23039701653932;,893252036581325;-7 to 18;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Russian Federation;Argentina, Buenos Aires;48,6938339001962;,941995379329931;50,8419026398411;1,64029047452669;2,14806873964494;1,89153591969646;1,13562143720202;533,156119950564;5,12026342327343;389,253733874685;5,08206304610749;-143,902386075879;7,2141847999842;-19,9471444197263;-158 to -130;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Saudi Arabia;Australia;51,125166415956;1,55569948714157;51,1668215572466;1,60499612075975;,0416551412905903;2,23522111701424;,0186358033992773;374,726507428807;5,06914534489272;504,44953504007;3,84288662134017;129,723027611263;6,36113292677671;20,3930697730279;117 to 142;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Saudi Arabia;Bahrain;51,125166415956;1,55569948714157;48,2146753078988;,935446295047517;-2,91049110805721;1,81528528479979;-1,60332435481523;374,726507428807;5,06914534489272;461,998717877836;2,40613898498576;87,2722104490285;5,61121549601473;15,5531739087569;76 to 98;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Saudi Arabia;Botswana;51,125166415956;1,55569948714157;51,1300922375714;,60316304900907;,00492582161540156;1,66853425436293;,00295218489073352;374,726507428807;5,06914534489272;400,267350435384;2,50662849331126;25,5408430065768;5,65503500706472;4,51647831970432;14 to 37;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Saudi Arabia;Canada;51,125166415956;1,55569948714157;50,6513777530705;,949018804328567;-,473788662885536;1,82231654365035;-,25999251586471;374,726507428807;5,06914534489272;525,830709549644;1,89398944230001;151,104202120836;5,41141668467615;27,9232243469122;140 to 162;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Saudi Arabia;Chile;51,125166415956;1,55569948714157;47,6439769281503;1,78263954811311;-3,48118948780573;2,36601028163224;-1,47133320376113;374,726507428807;5,06914534489272;418,373639708096;3,67068443781212;43,6471322792882;6,25860677544481;6,97393746648768;31 to 56;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Girl;BSMMAT0;IDCNTRY;Saudi Arabia;Chinese Taipei;51,125166415956;1,55569948714157;48,7197699211488;,815828094772333;-2,4053964948072;1,75663780402005;-1,36931841572718;374,726507428807;5,06914534489272;599,067987345619;2,57138867938189;224,341479916812;5,68403679334511;39,4686889042435;213 to 235;TOTWGT;JRR;FULL;N;26-FEB-26; 7h26m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
