IDCNTRY;percentile;dvar;groupvar;refgroup;compgroup;val;val_se;cval;cval_se;valdiff;valdiff_se;valdiff_t;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
France;50;ASRREA0;ASBGSEX;BOY;BOY;525,2522936;4,35310994336373;525,2522936;4,35310994336373;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
France;90;ASRREA0;ASBGSEX;GIRL;GIRL;619,1407498;3,73702373305904;619,1407498;3,73702373305904;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
France;90;ASRREA0;ASBGSEX;GIRL;BOY;619,1407498;3,73702373305904;608,2264098;4,82441938628622;-10,91434;5,11084224705868;-2,13552668472232;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
France;90;ASRREA0;ASBGSEX;BOY;GIRL;608,2264098;4,82441938628622;619,1407498;3,73702373305904;10,91434;5,11084224705868;2,13552668472232;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
France;90;ASRREA0;ASBGSEX;BOY;BOY;608,2264098;4,82441938628622;608,2264098;4,82441938628622;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Germany;10;ASRREA0;ASBGSEX;GIRL;GIRL;456,5636204;8,05262143453859;456,5636204;8,05262143453859;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Germany;10;ASRREA0;ASBGSEX;GIRL;BOY;456,5636204;8,05262143453859;443,0526154;5,0380190578658;-13,511005;8,55356028967381;-1,57957675429154;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Germany;10;ASRREA0;ASBGSEX;BOY;GIRL;443,0526154;5,0380190578658;456,5636204;8,05262143453859;13,511005;8,55356028967381;1,57957675429154;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Germany;10;ASRREA0;ASBGSEX;BOY;BOY;443,0526154;5,0380190578658;443,0526154;5,0380190578658;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Germany;50;ASRREA0;ASBGSEX;GIRL;GIRL;550,552747;4,10305434565721;550,552747;4,10305434565721;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Germany;50;ASRREA0;ASBGSEX;GIRL;BOY;550,552747;4,10305434565721;538,3146692;2,95260503085901;-12,2380778;4,38704241020026;-2,78959641957083;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Germany;50;ASRREA0;ASBGSEX;BOY;GIRL;538,3146692;2,95260503085901;550,552747;4,10305434565721;12,2380778;4,38704241020026;2,78959641957083;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Germany;50;ASRREA0;ASBGSEX;BOY;BOY;538,3146692;2,95260503085901;538,3146692;2,95260503085901;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Germany;90;ASRREA0;ASBGSEX;GIRL;GIRL;625,6752936;3,87129430175835;625,6752936;3,87129430175835;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Germany;90;ASRREA0;ASBGSEX;GIRL;BOY;625,6752936;3,87129430175835;614,8796536;3,48681833266807;-10,79564;3,6914554654133;-2,92449417340901;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Germany;90;ASRREA0;ASBGSEX;BOY;GIRL;614,8796536;3,48681833266807;625,6752936;3,87129430175835;10,79564;3,6914554654133;2,92449417340901;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Germany;90;ASRREA0;ASBGSEX;BOY;BOY;614,8796536;3,48681833266807;614,8796536;3,48681833266807;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Greece;10;ASRREA0;ASBGSEX;GIRL;GIRL;446,0892068;3,64540812201448;446,0892068;3,64540812201448;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Greece;10;ASRREA0;ASBGSEX;GIRL;BOY;446,0892068;3,64540812201448;411,7662688;6,12051354626451;-34,322938;5,51050983401334;-6,2286320202431;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Greece;10;ASRREA0;ASBGSEX;BOY;GIRL;411,7662688;6,12051354626451;446,0892068;3,64540812201448;34,322938;5,51050983401334;6,2286320202431;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Greece;10;ASRREA0;ASBGSEX;BOY;BOY;411,7662688;6,12051354626451;411,7662688;6,12051354626451;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Greece;50;ASRREA0;ASBGSEX;GIRL;GIRL;538,3868052;5,29906444483511;538,3868052;5,29906444483511;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Greece;50;ASRREA0;ASBGSEX;GIRL;BOY;538,3868052;5,29906444483511;519,3726782;5,50158648221748;-19,014127;5,23649781523315;-3,63107704250105;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Greece;50;ASRREA0;ASBGSEX;BOY;GIRL;519,3726782;5,50158648221748;538,3868052;5,29906444483511;19,014127;5,23649781523315;3,63107704250105;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Greece;50;ASRREA0;ASBGSEX;BOY;BOY;519,3726782;5,50158648221748;519,3726782;5,50158648221748;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Greece;90;ASRREA0;ASBGSEX;GIRL;GIRL;618,9147796;2,70542156756164;618,9147796;2,70542156756164;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Greece;90;ASRREA0;ASBGSEX;GIRL;BOY;618,9147796;2,70542156756164;606,2969918;7,51193725377934;-12,6177878;7,59180607834955;-1,66202714739825;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Greece;90;ASRREA0;ASBGSEX;BOY;GIRL;606,2969918;7,51193725377934;618,9147796;2,70542156756164;12,6177878;7,59180607834955;1,66202714739825;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Greece;90;ASRREA0;ASBGSEX;BOY;BOY;606,2969918;7,51193725377934;606,2969918;7,51193725377934;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hong Kong, SAR;10;ASRREA0;ASBGSEX;GIRL;GIRL;462,1748484;6,91164783339392;462,1748484;6,91164783339392;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hong Kong, SAR;10;ASRREA0;ASBGSEX;GIRL;BOY;462,1748484;6,91164783339392;432,9281006;8,14001414181108;-29,2467478;8,00813287810138;-3,65213068329281;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hong Kong, SAR;10;ASRREA0;ASBGSEX;BOY;GIRL;432,9281006;8,14001414181108;462,1748484;6,91164783339392;29,2467478;8,00813287810138;3,65213068329281;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hong Kong, SAR;10;ASRREA0;ASBGSEX;BOY;BOY;432,9281006;8,14001414181108;432,9281006;8,14001414181108;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hong Kong, SAR;50;ASRREA0;ASBGSEX;GIRL;GIRL;542,3772682;2,94355421325274;542,3772682;2,94355421325274;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hong Kong, SAR;50;ASRREA0;ASBGSEX;GIRL;BOY;542,3772682;2,94355421325274;524,9554556;3,65743067586026;-17,4218126;3,29882787297764;-5,28121298559129;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hong Kong, SAR;50;ASRREA0;ASBGSEX;BOY;GIRL;524,9554556;3,65743067586026;542,3772682;2,94355421325274;17,4218126;3,29882787297764;5,28121298559129;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hong Kong, SAR;50;ASRREA0;ASBGSEX;BOY;BOY;524,9554556;3,65743067586026;524,9554556;3,65743067586026;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hong Kong, SAR;90;ASRREA0;ASBGSEX;GIRL;GIRL;608,8175626;3,01535633958199;608,8175626;3,01535633958199;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hong Kong, SAR;90;ASRREA0;ASBGSEX;GIRL;BOY;608,8175626;3,01535633958199;596,7279534;4,0387274664635;-12,0896092;4,10456277576913;-2,94540730900007;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hong Kong, SAR;90;ASRREA0;ASBGSEX;BOY;GIRL;596,7279534;4,0387274664635;608,8175626;3,01535633958199;12,0896092;4,10456277576913;2,94540730900007;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hong Kong, SAR;90;ASRREA0;ASBGSEX;BOY;BOY;596,7279534;4,0387274664635;596,7279534;4,0387274664635;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hungary;10;ASRREA0;ASBGSEX;GIRL;GIRL;465,0233314;3,85293202085093;465,0233314;3,85293202085093;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hungary;10;ASRREA0;ASBGSEX;GIRL;BOY;465,0233314;3,85293202085093;446,7880122;3,28091581371404;-18,2353192;4,27868697660966;-4,26189606757569;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hungary;10;ASRREA0;ASBGSEX;BOY;GIRL;446,7880122;3,28091581371404;465,0233314;3,85293202085093;18,2353192;4,27868697660966;4,26189606757569;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hungary;10;ASRREA0;ASBGSEX;BOY;BOY;446,7880122;3,28091581371404;446,7880122;3,28091581371404;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hungary;50;ASRREA0;ASBGSEX;GIRL;GIRL;553,7241158;4,19092358231107;553,7241158;4,19092358231107;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hungary;50;ASRREA0;ASBGSEX;GIRL;BOY;553,7241158;4,19092358231107;540,5803724;4,3724713548074;-13,1437434;4,35048085452151;-3,02121623781876;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hungary;50;ASRREA0;ASBGSEX;BOY;GIRL;540,5803724;4,3724713548074;553,7241158;4,19092358231107;13,1437434;4,35048085452151;3,02121623781876;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hungary;50;ASRREA0;ASBGSEX;BOY;BOY;540,5803724;4,3724713548074;540,5803724;4,3724713548074;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hungary;90;ASRREA0;ASBGSEX;GIRL;GIRL;629,1203456;2,92685728383407;629,1203456;2,92685728383407;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hungary;90;ASRREA0;ASBGSEX;GIRL;BOY;629,1203456;2,92685728383407;617,9158186;3,4497689324315;-11,204527;3,80393028600426;-2,9455132343578;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hungary;90;ASRREA0;ASBGSEX;BOY;GIRL;617,9158186;3,4497689324315;629,1203456;2,92685728383407;11,204527;3,80393028600426;2,9455132343578;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Hungary;90;ASRREA0;ASBGSEX;BOY;BOY;617,9158186;3,4497689324315;617,9158186;3,4497689324315;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iceland;10;ASRREA0;ASBGSEX;GIRL;GIRL;428,7168738;2,1346116566494;428,7168738;2,1346116566494;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iceland;10;ASRREA0;ASBGSEX;GIRL;BOY;428,7168738;2,1346116566494;399,3565736;5,29127509551328;-29,3603002;5,20362901102719;-5,64227390880125;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iceland;10;ASRREA0;ASBGSEX;BOY;GIRL;399,3565736;5,29127509551328;428,7168738;2,1346116566494;29,3603002;5,20362901102719;5,64227390880125;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iceland;10;ASRREA0;ASBGSEX;BOY;BOY;399,3565736;5,29127509551328;399,3565736;5,29127509551328;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iceland;50;ASRREA0;ASBGSEX;GIRL;GIRL;525,3464764;2,84347471446906;525,3464764;2,84347471446906;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iceland;50;ASRREA0;ASBGSEX;GIRL;BOY;525,3464764;2,84347471446906;508,5568988;2,88491958781865;-16,7895776;4,080456964862;-4,11463170536534;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iceland;50;ASRREA0;ASBGSEX;BOY;GIRL;508,5568988;2,88491958781865;525,3464764;2,84347471446906;16,7895776;4,080456964862;4,11463170536534;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iceland;50;ASRREA0;ASBGSEX;BOY;BOY;508,5568988;2,88491958781865;508,5568988;2,88491958781865;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iceland;90;ASRREA0;ASBGSEX;GIRL;GIRL;610,8578278;3,51436364209793;610,8578278;3,51436364209793;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iceland;90;ASRREA0;ASBGSEX;GIRL;BOY;610,8578278;3,51436364209793;598,3647762;3,46418609119927;-12,4930516;5,44296864093047;-2,29526429861341;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iceland;90;ASRREA0;ASBGSEX;BOY;GIRL;598,3647762;3,46418609119927;610,8578278;3,51436364209793;12,4930516;5,44296864093047;2,29526429861341;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iceland;90;ASRREA0;ASBGSEX;BOY;BOY;598,3647762;3,46418609119927;598,3647762;3,46418609119927;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iran, Islamic Republic of;10;ASRREA0;ASBGSEX;GIRL;GIRL;304,6506332;7,88541982620994;304,6506332;7,88541982620994;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iran, Islamic Republic of;10;ASRREA0;ASBGSEX;GIRL;BOY;304,6506332;7,88541982620994;279,7700788;5,85693988276731;-24,8805544;8,78384694343248;-2,83253505670459;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iran, Islamic Republic of;10;ASRREA0;ASBGSEX;BOY;GIRL;279,7700788;5,85693988276731;304,6506332;7,88541982620994;24,8805544;8,78384694343248;2,83253505670459;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iran, Islamic Republic of;10;ASRREA0;ASBGSEX;BOY;BOY;279,7700788;5,85693988276731;279,7700788;5,85693988276731;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iran, Islamic Republic of;50;ASRREA0;ASBGSEX;GIRL;GIRL;429,486998;6,89456463772007;429,486998;6,89456463772007;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iran, Islamic Republic of;50;ASRREA0;ASBGSEX;GIRL;BOY;429,486998;6,89456463772007;397,8321984;6,05629755390574;-31,6547996;9,15429542979951;-3,45791763470466;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iran, Islamic Republic of;50;ASRREA0;ASBGSEX;BOY;GIRL;397,8321984;6,05629755390574;429,486998;6,89456463772007;31,6547996;9,15429542979951;3,45791763470466;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iran, Islamic Republic of;50;ASRREA0;ASBGSEX;BOY;BOY;397,8321984;6,05629755390574;397,8321984;6,05629755390574;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iran, Islamic Republic of;90;ASRREA0;ASBGSEX;GIRL;GIRL;541,6491312;6,73981161681575;541,6491312;6,73981161681575;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iran, Islamic Republic of;90;ASRREA0;ASBGSEX;GIRL;BOY;541,6491312;6,73981161681575;520,579914;8,20275873949413;-21,0692172;10,8079563086215;-1,94941731798019;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iran, Islamic Republic of;90;ASRREA0;ASBGSEX;BOY;GIRL;520,579914;8,20275873949413;541,6491312;6,73981161681575;21,0692172;10,8079563086215;1,94941731798019;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Iran, Islamic Republic of;90;ASRREA0;ASBGSEX;BOY;BOY;520,579914;8,20275873949413;520,579914;8,20275873949413;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Israel;10;ASRREA0;ASBGSEX;GIRL;GIRL;395,653808;5,22770801805035;395,653808;5,22770801805035;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Israel;10;ASRREA0;ASBGSEX;GIRL;BOY;395,653808;5,22770801805035;364,9691118;7,6671199604662;-30,6846962;7,74735418401954;-3,96066779330849;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Israel;10;ASRREA0;ASBGSEX;BOY;GIRL;364,9691118;7,6671199604662;395,653808;5,22770801805035;30,6846962;7,74735418401954;3,96066779330849;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Israel;10;ASRREA0;ASBGSEX;BOY;BOY;364,9691118;7,6671199604662;364,9691118;7,6671199604662;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Israel;50;ASRREA0;ASBGSEX;GIRL;GIRL;531,2132478;2,86219045250985;531,2132478;2,86219045250985;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Israel;50;ASRREA0;ASBGSEX;GIRL;BOY;531,2132478;2,86219045250985;509,0720854;2,29385608620928;-22,1411624;3,41185730363265;-6,48947491925468;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Israel;50;ASRREA0;ASBGSEX;BOY;GIRL;509,0720854;2,29385608620928;531,2132478;2,86219045250985;22,1411624;3,41185730363265;6,48947491925468;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Israel;50;ASRREA0;ASBGSEX;BOY;BOY;509,0720854;2,29385608620928;509,0720854;2,29385608620928;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Israel;90;ASRREA0;ASBGSEX;GIRL;GIRL;625,776576;5,03649913130426;625,776576;5,03649913130426;0;0; ;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Israel;90;ASRREA0;ASBGSEX;GIRL;BOY;625,776576;5,03649913130426;611,8851448;5,00364490810995;-13,8914312;5,69805207916168;-2,43792633114083;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
Israel;90;ASRREA0;ASBGSEX;BOY;GIRL;611,8851448;5,00364490810995;625,776576;5,03649913130426;13,8914312;5,69805207916168;2,43792633114083;TOTWGT;JRR;HALF;Y;25-FEB-26;16h 3m;75;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\PIRLS2001.sav;NONE
