"";"IDCNTRY";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnpv";"mnpv_se";"cmnpv";"cmnpv_se";"mnpvdiff";"mnpvdiff_se";"mnpvdiff_t";"mnpvdiff_ci";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"17";"Austria";"BSMMAT0";"BSBG01";"Boy";"Girl";50,1984826452096;0,990161010649341;47,8333494401682;0,990796153505148;-2,36513320504143;1,96763330938875;-1,20201929584947;515,367280603892;2,85469821466431;508,790352461001;2,47289667923153;-6,57692814289127;2,57440835289383;-2,55473384224313;"-12 to -2";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"18";"Austria";"BSMMAT0";"BSBG01";"Boy";"Boy";50,1984826452096;0,990161010649341;50,1984826452096;0,990161010649341;0;NA;NA;515,367280603892;2,85469821466431;515,367280603892;2,85469821466431;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"19";"Austria";"BSMMAT0";"BSBG01";"Boy";"<Other>";50,1984826452096;0,990161010649341;1,96816791462225;0,229370550431671;-48,2303147305873;1,04133680191872;-46,3157689632405;515,367280603892;2,85469821466431;517,452970065257;6,81653352473533;2,08568946136447;6,95796652935059;0,299755604251108;"-12 to 16";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"20";"Austria";"BSMMAT0";"BSBG01";"<Other>";"Girl";1,96816791462225;0,229370550431671;47,8333494401682;0,990796153505148;45,8651815255459;1,0431475961731;43,9680652036272;517,452970065257;6,81653352473533;508,790352461001;2,47289667923153;-8,66261760425574;7,25988520110783;-1,19321688488047;"-23 to 6";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"21";"Austria";"BSMMAT0";"BSBG01";"<Other>";"Boy";1,96816791462225;0,229370550431671;50,1984826452096;0,990161010649341;48,2303147305873;1,04133680191872;46,3157689632405;517,452970065257;6,81653352473533;515,367280603892;2,85469821466431;-2,08568946136447;6,95796652935059;-0,299755604251108;"-16 to 12";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"22";"Austria";"BSMMAT0";"BSBG01";"<Other>";"<Other>";1,96816791462225;0,229370550431671;1,96816791462225;0,229370550431671;0;NA;NA;517,452970065257;6,81653352473533;517,452970065257;6,81653352473533;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"23";"Bahrain";"BSMMAT0";"BSBG01";"Girl";"Girl";49,7876094282282;0,789525201696447;49,7876094282282;0,789525201696447;0;NA;NA;431,251219842871;2,74269743660374;431,251219842871;2,74269743660374;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"24";"Bahrain";"BSMMAT0";"BSBG01";"Girl";"Boy";49,7876094282282;0,789525201696447;50,2123905717718;0,789525201696447;0,424781143543683;1,57905040339289;0,269010503167574;431,251219842871;2,74269743660374;423,198782540246;3,6593127845747;-8,0524373026251;4,28310436962815;-1,88004694906004;"-16 to 0";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"25";"Bahrain";"BSMMAT0";"BSBG01";"Boy";"Girl";50,2123905717718;0,789525201696447;49,7876094282282;0,789525201696447;-0,424781143543683;1,57905040339289;-0,269010503167574;423,198782540246;3,6593127845747;431,251219842871;2,74269743660374;8,0524373026251;4,28310436962815;1,88004694906004;"0 to 16";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"26";"Bahrain";"BSMMAT0";"BSBG01";"Boy";"Boy";50,2123905717718;0,789525201696447;50,2123905717718;0,789525201696447;0;NA;NA;423,198782540246;3,6593127845747;423,198782540246;3,6593127845747;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"27";"Brazil";"BSMMAT0";"BSBG01";"Girl";"Girl";49,0237126866669;0,559422958431892;49,0237126866669;0,559422958431892;0;NA;NA;367,431520814768;2,80354672713355;367,431520814768;2,80354672713355;0;NA;NA;" ";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"28";"Brazil";"BSMMAT0";"BSBG01";"Girl";"Boy";49,0237126866669;0,559422958431892;49,3735682061634;0,553700048969045;0,349855519496518;1,0982561424552;0,318555486258789;367,431520814768;2,80354672713355;388,491793067152;3,26940282253063;21,0602722523841;2,50138454498594;8,41944606022282;"16 to 26";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"29";"Brazil";"BSMMAT0";"BSBG01";"Girl";"<Other>";49,0237126866669;0,559422958431892;1,60271910716964;0,181408453103637;-47,4209935794973;0,620598422756592;-76,4117210753797;367,431520814768;2,80354672713355;389,321747076805;9,49222724481529;21,8902262620366;9,2310087877974;2,37137963631598;"4 to 40";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
"30";"Brazil";"BSMMAT0";"BSBG01";"Boy";"Girl";49,3735682061634;0,553700048969045;49,0237126866669;0,559422958431892;-0,349855519496518;1,0982561424552;-0,318555486258789;388,491793067152;3,26940282253063;367,431520814768;2,80354672713355;-21,0602722523841;2,50138454498594;-8,41944606022282;"-26 to -16";"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h 9m";250;5;"NONE"
