"";"IDCNTRY";"EqVar";"b";"beta";"b.se";"beta.se";"b.t";"beta.t";"xvar";"dvar";"weight";"method";"jk2type";"shortcut";"missoptn";"date";"time";"reps";"npv";"selcrit"
"73";"Hong Kong, SAR";"(CONSTANT)";273,323338478446;NA;30,4982643795847;NA;8,96193091766253;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"74";"Hong Kong, SAR";"BSDAGE";-5,01923410087329;-0,0314603725381339;2,0407642039258;0,0129184588631808;-2,45948752492709;-2,43530384477979;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"75";"Hong Kong, SAR";"BSDGSLM_D2";-23,6133974801069;-0,113879173273858;4,99172500241878;0,0248769614258808;-4,73050848527609;-4,57769625977649;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"76";"Hong Kong, SAR";"BSDGSLM_D3";-48,0469048917603;-0,237076526007812;4,06258666263534;0,0204110816411904;-11,8266781441637;-11,6150888118237;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"77";"Hong Kong, SAR";"BSBG01_D2";-10,3542580374662;-0,0514170503367298;5,09176431702119;0,0252240085214805;-2,03353049999842;-2,03841710142714;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"78";"Hong Kong, SAR";"BSSSCI0_";0,778576982824522;0,722539126647917;0,0316601726441603;0,0185204345199309;24,5916846877375;39,0130763870767;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"79";"Hungary";"(CONSTANT)";195,155472558852;NA;38,1548839466191;NA;5,11482285811396;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"80";"Hungary";"BSDAGE";-9,56495088935847;-0,0535568430054975;2,36768711322937;0,0128387452578246;-4,03978669137263;-4,17150133677255;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"81";"Hungary";"BSDGSLM_D2";-11,2177903062563;-0,0531367174401691;4,12940718425125;0,0196962014696298;-2,71656191935703;-2,69781549107844;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"82";"Hungary";"BSDGSLM_D3";-23,8139053777895;-0,12298421898459;4,49235458436023;0,024181978998223;-5,30098524740137;-5,08577974505839;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"83";"Hungary";"BSBG01_D2";-8,02125950024362;-0,0428521084448787;3,98197897010177;0,0215884929165033;-2,01439022166373;-1,98495136323854;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"84";"Hungary";"BSSSCI0_";0,900682042762428;0,800663152257557;0,0269835458256756;0,014279016177399;33,378935762601;56,0727113346127;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"85";"Iran, Islamic Republic of";"(CONSTANT)";216,519316171;NA;32,9788628899014;NA;6,56539665706005;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"86";"Iran, Islamic Republic of";"BSDAGE";-8,29535755602241;-0,0368601732275451;2,26295642322741;0,00997278120840652;-3,66571687853876;-3,6960775993435;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"87";"Iran, Islamic Republic of";"BSDGSLM_D2";-10,2421062241676;-0,0479802738971761;4,02279630559953;0,0185408086997107;-2,54601661284991;-2,58781990981465;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"88";"Iran, Islamic Republic of";"BSDGSLM_D3";-27,4638016742153;-0,125124418228265;4,07828182508621;0,0192760122186313;-6,73415983792018;-6,49119832510404;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"89";"Iran, Islamic Republic of";"BSBG01_D2";-5,47757230700241;-0,0268223138708696;3,12290782360668;0,0151175860383685;-1,75399743328841;-1,77424582223606;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"90";"Iran, Islamic Republic of";"BSSSCI0_";0,811433865966259;0,741827595537196;0,0212554291522017;0,0131497971937097;38,1753696975913;56,4136149485297;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"91";"Ireland";"(CONSTANT)";138,534104675612;NA;42,8509382058647;NA;3,23293049057796;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"92";"Ireland";"BSDAGE";0,918174223074604;0,00446238104111867;3,06537135160231;0,0148398531730911;0,299531155530198;0,300702506222248;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"93";"Ireland";"BSDGSLM_D2";-15,4049734707878;-0,0840778874915188;5,82124289239498;0,0319829245439575;-2,64633751855866;-2,62883675243524;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"94";"Ireland";"BSDGSLM_D3";-38,3900546194342;-0,224282754377062;6,59354647075247;0,0392603200600448;-5,8223680973091;-5,71270825184421;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"95";"Ireland";"BSBG01_D2";-2,14532459719656;-0,012725672009162;2,95970336689975;0,0174933016282699;-0,724844462857017;-0,727459703124126;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"96";"Ireland";"BSSSCI0_";0,722477366849476;0,741032954001898;0,0233149945882454;0,0120669208120141;30,9876703644497;61,4102773645542;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"97";"Israel";"(CONSTANT)";138,973990130462;NA;51,5721242438921;NA;2,69475016140955;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"98";"Israel";"BSDAGE";-2,20993541873043;-0,00744147161982166;3,48395364260792;0,0117083827228771;-0,634318261788402;-0,635567848775707;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"99";"Israel";"BSDGSLM_D2";-6,58742608424052;-0,0291973818074792;3,96652177546781;0,0176114863303839;-1,6607563142556;-1,65786017487388;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"100";"Israel";"BSDGSLM_D3";-27,0305037872255;-0,12949307836843;4,53672162983048;0,0222296726504523;-5,95815789302362;-5,82523550412226;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"101";"Israel";"BSBG01_D2";5,50919046812013;0,0264258718094631;2,69335728912301;0,0128309783533315;2,04547331702657;2,05953677745872;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"102";"Israel";"BSSSCI0_";0,832460960259076;0,788646207740791;0,0179073251692266;0,010593205095484;46,4871750745693;74,4483091408286;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"103";"Italy";"(CONSTANT)";101,206462922207;NA;45,6971096943009;NA;2,21472350438018;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"104";"Italy";"BSDAGE";1,99077235929761;0,00872052783252357;2,97780965030047;0,0130471255384383;0,668535800834932;0,668386903063968;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"105";"Italy";"BSDGSLM_D2";-23,88793836193;-0,116152070638332;7,09502410747707;0,0336292588680878;-3,36685795567005;-3,45389921002849;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"106";"Italy";"BSDGSLM_D3";-48,6274185188567;-0,257400321972341;7,11138833695373;0,035320236792752;-6,83796415197416;-7,28761597728475;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"107";"Italy";"BSBG01_D2";-2,03846395085439;-0,0109752523905942;2,99925690139397;0,0161240677496974;-0,679656334176298;-0,680675159703429;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"108";"Italy";"BSSSCI0_";0,799997600360062;0,712330167913975;0,0182154803839391;0,0130760171673851;43,9185562772987;54,4760808123367;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"109";"Japan";"(CONSTANT)";116,716292979177;NA;65,4745834310652;NA;1,78261986350875;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"110";"Japan";"BSDAGE";3,84480885298631;0,0118685047489657;4,34281626086724;0,0134121439583412;0,885326162110879;0,884907348581245;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"111";"Japan";"BSDGSLM_D2";-21,6200146116608;-0,107182608034938;5,95073111370005;0,0300517161718229;-3,6331694708716;-3,56660522886992;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"112";"Japan";"BSDGSLM_D3";-52,7360434316745;-0,278239600123399;6,16149440091327;0,0318570233109728;-8,55896962656622;-8,73401125420159;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"113";"Japan";"BSBG01_D2";-7,76342950392739;-0,0414796634661929;4,31297900206255;0,0228689944408898;-1,80001560411371;-1,81379481172234;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"114";"Japan";"BSSSCI0_";0,829829395760376;0,698057158362531;0,0233167232286043;0,012098219243431;35,58945172632;57,699165829017;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"115";"Jordan";"(CONSTANT)";161,32398045041;NA;42,5138318355191;NA;3,79462338456232;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"116";"Jordan";"BSDAGE";-4,74536751639996;-0,0203101325561506;3,19164898925325;0,0133928538656751;-1,48680745670289;-1,5164902686054;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"117";"Jordan";"BSDGSLM_D2";-15,8079018215016;-0,0741197860768389;5,05526251375331;0,0234644807363252;-3,12701897843975;-3,15880785557273;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"118";"Jordan";"BSDGSLM_D3";-25,9205448115905;-0,118196378229246;3,129270923704;0,0141385423779249;-8,28325365350893;-8,3598701386496;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"119";"Jordan";"BSBG01_D2";-8,38116636488618;-0,0418525838951938;3,9606712018849;0,0196544440285584;-2,11609748390564;-2,12942090014762;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"120";"Jordan";"BSSSCI0_";0,793086414147135;0,754518283517786;0,0190120148437417;0,0127516899804822;41,7150113055061;59,1700617465337;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"121";"Kazakhstan";"(CONSTANT)";295,569961774663;NA;47,2406456365386;NA;6,25668760009605;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"122";"Kazakhstan";"BSDAGE";-12,4885600603003;-0,0564785175579905;3,22367896130253;0,0146423852941022;-3,87400861258661;-3,85719378527347;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"123";"Kazakhstan";"BSDGSLM_D2";-13,1309858974825;-0,0643267352807297;3,30669051596616;0,016164570959057;-3,97103564245893;-3,97948918308206;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"124";"Kazakhstan";"BSDGSLM_D3";-45,5041202885666;-0,217055114746525;3,81602338460428;0,0186838152046594;-11,9244867503047;-11,6172801094926;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"125";"Kazakhstan";"BSBG01_D2";-7,76832872741186;-0,0382847108730167;2,92100122621577;0,0143881632026115;-2,65947465468062;-2,66084769361442;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"126";"Kazakhstan";"BSSSCI0_";0,850982327628365;0,68885211562802;0,0286999325347827;0,0171468691355169;29,6510218829616;40,1736381250602;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"127";"Korea, Republic of";"(CONSTANT)";117,814240882771;NA;54,8787872627994;NA;2,14680838916121;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"128";"Korea, Republic of";"BSDAGE";2,71355825775491;0,00779413257422445;3,629423497398;0,0104278702855906;0,747655449880763;0,747432827678581;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"129";"Korea, Republic of";"BSDGSLM_D2";-16,3676174593576;-0,0684340081587141;4,64269848850011;0,0191952342336361;-3,52545346201137;-3,56515619063383;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"130";"Korea, Republic of";"BSDGSLM_D3";-50,9420739310602;-0,232685128915547;5,08958573726047;0,0221077416284648;-10,0090806130089;-10,5250519399934;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"131";"Korea, Republic of";"BSBG01_D2";-10,3128411658378;-0,0480455609595609;3,01708170015375;0,0140648673921125;-3,41815111115892;-3,4159981477326;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"132";"Korea, Republic of";"BSSSCI0_";0,876765917397057;0,710936708677779;0,0216317420279432;0,00936568909895024;40,5314521717427;75,9086385600249;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"133";"Kuwait";"(CONSTANT)";18,0800644820214;NA;61,8680320878901;NA;0,292235971823651;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"134";"Kuwait";"BSDAGE";2,61208062420955;0,015989986668708;3,81839669792404;0,0234044835427412;0,684077855407132;0,683201859144088;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"135";"Kuwait";"BSDGSLM_D2";-13,8291262249944;-0,0570093586165148;5,80832535057305;0,0242329998920581;-2,38091453049027;-2,35255060745486;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"136";"Kuwait";"BSDGSLM_D3";-29,4331924438149;-0,133006958795257;4,4769522962974;0,0200976414924394;-6,5743815202492;-6,61803818349994;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"137";"Kuwait";"BSBG01_D2";12,4407028317625;0,0562849349510043;5,60414895110204;0,0252998605891541;2,21990938147997;2,2247132450656;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"138";"Kuwait";"BSSSCI0_";0,804937001968024;0,726322803011459;0,0305230840951892;0,0195405613308681;26,3714177590229;37,1700070797912;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"139";"Lithuania";"(CONSTANT)";210,222575918573;NA;47,9547556529228;NA;4,38376909769033;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"140";"Lithuania";"BSDAGE";-10,3360079035627;-0,0370481494182231;3,34108421825767;0,0118543646797138;-3,09360890907226;-3,12527498682599;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"141";"Lithuania";"BSDGSLM_D2";-10,3594341207914;-0,049478757612818;3,40071747138378;0,0162707014098357;-3,04624956585295;-3,04097262721003;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"142";"Lithuania";"BSDGSLM_D3";-31,1562485875356;-0,158099283103974;3,52980911976004;0,0179592696307681;-8,82661003200469;-8,80321340201473;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"143";"Lithuania";"BSBG01_D2";-0,727059974868518;-0,00369939913911729;2,81127026262084;0,0144270415431662;-0,258623293724421;-0,256421188505526;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"144";"Lithuania";"BSSSCI0_";0,91908293046611;0,800980195954105;0,0257950682860562;0,00941602123939568;35,6301801675374;85,0656743001901;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"145";"Malaysia";"(CONSTANT)";-81,7197335521245;NA;36,4092957430633;NA;-2,24447443666069;NA;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"146";"Malaysia";"BSDAGE";14,1315242599941;0,0506309075982164;2,49284634520519;0,00917591370831173;5,66883084758716;5,51780555132661;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"147";"Malaysia";"BSDGSLM_D2";-23,8233325249894;-0,129339072450868;2,27830625480732;0,0116795979703645;-10,4565979550472;-11,073931892095;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"148";"Malaysia";"BSDGSLM_D3";-39,3179681014464;-0,199318349453498;2,6178974231608;0,0131357022509879;-15,0189108838247;-15,1737871067007;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"149";"Malaysia";"BSBG01_D2";-1,71572334970176;-0,00928321564672442;2,83906529202901;0,0153787632592062;-0,604326837610546;-0,603638634021313;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
"150";"Malaysia";"BSSSCI0_";0,731112272637416;0,739912663940676;0,0154682248035087;0,0103702931082542;47,2654284460346;71,3492527372968;" BSDGSLM_d2 BSDGSLM_d3 BSBG01_d2 BSDAGE BSSSCI0_";"BSMALG0_";"TOTWGT";"JRR";"FULL";"N";"listwise";"04-MAR-26";"19h19m";250;5;"NONE"
