IDCNTRY;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnx;mnx_se;cmnx;cmnx_se;mnxdiff;mnxdiff_se;mnxdiff_t;weight;method;jk2type;date;time;reps;infile;selcrit
New Zealand;ASDMSCL;ASBGSEX;GIRL;GIRL;50,4725878444198;1,14657195861889;50,4725878444198;1,14657195861889;0; ; ;1,59650028312035;,0208751318665244;1,59650028312035;,0208751318665244;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
New Zealand;ASDMSCL;ASBGSEX;GIRL;BOY;50,4725878444198;1,14657195861889;49,5274121555802;1,14657195861888;-,945175688839512;2,29314391723776;-,412174605237179;1,59650028312035;,0208751318665244;1,50764737418758;,01680664419161;-,0888529089327768;,0252563546161412;-3,51804170804567;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
New Zealand;ASDMSCL;ASBGSEX;BOY;GIRL;49,5274121555802;1,14657195861888;50,4725878444198;1,14657195861889;,945175688839512;2,29314391723776;,412174605237179;1,50764737418758;,01680664419161;1,59650028312035;,0208751318665244;,0888529089327768;,0252563546161412;3,51804170804567;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
New Zealand;ASDMSCL;ASBGSEX;BOY;BOY;49,5274121555802;1,14657195861888;49,5274121555802;1,14657195861888;0; ; ;1,50764737418758;,01680664419161;1,50764737418758;,01680664419161;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Norway;ASDMSCL;ASBGSEX;GIRL;GIRL;50,0623938383444;,78399899181159;50,0623938383444;,78399899181159;0; ; ;1,44281250626906;,0200785505611492;1,44281250626906;,0200785505611492;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Norway;ASDMSCL;ASBGSEX;GIRL;BOY;50,0623938383444;,78399899181159;49,9376061616556;,783998991811585;-,124787676688825;1,56799798362318;-,0795840798216324;1,44281250626906;,0200785505611492;1,42634876584102;,01842034793699;-,0164637404280441;,0288688324256926;-,57029464112971;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Norway;ASDMSCL;ASBGSEX;BOY;GIRL;49,9376061616556;,783998991811585;50,0623938383444;,78399899181159;,124787676688825;1,56799798362318;,0795840798216324;1,42634876584102;,01842034793699;1,44281250626906;,0200785505611492;,0164637404280441;,0288688324256926;,57029464112971;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Norway;ASDMSCL;ASBGSEX;BOY;BOY;49,9376061616556;,783998991811585;49,9376061616556;,783998991811585;0; ; ;1,42634876584102;,01842034793699;1,42634876584102;,01842034793699;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASDMSCL;ASBGSEX;GIRL;GIRL;51,4831332421245;1,09177348276118;51,4831332421245;1,09177348276118;0; ; ;1,76776783057589;,0177699918676756;1,76776783057589;,0177699918676756;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASDMSCL;ASBGSEX;GIRL;BOY;51,4831332421245;1,09177348276118;48,5168667578755;1,09177348276116;-2,96626648424905;2,18354696552234;-1,35846241509143;1,76776783057589;,0177699918676756;1,78595988993485;,019834414905579;,0181920593589626;,0216264413547608;,841195232287158;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASDMSCL;ASBGSEX;BOY;GIRL;48,5168667578755;1,09177348276116;51,4831332421245;1,09177348276118;2,96626648424905;2,18354696552234;1,35846241509143;1,78595988993485;,019834414905579;1,76776783057589;,0177699918676756;-,0181920593589626;,0216264413547608;-,841195232287158;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Philippines;ASDMSCL;ASBGSEX;BOY;BOY;48,5168667578755;1,09177348276116;48,5168667578755;1,09177348276116;0; ; ;1,78595988993485;,019834414905579;1,78595988993485;,019834414905579;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASDMSCL;ASBGSEX;GIRL;GIRL;50,1034511504709;,7336470699981;50,1034511504709;,7336470699981;0; ; ;1,64053768539;,0273423565584157;1,64053768539;,0273423565584157;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASDMSCL;ASBGSEX;GIRL;BOY;50,1034511504709;,7336470699981;49,8965488495291;,733647069998098;-,20690230094182;1,4672941399962;-,141009423606337;1,64053768539;,0273423565584157;1,60731319105853;,0209913682923331;-,0332244943314672;,0299681340938027;-1,1086607603754;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASDMSCL;ASBGSEX;BOY;GIRL;49,8965488495291;,733647069998098;50,1034511504709;,7336470699981;,20690230094182;1,4672941399962;,141009423606337;1,60731319105853;,0209913682923331;1,64053768539;,0273423565584157;,0332244943314672;,0299681340938027;1,1086607603754;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Russian Federation;ASDMSCL;ASBGSEX;BOY;BOY;49,8965488495291;,733647069998098;49,8965488495291;,733647069998098;0; ; ;1,60731319105853;,0209913682923331;1,60731319105853;,0209913682923331;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASDMSCL;ASBGSEX;GIRL;GIRL;49,0994608057145;1,43475511495846;49,0994608057145;1,43475511495846;0; ; ;1,760009651897;,02924404753153;1,760009651897;,02924404753153;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASDMSCL;ASBGSEX;GIRL;BOY;49,0994608057145;1,43475511495846;50,9005391942855;1,43475511495845;1,80107838857091;2,86951022991691;,627660556771414;1,760009651897;,02924404753153;1,58609447960042;,0245723759600805;-,173915172296577;,0235982085460953;-7,36984639985964;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASDMSCL;ASBGSEX;BOY;GIRL;50,9005391942855;1,43475511495845;49,0994608057145;1,43475511495846;-1,80107838857091;2,86951022991691;-,627660556771414;1,58609447960042;,0245723759600805;1,760009651897;,02924404753153;,173915172296577;,0235982085460953;7,36984639985964;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Singapore;ASDMSCL;ASBGSEX;BOY;BOY;50,9005391942855;1,43475511495845;50,9005391942855;1,43475511495845;0; ; ;1,58609447960042;,0245723759600805;1,58609447960042;,0245723759600805;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASDMSCL;ASBGSEX;GIRL;GIRL;48,4118583293419;1,11746395003996;48,4118583293419;1,11746395003996;0; ; ;1,28915946284536;,0151105183222226;1,28915946284536;,0151105183222226;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASDMSCL;ASBGSEX;GIRL;BOY;48,4118583293419;1,11746395003996;51,5881416706581;1,11746395003995;3,17628334131624;2,23492790007991;1,42120170462889;1,28915946284536;,0151105183222226;1,27861749766353;,0182598691895676;-,0105419651818293;,0221340664924796;-,476277831071441;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASDMSCL;ASBGSEX;BOY;GIRL;51,5881416706581;1,11746395003995;48,4118583293419;1,11746395003996;-3,17628334131624;2,23492790007991;-1,42120170462889;1,27861749766353;,0182598691895676;1,28915946284536;,0151105183222226;,0105419651818293;,0221340664924796;,476277831071441;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Slovenia;ASDMSCL;ASBGSEX;BOY;BOY;51,5881416706581;1,11746395003995;51,5881416706581;1,11746395003995;0; ; ;1,27861749766353;,0182598691895676;1,27861749766353;,0182598691895676;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASDMSCL;ASBGSEX;GIRL;GIRL;49,0092742936004;,937846437349067;49,0092742936004;,937846437349067;0; ; ;1,50314401493032;,0253101692460205;1,50314401493032;,0253101692460205;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASDMSCL;ASBGSEX;GIRL;BOY;49,0092742936004;,937846437349067;50,9907257063996;,937846437349074;1,98145141279916;1,87569287469814;1,0563837179997;1,50314401493032;,0253101692460205;1,53108559318987;,0223425212188276;,0279415782595462;,0216807822771427;1,28877168279136;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASDMSCL;ASBGSEX;BOY;GIRL;50,9907257063996;,937846437349074;49,0092742936004;,937846437349067;-1,98145141279916;1,87569287469814;-1,0563837179997;1,53108559318987;,0223425212188276;1,50314401493032;,0253101692460205;-,0279415782595462;,0216807822771427;-1,28877168279136;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Tunisia;ASDMSCL;ASBGSEX;BOY;BOY;50,9907257063996;,937846437349074;50,9907257063996;,937846437349074;0; ; ;1,53108559318987;,0223425212188276;1,53108559318987;,0223425212188276;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASDMSCL;ASBGSEX;GIRL;GIRL;49,9198649780507;,463625205616269;49,9198649780507;,463625205616269;0; ; ;1,52867124968778;,0136067237673187;1,52867124968778;,0136067237673187;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASDMSCL;ASBGSEX;GIRL;BOY;49,9198649780507;,463625205616269;50,0801350219493;,463625205616263;,160270043898606;,927250411232532;,172844403148412;1,52867124968778;,0136067237673187;1,40673676993946;,0128122754455884;-,121934479748325;,0181579407323513;-6,71521520780598;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASDMSCL;ASBGSEX;BOY;GIRL;50,0801350219493;,463625205616263;49,9198649780507;,463625205616269;-,160270043898606;,927250411232532;-,172844403148412;1,40673676993946;,0128122754455884;1,52867124968778;,0136067237673187;,121934479748325;,0181579407323513;6,71521520780598;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States;ASDMSCL;ASBGSEX;BOY;BOY;50,0801350219493;,463625205616263;50,0801350219493;,463625205616263;0; ; ;1,40673676993946;,0128122754455884;1,40673676993946;,0128122754455884;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASDMSCL;ASBGSEX;GIRL;GIRL;39,7362064439927;2,16656028566059;39,7362064439927;2,16656028566059;0; ; ;1,68376265238602;,0301331747977408;1,68376265238602;,0301331747977408;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASDMSCL;ASBGSEX;GIRL;BOY;39,7362064439927;2,16656028566059;60,2637935560073;2,16656028566058;20,5275871120146;4,33312057132117;4,73736808707259;1,68376265238602;,0301331747977408;1,72237545476915;,0257889604125599;,0386128023831354;,0362208977406677;1,06603659190319;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASDMSCL;ASBGSEX;BOY;GIRL;60,2637935560073;2,16656028566058;39,7362064439927;2,16656028566059;-20,5275871120146;4,33312057132117;-4,73736808707259;1,72237545476915;,0257889604125599;1,68376265238602;,0301331747977408;-,0386128023831354;,0362208977406677;-1,06603659190319;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Yemen;ASDMSCL;ASBGSEX;BOY;BOY;60,2637935560073;2,16656028566058;60,2637935560073;2,16656028566058;0; ; ;1,72237545476915;,0257889604125599;1,72237545476915;,0257889604125599;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASDMSCL;ASBGSEX;GIRL;GIRL;49,6468858188624;,962427457939704;49,6468858188624;,962427457939704;0; ; ;1,58947252963255;,0223683707672593;1,58947252963255;,0223683707672593;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASDMSCL;ASBGSEX;GIRL;BOY;49,6468858188624;,962427457939704;50,3531141811376;,962427457939702;,70622836227512;1,92485491587941;,36689952912761;1,58947252963255;,0223683707672593;1,43710810969892;,0204077364807751;-,152364419933626;,0302945085707371;-5,02944022273403;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASDMSCL;ASBGSEX;BOY;GIRL;50,3531141811376;,962427457939702;49,6468858188624;,962427457939704;-,70622836227512;1,92485491587941;-,36689952912761;1,43710810969892;,0204077364807751;1,58947252963255;,0223683707672593;,152364419933626;,0302945085707371;5,02944022273403;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
England;ASDMSCL;ASBGSEX;BOY;BOY;50,3531141811376;,962427457939702;50,3531141811376;,962427457939702;0; ; ;1,43710810969892;,0204077364807751;1,43710810969892;,0204077364807751;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASDMSCL;ASBGSEX;GIRL;GIRL;51,2151315399597;1,00691451027311;51,2151315399597;1,00691451027311;0; ; ;1,52238379481306;,0177172036033928;1,52238379481306;,0177172036033928;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASDMSCL;ASBGSEX;GIRL;BOY;51,2151315399597;1,00691451027311;48,7848684600403;1,00691451027313;-2,43026307991939;2,01382902054623;-1,20678719748522;1,52238379481306;,0177172036033928;1,40906864788521;,0188986850047608;-,113315146927848;,0301018056130533;-3,76439700609554;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASDMSCL;ASBGSEX;BOY;GIRL;48,7848684600403;1,00691451027313;51,2151315399597;1,00691451027311;2,43026307991939;2,01382902054623;1,20678719748522;1,40906864788521;,0188986850047608;1,52238379481306;,0177172036033928;,113315146927848;,0301018056130533;3,76439700609554;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Scotland;ASDMSCL;ASBGSEX;BOY;BOY;48,7848684600403;1,00691451027313;48,7848684600403;1,00691451027313;0; ; ;1,40906864788521;,0188986850047608;1,40906864788521;,0188986850047608;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASDMSCL;ASBGSEX;GIRL;GIRL;50,1744845826405;,975758085795669;50,1744845826405;,975758085795669;0; ; ;1,61934774695631;,0173995419888772;1,61934774695631;,0173995419888772;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASDMSCL;ASBGSEX;GIRL;BOY;50,1744845826405;,975758085795669;49,8255154173595;,975758085795655;-,348969165281083;1,95151617159132;-,178819509856546;1,61934774695631;,0173995419888772;1,40513082640403;,0186160693983271;-,21421692055228;,024505699176764;-8,74151433130293;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASDMSCL;ASBGSEX;BOY;GIRL;49,8255154173595;,975758085795655;50,1744845826405;,975758085795669;,348969165281083;1,95151617159132;,178819509856546;1,40513082640403;,0186160693983271;1,61934774695631;,0173995419888772;,21421692055228;,024505699176764;8,74151433130293;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Belgium (Flemish);ASDMSCL;ASBGSEX;BOY;BOY;49,8255154173595;,975758085795655;49,8255154173595;,975758085795655;0; ; ;1,40513082640403;,0186160693983271;1,40513082640403;,0186160693983271;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASDMSCL;ASBGSEX;GIRL;GIRL;48,6142662477868;1,15559373226604;48,6142662477868;1,15559373226604;0; ; ;1,48797785178774;,024719738311575;1,48797785178774;,024719738311575;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASDMSCL;ASBGSEX;GIRL;BOY;48,6142662477868;1,15559373226604;51,3857337522132;1,15559373226605;2,77146750442633;2,31118746453209;1,19915305312;1,48797785178774;,024719738311575;1,36728279300736;,0213888278958975;-,120695058780386;,0276527074272405;-4,36467420407051;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASDMSCL;ASBGSEX;BOY;GIRL;51,3857337522132;1,15559373226605;48,6142662477868;1,15559373226604;-2,77146750442633;2,31118746453209;-1,19915305312;1,36728279300736;,0213888278958975;1,48797785178774;,024719738311575;,120695058780386;,0276527074272405;4,36467420407051;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Ontario);ASDMSCL;ASBGSEX;BOY;BOY;51,3857337522132;1,15559373226605;51,3857337522132;1,15559373226605;0; ; ;1,36728279300736;,0213888278958975;1,36728279300736;,0213888278958975;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASDMSCL;ASBGSEX;GIRL;GIRL;49,8624033600325;,913186891797032;49,8624033600325;,913186891797032;0; ; ;1,44003218545447;,0186416444679493;1,44003218545447;,0186416444679493;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASDMSCL;ASBGSEX;GIRL;BOY;49,8624033600325;,913186891797032;50,1375966399675;,913186891797042;,275193279934911;1,82637378359407;,150677414671034;1,44003218545447;,0186416444679493;1,31137827517428;,0184303035978012;-,128653910280192;,0251178710094414;-5,12200696594997;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASDMSCL;ASBGSEX;BOY;GIRL;50,1375966399675;,913186891797042;49,8624033600325;,913186891797032;-,275193279934911;1,82637378359407;-,150677414671034;1,31137827517428;,0184303035978012;1,44003218545447;,0186416444679493;,128653910280192;,0251178710094414;5,12200696594997;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
Canada (Quebec);ASDMSCL;ASBGSEX;BOY;BOY;50,1375966399675;,913186891797042;50,1375966399675;,913186891797042;0; ; ;1,31137827517428;,0184303035978012;1,31137827517428;,0184303035978012;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASDMSCL;ASBGSEX;GIRL;GIRL;52,0845725614305;1,17526793606733;52,0845725614305;1,17526793606733;0; ; ;1,56375883688299;,0362247410733019;1,56375883688299;,0362247410733019;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASDMSCL;ASBGSEX;GIRL;BOY;52,0845725614305;1,17526793606733;47,9154274385695;1,17526793606733;-4,169145122861;2,35053587213466;-1,77369984958993;1,56375883688299;,0362247410733019;1,42130725090491;,02154677932038;-,142451585978077;,03833004329234;-3,71644730196653;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASDMSCL;ASBGSEX;BOY;GIRL;47,9154274385695;1,17526793606733;52,0845725614305;1,17526793606733;4,169145122861;2,35053587213466;1,77369984958993;1,42130725090491;,02154677932038;1,56375883688299;,0362247410733019;,142451585978077;,03833004329234;3,71644730196653;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
United States (Indiana);ASDMSCL;ASBGSEX;BOY;BOY;47,9154274385695;1,17526793606733;47,9154274385695;1,17526793606733;0; ; ;1,42130725090491;,02154677932038;1,42130725090491;,02154677932038;0; ; ;TOTWGT;JRR;HALF;25-FEB-26;22h26m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_4_2003.sav;NONE
