"";"IDCNTRY";"dvar";"groupvar";"refgroup";"compgroup";"pct";"pct_se";"cpct";"cpct_se";"pctdiff";"pctdiff_se";"pctdiff_t";"mnx";"mnx_se";"cmnx";"cmnx_se";"mnxdiff";"mnxdiff_se";"mnxdiff_t";"weight";"method";"jk2type";"date";"time";"reps";"selcrit"
"18";"Bulgaria";"ASDGSLR";"ASBG01";"Girl";"Boy";49,5731553202276;0,741264818087182;50,4268446797724;0,741264818087188;0,853689359544781;1,48252963617437;0,575832913362666;1,46434116028843;0,0330637740954026;1,68937582045087;0,0324474069870553;0,225034660162439;0,0248909905617808;9,04080774141513;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"19";"Bulgaria";"ASDGSLR";"ASBG01";"Boy";"Girl";50,4268446797724;0,741264818087188;49,5731553202276;0,741264818087182;-0,853689359544781;1,48252963617437;-0,575832913362666;1,68937582045087;0,0324474069870553;1,46434116028843;0,0330637740954026;-0,225034660162439;0,0248909905617808;-9,04080774141513;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"20";"Bulgaria";"ASDGSLR";"ASBG01";"Boy";"Boy";50,4268446797724;0,741264818087188;50,4268446797724;0,741264818087188;0;NA;NA;1,68937582045087;0,0324474069870553;1,68937582045087;0,0324474069870553;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"21";"Canada";"ASDGSLR";"ASBG01";"Girl";"Girl";49,3120220672153;0,60855017887585;49,3120220672153;0,60855017887585;0;NA;NA;1,71927380359776;0,0144456971738564;1,71927380359776;0,0144456971738564;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"22";"Canada";"ASDGSLR";"ASBG01";"Girl";"Boy";49,3120220672153;0,60855017887585;50,6879779327847;0,608550178875861;1,37595586556943;1,21710035775171;1,13051964598151;1,71927380359776;0,0144456971738564;1,91015414653643;0,0148438032718394;0,190880342938668;0,0204662087806733;9,32660977830541;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"23";"Canada";"ASDGSLR";"ASBG01";"Boy";"Girl";50,6879779327847;0,608550178875861;49,3120220672153;0,60855017887585;-1,37595586556943;1,21710035775171;-1,13051964598151;1,91015414653643;0,0148438032718394;1,71927380359776;0,0144456971738564;-0,190880342938668;0,0204662087806733;-9,32660977830541;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"24";"Canada";"ASDGSLR";"ASBG01";"Boy";"Boy";50,6879779327847;0,608550178875861;50,6879779327847;0,608550178875861;0;NA;NA;1,91015414653643;0,0148438032718394;1,91015414653643;0,0148438032718394;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"25";"Chile";"ASDGSLR";"ASBG01";"Girl";"Girl";47,4767866417161;1,43635524733635;47,4767866417161;1,43635524733635;0;NA;NA;1,78143868991714;0,027302436045552;1,78143868991714;0,027302436045552;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"26";"Chile";"ASDGSLR";"ASBG01";"Girl";"Boy";47,4767866417161;1,43635524733635;52,5232133582839;1,43635524733634;5,04642671656776;2,87271049467269;1,75667778772909;1,78143868991714;0,027302436045552;1,95131455802224;0,0212777617521096;0,169875868105099;0,0299486351001303;5,6722407394239;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"27";"Chile";"ASDGSLR";"ASBG01";"Boy";"Girl";52,5232133582839;1,43635524733634;47,4767866417161;1,43635524733635;-5,04642671656776;2,87271049467269;-1,75667778772909;1,95131455802224;0,0212777617521096;1,78143868991714;0,027302436045552;-0,169875868105099;0,0299486351001303;-5,6722407394239;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"28";"Chile";"ASDGSLR";"ASBG01";"Boy";"Boy";52,5232133582839;1,43635524733634;52,5232133582839;1,43635524733634;0;NA;NA;1,95131455802224;0,0212777617521096;1,95131455802224;0,0212777617521096;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"29";"Chinese Taipei";"ASDGSLR";"ASBG01";"Girl";"Girl";48,1173593181529;0,643384506056335;48,1173593181529;0,643384506056335;0;NA;NA;1,70880962032436;0,0186486129900653;1,70880962032436;0,0186486129900653;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"30";"Chinese Taipei";"ASDGSLR";"ASBG01";"Girl";"Boy";48,1173593181529;0,643384506056335;51,8826406818471;0,643384506056333;3,76528136369419;1,28676901211267;2,92615172439706;1,70880962032436;0,0186486129900653;1,91304043781355;0,0186072210139445;0,20423081748919;0,0208212497742253;9,8087684314708;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"31";"Chinese Taipei";"ASDGSLR";"ASBG01";"Boy";"Girl";51,8826406818471;0,643384506056333;48,1173593181529;0,643384506056335;-3,76528136369419;1,28676901211267;-2,92615172439706;1,91304043781355;0,0186072210139445;1,70880962032436;0,0186486129900653;-0,20423081748919;0,0208212497742253;-9,8087684314708;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"32";"Chinese Taipei";"ASDGSLR";"ASBG01";"Boy";"Boy";51,8826406818471;0,643384506056333;51,8826406818471;0,643384506056333;0;NA;NA;1,91304043781355;0,0186072210139445;1,91304043781355;0,0186072210139445;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"33";"Czech Republic";"ASDGSLR";"ASBG01";"Girl";"Girl";49,2053296009695;0,936339999836698;49,2053296009695;0,936339999836698;0;NA;NA;1,76269134032398;0,017157779300965;1,76269134032398;0,017157779300965;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"34";"Czech Republic";"ASDGSLR";"ASBG01";"Girl";"Boy";49,2053296009695;0,936339999836698;50,7946703990305;0,936339999836703;1,58934079806098;1,8726799996734;0,848698548784717;1,76269134032398;0,017157779300965;2,02529807207929;0,0177290353720457;0,262606731755307;0,0221284247657978;11,867393840035;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"35";"Czech Republic";"ASDGSLR";"ASBG01";"Boy";"Girl";50,7946703990305;0,936339999836703;49,2053296009695;0,936339999836698;-1,58934079806098;1,8726799996734;-0,848698548784717;2,02529807207929;0,0177290353720457;1,76269134032398;0,017157779300965;-0,262606731755307;0,0221284247657978;-11,867393840035;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"36";"Czech Republic";"ASDGSLR";"ASBG01";"Boy";"Boy";50,7946703990305;0,936339999836703;50,7946703990305;0,936339999836703;0;NA;NA;2,02529807207929;0,0177290353720457;2,02529807207929;0,0177290353720457;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"37";"Denmark";"ASDGSLR";"ASBG01";"Girl";"Girl";51,0541654212855;0,907983412681561;51,0541654212855;0,907983412681561;0;NA;NA;1,95792100645975;0,0223143444789442;1,95792100645975;0,0223143444789442;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"38";"Denmark";"ASDGSLR";"ASBG01";"Girl";"Boy";51,0541654212855;0,907983412681561;48,9458345787145;0,907983412681558;-2,10833084257107;1,81596682536312;-1,16099634262288;1,95792100645975;0,0223143444789442;2,17585703719009;0,0216967501929986;0,21793603073034;0,0259420202916025;8,40088891615299;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"39";"Denmark";"ASDGSLR";"ASBG01";"Boy";"Girl";48,9458345787145;0,907983412681558;51,0541654212855;0,907983412681561;2,10833084257107;1,81596682536312;1,16099634262288;2,17585703719009;0,0216967501929986;1,95792100645975;0,0223143444789442;-0,21793603073034;0,0259420202916025;-8,40088891615299;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"40";"Denmark";"ASDGSLR";"ASBG01";"Boy";"Boy";48,9458345787145;0,907983412681558;48,9458345787145;0,907983412681558;0;NA;NA;2,17585703719009;0,0216967501929986;2,17585703719009;0,0216967501929986;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"41";"Finland";"ASDGSLR";"ASBG01";"Girl";"Girl";49,9890003901998;0,893691123003317;49,9890003901998;0,893691123003317;0;NA;NA;1,79630149934872;0,0185546875872344;1,79630149934872;0,0185546875872344;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"42";"Finland";"ASDGSLR";"ASBG01";"Girl";"Boy";49,9890003901998;0,893691123003317;50,0109996098002;0,893691123003312;0,02199921960041;1,78738224600663;0,0123080665311299;1,79630149934872;0,0185546875872344;2,09312597458041;0,0184385871937162;0,296824475231686;0,0234978258019518;12,6319974338661;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"43";"Finland";"ASDGSLR";"ASBG01";"Boy";"Girl";50,0109996098002;0,893691123003312;49,9890003901998;0,893691123003317;-0,02199921960041;1,78738224600663;-0,0123080665311299;2,09312597458041;0,0184385871937162;1,79630149934872;0,0185546875872344;-0,296824475231686;0,0234978258019518;-12,6319974338661;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"44";"Finland";"ASDGSLR";"ASBG01";"Boy";"Boy";50,0109996098002;0,893691123003312;50,0109996098002;0,893691123003312;0;NA;NA;2,09312597458041;0,0184385871937162;2,09312597458041;0,0184385871937162;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"45";"France";"ASDGSLR";"ASBG01";"Girl";"Girl";50,4699081663699;0,958779345433865;50,4699081663699;0,958779345433865;0;NA;NA;1,61225849635889;0,0188768490378976;1,61225849635889;0,0188768490378976;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"46";"France";"ASDGSLR";"ASBG01";"Girl";"Boy";50,4699081663699;0,958779345433865;49,5300918336302;0,958779345433862;-0,93981633273971;1,91755869086773;-0,490110856692698;1,61225849635889;0,0188768490378976;1,87764151028084;0,0270234613185244;0,265383013921949;0,0328342560245186;8,08250425177219;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"47";"France";"ASDGSLR";"ASBG01";"Boy";"Girl";49,5300918336302;0,958779345433862;50,4699081663699;0,958779345433865;0,93981633273971;1,91755869086773;0,490110856692698;1,87764151028084;0,0270234613185244;1,61225849635889;0,0188768490378976;-0,265383013921949;0,0328342560245186;-8,08250425177219;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"48";"France";"ASDGSLR";"ASBG01";"Boy";"Boy";49,5300918336302;0,958779345433862;49,5300918336302;0,958779345433862;0;NA;NA;1,87764151028084;0,0270234613185244;1,87764151028084;0,0270234613185244;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"49";"Georgia";"ASDGSLR";"ASBG01";"Girl";"Girl";49,5155646459798;0,729810537360259;49,5155646459798;0,729810537360259;0;NA;NA;1,32880973599224;0,0165034060739181;1,32880973599224;0,0165034060739181;0;NA;NA;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
"50";"Georgia";"ASDGSLR";"ASBG01";"Girl";"Boy";49,5155646459798;0,729810537360259;50,4844353540202;0,729810537360257;0,968870708040448;1,45962107472052;0,663782350652867;1,32880973599224;0,0165034060739181;1,49949434732191;0,0267124531024715;0,170684611329669;0,0278960421802118;6,11859597239728;"TOTWGT";"JRR";"FULL";"04-MAR-26";"12h57m";150;"NONE"
