IDCNTRY;percentile;dvar;groupvar;refgroup;compgroup;val;val_se;cval;cval_se;valdiff;valdiff_se;valdiff_t;weight;method;jk2type;shortcut;date;time;reps;npv;infile;selcrit
Hong Kong, SAR;10;BSMMAT0;BSBG01;Girl;Boy;497,14825;10,8100683255181;481,459938;13,2521494570403;-15,688312;12,5674790610076;-1,24832609020812;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;10;BSMMAT0;BSBG01;Boy;Girl;481,459938;13,2521494570403;497,14825;10,8100683255181;15,688312;12,5674790610076;1,24832609020812;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;10;BSMMAT0;BSBG01;Boy;Boy;481,459938;13,2521494570403;481,459938;13,2521494570403;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;50;BSMMAT0;BSBG01;Girl;Girl;598,463086;4,46746697166255;598,463086;4,46746697166255;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;50;BSMMAT0;BSBG01;Girl;Boy;598,463086;4,46746697166255;606,951602;5,31897468150063;8,48851599999998;6,21470747867644;1,36587538981123;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;50;BSMMAT0;BSBG01;Boy;Girl;606,951602;5,31897468150063;598,463086;4,46746697166255;-8,48851599999998;6,21470747867644;-1,36587538981123;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;50;BSMMAT0;BSBG01;Boy;Boy;606,951602;5,31897468150063;606,951602;5,31897468150063;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;90;BSMMAT0;BSBG01;Girl;Girl;677,368738;6,86144059010889;677,368738;6,86144059010889;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;90;BSMMAT0;BSBG01;Girl;Boy;677,368738;6,86144059010889;693,558996;5,46559555152738;16,190258;6,96234545252918;2,32540285603304;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;90;BSMMAT0;BSBG01;Boy;Girl;693,558996;5,46559555152738;677,368738;6,86144059010889;-16,190258;6,96234545252918;-2,32540285603304;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hong Kong, SAR;90;BSMMAT0;BSBG01;Boy;Boy;693,558996;5,46559555152738;693,558996;5,46559555152738;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;10;BSMMAT0;BSBG01;Girl;Girl;384,780506;8,55387421330861;384,780506;8,55387421330861;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;10;BSMMAT0;BSBG01;Girl;Boy;384,780506;8,55387421330861;397,380284;7,15906551957557;12,599778;9,22285207401236;1,36614768391471;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;10;BSMMAT0;BSBG01;Boy;Girl;397,380284;7,15906551957557;384,780506;8,55387421330861;-12,599778;9,22285207401236;-1,36614768391471;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;10;BSMMAT0;BSBG01;Boy;Boy;397,380284;7,15906551957557;397,380284;7,15906551957557;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;50;BSMMAT0;BSBG01;Girl;Girl;515,490122;6,05354943471961;515,490122;6,05354943471961;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;50;BSMMAT0;BSBG01;Girl;Boy;515,490122;6,05354943471961;521,527368;5,04122679267994;6,03724600000001;5,44838987123684;1,10807892655991;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;50;BSMMAT0;BSBG01;Boy;Girl;521,527368;5,04122679267994;515,490122;6,05354943471961;-6,03724600000001;5,44838987123684;-1,10807892655991;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;50;BSMMAT0;BSBG01;Boy;Boy;521,527368;5,04122679267994;521,527368;5,04122679267994;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;90;BSMMAT0;BSBG01;Girl;Girl;625,108848;5,56559398875486;625,108848;5,56559398875486;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;90;BSMMAT0;BSBG01;Girl;Boy;625,108848;5,56559398875486;639,311224;6,96370525427494;14,202376;6,33924978545861;2,240387503357;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;90;BSMMAT0;BSBG01;Boy;Girl;639,311224;6,96370525427494;625,108848;5,56559398875486;-14,202376;6,33924978545861;-2,240387503357;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Hungary;90;BSMMAT0;BSBG01;Boy;Boy;639,311224;6,96370525427494;639,311224;6,96370525427494;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;10;BSMMAT0;BSBG01;Girl;Girl;322,496774;6,70567555402258;322,496774;6,70567555402258;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;10;BSMMAT0;BSBG01;Girl;Boy;322,496774;6,70567555402258;310,400698;5,11699851726421;-12,096076;7,98982355942585;-1,51393530908826;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;10;BSMMAT0;BSBG01;Boy;Girl;310,400698;5,11699851726421;322,496774;6,70567555402258;12,096076;7,98982355942585;1,51393530908826;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;10;BSMMAT0;BSBG01;Boy;Boy;310,400698;5,11699851726421;310,400698;5,11699851726421;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;50;BSMMAT0;BSBG01;Girl;Girl;436,595746;6,24224426944876;436,595746;6,24224426944876;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;50;BSMMAT0;BSBG01;Girl;Boy;436,595746;6,24224426944876;431,081312;7,88603173273694;-5,51443399999999;9,7041155207961;-,568257250048442;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;50;BSMMAT0;BSBG01;Boy;Girl;431,081312;7,88603173273694;436,595746;6,24224426944876;5,51443399999999;9,7041155207961;,568257250048442;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;50;BSMMAT0;BSBG01;Boy;Boy;431,081312;7,88603173273694;431,081312;7,88603173273694;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;90;BSMMAT0;BSBG01;Girl;Girl;556,119448;8,41804509879011;556,119448;8,41804509879011;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;90;BSMMAT0;BSBG01;Girl;Boy;556,119448;8,41804509879011;563,652168;13,6562208965019;7,53272;16,8575556104487;,446845330015168;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;90;BSMMAT0;BSBG01;Boy;Girl;563,652168;13,6562208965019;556,119448;8,41804509879011;-7,53272;16,8575556104487;-,446845330015168;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Iran, Islamic Republic of;90;BSMMAT0;BSBG01;Boy;Boy;563,652168;13,6562208965019;563,652168;13,6562208965019;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;10;BSMMAT0;BSBG01;Girl;Girl;426,931638;5,99269495726872;426,931638;5,99269495726872;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;10;BSMMAT0;BSBG01;Girl;Boy;426,931638;5,99269495726872;424,814166;7,50999390570897;-2,117472;7,90283052599028;-,26793842953309;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;10;BSMMAT0;BSBG01;Boy;Girl;424,814166;7,50999390570897;426,931638;5,99269495726872;2,117472;7,90283052599028;,26793842953309;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;10;BSMMAT0;BSBG01;Boy;Boy;424,814166;7,50999390570897;424,814166;7,50999390570897;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;50;BSMMAT0;BSBG01;Girl;Girl;527,388044;2,97355669909556;527,388044;2,97355669909556;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;50;BSMMAT0;BSBG01;Girl;Boy;527,388044;2,97355669909556;532,348946;4,04416637643975;4,96090199999999;4,67726150477328;1,06064242825364;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;50;BSMMAT0;BSBG01;Boy;Girl;532,348946;4,04416637643975;527,388044;2,97355669909556;-4,96090199999999;4,67726150477328;-1,06064242825364;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;50;BSMMAT0;BSBG01;Boy;Boy;532,348946;4,04416637643975;532,348946;4,04416637643975;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;90;BSMMAT0;BSBG01;Girl;Girl;606,461382;3,34173291644676;606,461382;3,34173291644676;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;90;BSMMAT0;BSBG01;Girl;Boy;606,461382;3,34173291644676;619,25329;4,98979969324216;12,791908;5,06738345369715;2,52436155994215;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;90;BSMMAT0;BSBG01;Boy;Girl;619,25329;4,98979969324216;606,461382;3,34173291644676;-12,791908;5,06738345369715;-2,52436155994215;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Ireland;90;BSMMAT0;BSBG01;Boy;Boy;619,25329;4,98979969324216;619,25329;4,98979969324216;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;10;BSMMAT0;BSBG01;Girl;Girl;376,883946;7,06052118132622;376,883946;7,06052118132622;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;10;BSMMAT0;BSBG01;Girl;Boy;376,883946;7,06052118132622;367,918354;7,63792263454963;-8,965592;7,61006621161561;-1,17812273253489;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;10;BSMMAT0;BSBG01;Boy;Girl;367,918354;7,63792263454963;376,883946;7,06052118132622;8,965592;7,61006621161561;1,17812273253489;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;10;BSMMAT0;BSBG01;Boy;Boy;367,918354;7,63792263454963;367,918354;7,63792263454963;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;50;BSMMAT0;BSBG01;Girl;Girl;517,388356;5,28718495187615;517,388356;5,28718495187615;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;50;BSMMAT0;BSBG01;Girl;Boy;517,388356;5,28718495187615;520,900856;6,24495436857039;3,51250000000002;5,99487544622244;,585917093942854;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;50;BSMMAT0;BSBG01;Boy;Girl;520,900856;6,24495436857039;517,388356;5,28718495187615;-3,51250000000002;5,99487544622244;-,585917093942854;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;50;BSMMAT0;BSBG01;Boy;Boy;520,900856;6,24495436857039;520,900856;6,24495436857039;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;90;BSMMAT0;BSBG01;Girl;Girl;631,076192;5,50014600451065;631,076192;5,50014600451065;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;90;BSMMAT0;BSBG01;Girl;Boy;631,076192;5,50014600451065;642,438526;4,96559151441363;11,362334;5,78571035056601;1,96386153324949;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;90;BSMMAT0;BSBG01;Boy;Girl;642,438526;4,96559151441363;631,076192;5,50014600451065;-11,362334;5,78571035056601;-1,96386153324949;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Israel;90;BSMMAT0;BSBG01;Boy;Boy;642,438526;4,96559151441363;642,438526;4,96559151441363;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;10;BSMMAT0;BSBG01;Girl;Girl;393,991462;6,05738667108301;393,991462;6,05738667108301;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;10;BSMMAT0;BSBG01;Girl;Boy;393,991462;6,05738667108301;398,67957;5,46432544271476;4,68810800000001;7,40601827724408;,633013290610531;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;10;BSMMAT0;BSBG01;Boy;Girl;398,67957;5,46432544271476;393,991462;6,05738667108301;-4,68810800000001;7,40601827724408;-,633013290610531;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;10;BSMMAT0;BSBG01;Boy;Boy;398,67957;5,46432544271476;398,67957;5,46432544271476;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;50;BSMMAT0;BSBG01;Girl;Girl;493,811364;3,18845383390071;493,811364;3,18845383390071;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;50;BSMMAT0;BSBG01;Girl;Boy;493,811364;3,18845383390071;501,668452;3,61925649979443;7,85708799999999;4,08600713054987;1,92292567021111;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;50;BSMMAT0;BSBG01;Boy;Girl;501,668452;3,61925649979443;493,811364;3,18845383390071;-7,85708799999999;4,08600713054987;-1,92292567021111;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;50;BSMMAT0;BSBG01;Boy;Boy;501,668452;3,61925649979443;501,668452;3,61925649979443;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;90;BSMMAT0;BSBG01;Girl;Girl;583,647468;5,60165589350627;583,647468;5,60165589350627;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;90;BSMMAT0;BSBG01;Girl;Boy;583,647468;5,60165589350627;592,51291;5,52294610393858;8,86544199999998;6,8205793723029;1,29980776061355;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;90;BSMMAT0;BSBG01;Boy;Girl;592,51291;5,52294610393858;583,647468;5,60165589350627;-8,86544199999998;6,8205793723029;-1,29980776061355;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Italy;90;BSMMAT0;BSBG01;Boy;Boy;592,51291;5,52294610393858;592,51291;5,52294610393858;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Japan;10;BSMMAT0;BSBG01;Girl;Girl;472,43579;5,57115816690749;472,43579;5,57115816690749;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Japan;10;BSMMAT0;BSBG01;Girl;Boy;472,43579;5,57115816690749;467,404394;6,49809715975192;-5,031396;7,88235293131154;-,638311433634681;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Japan;10;BSMMAT0;BSBG01;Boy;Girl;467,404394;6,49809715975192;472,43579;5,57115816690749;5,031396;7,88235293131154;,638311433634681;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Japan;10;BSMMAT0;BSBG01;Boy;Boy;467,404394;6,49809715975192;467,404394;6,49809715975192;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Japan;50;BSMMAT0;BSBG01;Girl;Girl;589,433702;3,1636221505173;589,433702;3,1636221505173;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Japan;50;BSMMAT0;BSBG01;Girl;Boy;589,433702;3,1636221505173;587,610692;3,52078877508206;-1,82301;4,26344729738733;-,427590602824421;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Japan;50;BSMMAT0;BSBG01;Boy;Girl;587,610692;3,52078877508206;589,433702;3,1636221505173;1,82301;4,26344729738733;,427590602824421;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Japan;50;BSMMAT0;BSBG01;Boy;Boy;587,610692;3,52078877508206;587,610692;3,52078877508206;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Japan;90;BSMMAT0;BSBG01;Girl;Girl;698,55375;6,13004160225032;698,55375;6,13004160225032;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Japan;90;BSMMAT0;BSBG01;Girl;Boy;698,55375;6,13004160225032;700,33792;5,91428310208346;1,78417000000002;8,74860668735371;,203937617012669;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Japan;90;BSMMAT0;BSBG01;Boy;Girl;700,33792;5,91428310208346;698,55375;6,13004160225032;-1,78417000000002;8,74860668735371;-,203937617012669;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Japan;90;BSMMAT0;BSBG01;Boy;Boy;700,33792;5,91428310208346;700,33792;5,91428310208346;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Kazakhstan;10;BSMMAT0;BSBG01;Girl;Girl;410,105288;8,05588957901385;410,105288;8,05588957901385;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Kazakhstan;10;BSMMAT0;BSBG01;Girl;Boy;410,105288;8,05588957901385;398,509548;7,56014973589373;-11,59574;8,42258538535109;-1,37674353769898;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Kazakhstan;10;BSMMAT0;BSBG01;Boy;Girl;398,509548;7,56014973589373;410,105288;8,05588957901385;11,59574;8,42258538535109;1,37674353769898;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Kazakhstan;10;BSMMAT0;BSBG01;Boy;Boy;398,509548;7,56014973589373;398,509548;7,56014973589373;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Kazakhstan;50;BSMMAT0;BSBG01;Girl;Girl;532,102538;7,38779946050136;532,102538;7,38779946050136;0;0; ;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
Kazakhstan;50;BSMMAT0;BSBG01;Girl;Boy;532,102538;7,38779946050136;527,230842;6,46340837513182;-4,871696;6,52597466326645;-,746508567895905;TOTWGT;JRR;FULL;N;26-FEB-26; 7h40m;150;5;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\TIMSS_8_2015.sav;NONE
